Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Iván Balliu,Rayo Vallecano,La Liga,2022,30,Defender,FB,5,450,0,,,,,,,,,,0,,0.407,0.081,0.39,0.078,0.361,0.072,0.455,0.091,0.352,0.07,0.103,0.021
Juan Foyth,Villarreal,La Liga,2022,24,Defender,CB,3,236,0,,0.197,0.075,0.197,0.075,0.204,,0.006,,0,,0.38,0.145,0.374,0.143,0.358,0.136,0.506,0.193,0.414,0.158,0.092,0.035
Koke,Atlético de Madrid,La Liga,2022,30,Midfielder,CM,5,405,0,,0.252,0.056,0.252,0.056,,,,,1,0.222,0.236,0.053,0.236,0.052,0.353,0.079,0.242,0.054,0.163,0.036,0.079,0.018
Isco,Sevilla,La Liga,2022,30,Midfielder,CAM,4,214,0,,,,,,,,,,0,,0.492,0.207,0.486,0.204,0.353,0.148,0.248,0.104,0.133,0.056,0.116,0.049
Marcos Acuña,Sevilla,La Liga,2022,30,Defender,FB,4,303,0,,0.189,0.056,0.189,0.056,,,,,0,,0.647,0.192,0.327,0.097,0.345,0.102,0.309,0.092,0.264,0.078,0.045,0.013
Jon Karrikaburu,Real Sociedad,La Liga,2022,19,Forward,FW,4,55,0,,0.29,0.474,0.29,0.474,0.095,,-0.1,,0,,0.22,0.36,0.22,0.36,0.343,0.561,0.065,0.106,0.069,0.114,-0.004,-0.007
Ivan Rakitic,Sevilla,La Liga,2022,34,Midfielder,CM,4,128,0,,0.518,0.364,0.518,0.364,0.66,,0.183,,0,,0.173,0.122,0.136,0.096,0.338,0.237,0.185,0.13,0.168,0.118,0.017,0.012
Roque Mesa,Real Valladolid,La Liga,2022,33,Midfielder,CM,5,336,0,,0.108,0.029,0.108,0.029,0.456,,0.392,,1,0.268,0.251,0.067,0.25,0.067,0.333,0.089,0.225,0.06,0.166,0.044,0.059,0.016
Gabriel Paulista,Valencia CF,La Liga,2022,31,Defender,CB,2,180,0,,0.313,0.157,0.313,0.157,,,,,0,,0.186,0.093,0.178,0.089,0.328,0.164,0.178,0.089,0.159,0.079,0.019,0.01
Enes Ünal,Getafe,La Liga,2022,25,Forward,FW,5,427,2,0.422,0.753,0.159,0.753,0.159,0.942,,0.557,,1,0.211,0.131,0.028,0.131,0.028,0.328,0.069,0.137,0.029,0.023,0.005,0.115,0.024
Óscar Rodríguez,Celta de Vigo,La Liga,2022,24,Midfielder,CAM,4,307,1,0.293,0.551,0.162,0.551,0.162,1.255,,0.779,,0,,0.176,0.051,0.11,0.032,0.328,0.096,0.256,0.075,0.205,0.06,0.051,0.015
Sergio Canales,Real Betis,La Liga,2022,31,Midfielder,CAM,3,225,1,0.4,0.093,0.037,0.093,0.037,0.045,,-0.004,,0,,0.464,0.186,0.359,0.144,0.326,0.13,0.26,0.104,0.184,0.074,0.076,0.03
Íñigo Eguaras,Almería,La Liga,2022,30,Midfielder,DMC,3,216,0,,0.012,0.005,0.012,0.005,,,,,1,0.417,0.328,0.137,0.328,0.137,0.319,0.133,0.187,0.078,0.185,0.077,0.002,0.001
Gabriel Veiga,Celta de Vigo,La Liga,2022,20,Midfielder,CM,5,120,1,0.75,0.172,0.129,0.172,0.129,0.087,,0.063,,1,0.75,0.201,0.151,0.201,0.151,0.315,0.236,0.12,0.09,0.098,0.074,0.022,0.017
Pau Torres,Villarreal,La Liga,2022,25,Defender,CB,5,450,0,,0.461,0.092,0.461,0.092,,,,,0,,0.111,0.022,0.11,0.022,0.314,0.063,0.475,0.095,0.333,0.067,0.141,0.028
Anuar Mohamed,Real Valladolid,La Liga,2022,27,Midfielder,DMC,3,211,1,0.427,0.43,0.183,0.43,0.183,0.706,,0.611,,0,,0.004,0.002,0.003,0.001,0.307,0.131,0.092,0.039,-0.001,0,0.092,0.039
Toni Lato,Valencia CF,La Liga,2022,24,Defender,FB,5,222,1,0.405,0.09,0.037,0.09,0.037,0.205,,0.188,,0,,0.331,0.134,0.306,0.124,0.304,0.123,0.366,0.148,0.299,0.121,0.067,0.027
Jon Morcillo,Athletic Club,La Liga,2022,23,Forward,WAM,4,21,0,,0.128,0.55,0.128,0.55,,,,,1,4.286,0.198,0.847,0.198,0.847,0.297,1.272,0.162,0.694,0.086,0.368,0.076,0.326
Joan Jordán,Sevilla,La Liga,2022,28,Midfielder,CM,4,240,0,,0.09,0.034,0.09,0.034,0.029,,-0.009,,0,,0.327,0.123,0.305,0.114,0.295,0.111,0.105,0.04,0.064,0.024,0.041,0.016
Sergi Gómez,Espanyol,La Liga,2022,30,Defender,CB,3,210,0,,0.245,0.105,0.245,0.105,,,,,0,,0.057,0.024,0.053,0.023,0.29,0.124,0.21,0.09,0.198,0.085,0.012,0.005
Brian Oliván,Espanyol,La Liga,2022,28,Defender,FB,5,437,0,,0.128,0.026,0.128,0.026,,,,,0,,0.321,0.066,0.314,0.065,0.289,0.06,0.463,0.095,0.362,0.075,0.101,0.021
Santiago Bueno,Girona,La Liga,2022,23,Defender,CB,5,450,0,,0.133,0.027,0.133,0.027,,,,,1,0.2,0.365,0.073,0.363,0.073,0.289,0.058,0.582,0.116,0.501,0.1,0.081,0.016
Lucas Robertone,Almería,La Liga,2022,25,Midfielder,CAM,4,303,0,,0.532,0.158,0.532,0.158,,,,,1,0.297,0.521,0.155,0.095,0.028,0.283,0.084,0.163,0.048,0.111,0.033,0.052,0.015
Guido Rodríguez,Real Betis,La Liga,2022,28,Midfielder,DMC,5,447,0,,0.048,0.01,0.048,0.01,0.024,,0.003,,0,,0.317,0.064,0.316,0.064,0.281,0.057,0.233,0.047,0.21,0.042,0.024,0.005
Tete Morente,Elche,La Liga,2022,25,Midfielder,WAM,4,292,0,,0.516,0.159,0.516,0.159,0.129,,-0.029,,0,,0.088,0.027,0.087,0.027,0.273,0.084,0.303,0.093,0.048,0.015,0.255,0.079
Sergi Guardiola,Real Valladolid,La Liga,2022,31,Forward,FW,4,200,0,,0.86,0.387,0.86,0.387,0.53,,0.215,,0,,0.008,0.003,0.008,0.003,0.27,0.122,0.069,0.031,-0.012,-0.005,0.08,0.036
Papu Gómez,Sevilla,La Liga,2022,34,Midfielder,WAM,4,258,0,,0.158,0.055,0.158,0.055,0.298,,0.169,,1,0.349,0.505,0.176,0.444,0.155,0.268,0.093,0.315,0.11,0.246,0.086,0.069,0.024
Álvaro Aguado,Real Valladolid,La Liga,2022,26,Midfielder,CM,5,305,0,,0.014,0.004,0.014,0.004,,,,,0,,0.297,0.087,0.294,0.087,0.267,0.079,0.153,0.045,0.11,0.032,0.043,0.013
Antonio Raíllo,Mallorca,La Liga,2022,30,Defender,CB,5,450,1,0.2,0.266,0.053,0.266,0.053,0.463,,0.196,,0,,0.027,0.005,0.026,0.005,0.267,0.053,0.162,0.032,0.074,0.015,0.088,0.018
Franck Kessie,Barcelona,La Liga,2022,25,Midfielder,CM,3,38,0,,0.33,0.782,0.33,0.782,,,,,0,,0.013,0.031,0.013,0.031,0.267,0.632,0.031,0.073,0.019,0.044,0.012,0.029
José Ángel Pozo,Rayo Vallecano,La Liga,2022,26,Midfielder,WAM,3,13,0,,0.073,0.507,0.073,0.507,,,,,0,,0.213,1.471,0.213,1.471,0.266,1.844,0.119,0.821,0.088,0.607,0.031,0.214
Radamel Falcao,Rayo Vallecano,La Liga,2022,36,Forward,FW,5,152,0,,0.929,0.55,0.929,0.55,,,,,0,,0.068,0.04,0.068,0.04,0.263,0.156,-0.027,-0.016,0.023,0.013,-0.05,-0.029
Germán Pezzella,Real Betis,La Liga,2022,31,Defender,CB,4,343,0,,0.423,0.111,0.423,0.111,,,,,0,,0.059,0.015,0.059,0.015,0.262,0.069,0.157,0.041,0.145,0.038,0.012,0.003
David Alaba,Real Madrid,La Liga,2022,30,Defender,FB,5,363,1,0.248,0.578,0.143,0.578,0.143,0.651,,0.445,,2,0.496,0.423,0.105,0.319,0.079,0.259,0.064,0.321,0.08,0.248,0.061,0.073,0.018
Alejandro Balde,Barcelona,La Liga,2022,18,Defender,FB,4,296,0,,0.022,0.007,0.022,0.007,,,,,1,0.304,0.311,0.095,0.309,0.094,0.259,0.079,0.141,0.043,0.05,0.015,0.091,0.028
Thierry Correia,Valencia CF,La Liga,2022,23,Defender,FB,5,414,0,,0.124,0.027,0.124,0.027,,,,,0,,0.237,0.052,0.234,0.051,0.254,0.055,0.53,0.115,0.337,0.073,0.194,0.042
Óscar Valentín,Rayo Vallecano,La Liga,2022,28,Midfielder,CM,5,306,0,,0.082,0.024,0.082,0.024,,,,,0,,0.241,0.071,0.238,0.07,0.253,0.074,0.106,0.031,0.113,0.033,-0.007,-0.002
Alfonso Pedraza,Villarreal,La Liga,2022,26,Midfielder,WAM,5,431,0,,0.248,0.052,0.248,0.052,0.13,,0.065,,1,0.209,0.27,0.056,0.266,0.056,0.248,0.052,0.302,0.063,0.086,0.018,0.215,0.045
Valentín Castellanos,Girona,La Liga,2022,23,Forward,FW,5,424,1,0.212,0.935,0.198,0.935,0.198,0.309,,0.036,,0,,0.195,0.041,0.195,0.041,0.246,0.052,0.009,0.002,-0.025,-0.005,0.035,0.007
Augusto Solari,Celta de Vigo,La Liga,2022,30,Midfielder,WAM,4,114,0,,0.079,0.062,0.079,0.062,,,,,1,0.789,0.239,0.189,0.239,0.189,0.245,0.194,0.175,0.138,0.225,0.178,-0.05,-0.039
Javi Sánchez,Real Valladolid,La Liga,2022,25,Defender,CB,4,360,0,,0.359,0.09,0.359,0.09,,,,,0,,0.013,0.003,0.013,0.003,0.243,0.061,0.113,0.028,0.098,0.025,0.014,0.004
Antonio Rüdiger,Real Madrid,La Liga,2022,29,Defender,CB,5,292,1,0.308,0.502,0.155,0.502,0.155,1.202,,0.822,,0,,0.07,0.022,0.07,0.022,0.242,0.075,0.33,0.102,0.251,0.077,0.079,0.024
Domingos Quina,Elche,La Liga,2022,22,Midfielder,CAM,4,134,0,,0.092,0.062,0.092,0.062,,,,,0,,0.209,0.14,0.208,0.14,0.24,0.161,0.142,0.095,0.06,0.041,0.082,0.055
Reinildo,Atlético de Madrid,La Liga,2022,28,Defender,FB,5,450,0,,,,,,,,,,0,,0.259,0.052,0.257,0.051,0.236,0.047,0.266,0.053,0.207,0.041,0.058,0.012
Oier Zarraga,Athletic Club,La Liga,2022,23,Midfielder,CM,3,85,0,,0.212,0.224,0.212,0.224,0.111,,-0.01,,0,,0.143,0.152,0.143,0.152,0.235,0.248,0.13,0.138,0.004,0.004,0.126,0.134
Thomas Lemar,Atlético de Madrid,La Liga,2022,26,Midfielder,WAM,4,195,0,,,,,,,,,,1,0.462,0.251,0.116,0.248,0.114,0.231,0.107,0.12,0.056,0.079,0.036,0.042,0.019
Óliver Torres,Sevilla,La Liga,2022,27,Midfielder,CAM,3,204,1,0.441,0.083,0.037,0.083,0.037,0.153,,0.115,,0,,0.292,0.129,0.292,0.129,0.22,0.097,0.206,0.091,0.186,0.082,0.02,0.009
Fali,Cádiz,La Liga,2022,29,Defender,CB,3,197,0,,0.286,0.131,0.286,0.131,,,,,0,,0.018,0.008,0.017,0.008,0.219,0.1,0.072,0.033,0.073,0.033,-0.001,-0.001
Nacho Vidal,Osasuna,La Liga,2022,27,Defender,FB,4,229,0,,,,,,,,,,0,,0.257,0.101,0.251,0.099,0.218,0.086,0.101,0.04,0.127,0.05,-0.026,-0.01
Jon Moncayola,Osasuna,La Liga,2022,24,Midfielder,CM,4,337,0,,0.273,0.073,0.273,0.073,0.071,,0.056,,0,,0.133,0.036,0.133,0.035,0.217,0.058,0.174,0.046,0.257,0.069,-0.083,-0.022
Daniel Carvajal,Real Madrid,La Liga,2022,30,Defender,FB,4,182,0,,0.015,0.007,0.015,0.007,,,,,1,0.495,0.227,0.112,0.226,0.112,0.216,0.107,0.173,0.086,0.149,0.074,0.024,0.012
Johan Mojica,Villarreal,La Liga,2022,30,Defender,FB,4,289,0,,0.113,0.035,0.113,0.035,,,,,0,,0.19,0.059,0.187,0.058,0.213,0.066,0.333,0.104,0.216,0.067,0.117,0.037
Samu Sáiz,Girona,La Liga,2022,31,Midfielder,WAM,5,170,1,0.529,0.854,0.452,0.073,0.038,0.716,,-0.066,,0,,0.243,0.129,0.243,0.129,0.213,0.113,0.12,0.063,0.049,0.026,0.07,0.037
Aihen Muñoz,Real Sociedad,La Liga,2022,25,Defender,FB,5,369,0,,0.044,0.011,0.044,0.011,0.021,,-0.007,,0,,0.25,0.061,0.246,0.06,0.211,0.052,0.126,0.031,0.081,0.02,0.045,0.011
Yeray Álvarez,Athletic Club,La Liga,2022,27,Defender,CB,4,360,0,,0.048,0.012,0.048,0.012,,,,,0,,0.244,0.061,0.234,0.059,0.211,0.053,0.353,0.088,0.26,0.065,0.093,0.023
Juan Cruz,Osasuna,La Liga,2022,30,Defender,FB,4,360,0,,,,,,,,,,0,,0.243,0.061,0.235,0.059,0.21,0.053,0.104,0.026,0.081,0.02,0.023,0.006
Fernando Calero,Espanyol,La Liga,2022,26,Defender,CB,4,271,0,,,,,,,,,,0,,0.215,0.071,0.215,0.071,0.205,0.068,0.257,0.086,0.208,0.069,0.05,0.017
Jordi Alba,Barcelona,La Liga,2022,33,Defender,FB,3,127,0,,,,,,,,,,0,,0.232,0.165,0.218,0.155,0.201,0.142,0,0,0.082,0.058,-0.082,-0.058
Leandro Cabrera,Espanyol,La Liga,2022,31,Defender,CB,5,450,0,,0.453,0.091,0.453,0.091,,,,,0,,0.188,0.038,0.125,0.025,0.195,0.039,0.347,0.069,0.342,0.068,0.005,0.001
Jaime Seoane,Getafe,La Liga,2022,25,Midfielder,CM,5,220,0,,0.017,0.007,0.017,0.007,,,,,0,,0.191,0.078,0.191,0.078,0.195,0.08,0.056,0.023,0.028,0.012,0.027,0.011
Dimitri Foulquier,Valencia CF,La Liga,2022,29,Defender,FB,4,83,0,,0.03,0.032,0.03,0.032,,,,,0,,0.206,0.223,0.205,0.223,0.191,0.208,0.108,0.117,0.069,0.075,0.038,0.042
Pablo Maffeo,Mallorca,La Liga,2022,25,Defender,FB,5,450,0,,0.084,0.017,0.084,0.017,,,,,0,,0.19,0.038,0.182,0.036,0.19,0.038,0.294,0.059,0.235,0.047,0.059,0.012
Rodrigo Battaglia,Mallorca,La Liga,2022,31,Midfielder,CM,5,401,0,,0.081,0.018,0.081,0.018,,,,,0,,0.116,0.026,0.116,0.026,0.187,0.042,0.144,0.032,0.129,0.029,0.016,0.004
Ezequiel Ponce,Elche,La Liga,2022,25,Forward,FW,5,263,1,0.342,0.764,0.261,0.764,0.261,0.437,,0.058,,0,,0.122,0.042,0.122,0.042,0.185,0.063,0.008,0.003,0.002,0.001,0.006,0.002
Alexander Isak,Real Sociedad,La Liga,2022,,,,2,154,1,0.584,0.383,0.224,0.383,0.224,0.475,,0.253,,0,,0.073,0.043,0.073,0.043,0.181,0.106,-0.024,-0.014,-0.009,-0.005,-0.016,-0.009
Manu Vallejo,Girona,La Liga,2022,25,Forward,FW,2,43,0,,0.058,0.121,0.058,0.121,0.062,,0.005,,0,,0.142,0.298,0.142,0.298,0.177,0.37,0.028,0.06,0.019,0.04,0.009,0.02
Luis Hernández,Cádiz,La Liga,2022,33,Defender,FB,5,450,0,,0.023,0.005,0.023,0.005,,,,,0,,0.411,0.082,0.184,0.037,0.173,0.035,0.187,0.037,0.218,0.044,-0.031,-0.006
Héctor Bellerín,Barcelona,La Liga,2022,27,Defender,FB,1,90,0,,,,,,,,,,0,,0.182,0.182,0.18,0.18,0.169,0.169,0.205,0.205,0.185,0.185,0.02,0.02
Aritz Elustondo,Real Sociedad,La Liga,2022,28,Defender,FB,4,216,0,,0.015,0.006,0.015,0.006,,,,,0,,0.207,0.086,0.205,0.086,0.167,0.069,0.153,0.064,0.12,0.05,0.033,0.014
Geoffrey Kondogbia,Atlético de Madrid,La Liga,2022,29,Midfielder,CM,3,199,0,,0.055,0.025,0.055,0.025,,,,,1,0.452,0.218,0.099,0.217,0.098,0.165,0.074,0.09,0.041,0.088,0.04,0.002,0.001
Eduardo Camavinga,Real Madrid,La Liga,2022,19,Midfielder,CM,5,243,0,,0.149,0.055,0.149,0.055,,,,,0,,0.21,0.078,0.21,0.078,0.161,0.06,0.14,0.052,-0.001,0,0.142,0.052
Hugo Guillamón,Valencia CF,La Liga,2022,22,Defender,CB,5,401,0,,0.064,0.014,0.064,0.014,,,,,2,0.449,0.465,0.104,0.229,0.051,0.157,0.035,0.384,0.086,0.345,0.077,0.04,0.009
Alfonso Espino,Cádiz,La Liga,2022,30,Defender,FB,5,406,0,,0.064,0.014,0.064,0.014,,,,,0,,0.145,0.032,0.142,0.032,0.153,0.034,0.278,0.062,0.253,0.056,0.025,0.005
Fran Beltrán,Celta de Vigo,La Liga,2022,23,Midfielder,CM,5,443,0,,0.103,0.021,0.103,0.021,,,,,0,,0.309,0.063,0.159,0.032,0.153,0.031,0.186,0.038,0.036,0.007,0.15,0.03
Rubén Sánchez,Espanyol,La Liga,2022,21,Defender,FB,4,246,0,,0.191,0.07,0.191,0.07,,,,,0,,0.072,0.026,0.072,0.026,0.149,0.055,0.155,0.057,0.041,0.015,0.114,0.042
Diego González,Elche,La Liga,2022,27,Defender,CB,1,45,0,,0.141,0.283,0.141,0.283,,,,,0,,0.006,0.012,0.006,0.012,0.147,0.294,0.018,0.035,0.019,0.037,-0.001,-0.002
Darko Brasanac,Osasuna,La Liga,2022,30,Midfielder,CM,3,80,0,,0.076,0.085,0.076,0.085,,,,,1,1.125,0.236,0.266,0.236,0.265,0.146,0.164,0.125,0.14,0.109,0.123,0.016,0.018
Ferland Mendy,Real Madrid,La Liga,2022,27,Defender,FB,4,313,0,,,,,,,,,,0,,0.207,0.059,0.205,0.059,0.145,0.042,0.473,0.136,0.344,0.099,0.13,0.037
Fran García,Rayo Vallecano,La Liga,2022,23,Defender,FB,5,449,0,,0.074,0.015,0.074,0.015,,,,,0,,0.107,0.021,0.1,0.02,0.142,0.029,0.224,0.045,0.014,0.003,0.21,0.042
Miguel Gutiérrez,Girona,La Liga,2022,21,Defender,CB,5,358,0,,0.054,0.014,0.054,0.014,,,,,0,,0.14,0.035,0.138,0.035,0.138,0.035,0.279,0.07,0.171,0.043,0.108,0.027
Memphis Depay,Barcelona,La Liga,2022,28,Forward,WAM,1,57,0,,0.141,0.223,0.141,0.223,0.103,,0.006,,0,,0.135,0.212,0.123,0.195,0.134,0.212,0.085,0.135,0.046,0.073,0.039,0.062
Kiko Femenía,Villarreal,La Liga,2022,31,Defender,WAM,3,201,0,,,,,,,,,,0,,0.149,0.067,0.147,0.066,0.131,0.059,0.186,0.083,0.12,0.054,0.066,0.029
Anthony Lozano,Cádiz,La Liga,2022,29,Forward,FW,4,310,0,,0.305,0.089,0.305,0.089,0.059,,0.034,,0,,0.154,0.045,0.154,0.045,0.127,0.037,0.197,0.057,0.095,0.028,0.102,0.03
Ferran Torres,Barcelona,La Liga,2022,22,Forward,WAM,4,155,0,,0.521,0.303,0.521,0.303,0.462,,0.318,,0,,0.086,0.05,0.085,0.05,0.124,0.072,0.174,0.101,0.003,0.002,0.171,0.1
Aitor Ruibal,Real Betis,La Liga,2022,26,Forward,WAM,5,299,0,,0.07,0.021,0.07,0.021,,,,,0,,0.107,0.032,0.104,0.031,0.124,0.037,0.211,0.064,0.14,0.042,0.071,0.021
Gonzalo Montiel,Sevilla,La Liga,2022,25,Defender,FB,2,154,0,,0.055,0.032,0.055,0.032,,,,,0,,0.125,0.073,0.123,0.072,0.122,0.071,0.106,0.062,0.073,0.043,0.033,0.019
Carles Pérez,Celta de Vigo,La Liga,2022,24,Forward,WAM,5,208,0,,0.228,0.099,0.228,0.099,0.013,,-0.009,,1,0.433,0.069,0.03,0.069,0.03,0.119,0.052,0.016,0.007,-0.007,-0.003,0.023,0.01
Dani Vivian,Athletic Club,La Liga,2022,23,Defender,CB,5,450,0,,0.133,0.027,0.133,0.027,0.022,,-0.009,,0,,0.148,0.03,0.143,0.029,0.119,0.024,0.576,0.115,0.44,0.088,0.136,0.027
Marcos André,Valencia CF,La Liga,2022,25,Forward,FW,4,147,0,,0.659,0.403,0.659,0.403,,,,,0,,0.033,0.02,0.033,0.02,0.119,0.073,-0.084,-0.051,-0.091,-0.055,0.007,0.004
Awer Mabil,Cádiz,La Liga,2022,26,Midfielder,WAM,4,154,0,,0.142,0.083,0.142,0.083,0.397,,0.28,,0,,0.026,0.015,0.006,0.004,0.118,0.069,0.072,0.042,0.012,0.007,0.059,0.035
Paul Akouokou,Real Betis,La Liga,2022,24,Midfielder,CB,2,14,0,,0.068,0.44,0.068,0.44,0.093,,0.025,,0,,0.051,0.325,0.051,0.325,0.118,0.757,0.032,0.207,0.032,0.207,,
Alejandro Catena,Rayo Vallecano,La Liga,2022,27,Defender,CB,5,450,0,,,,,,,,,,0,,0.143,0.029,0.131,0.026,0.117,0.023,0.299,0.06,0.257,0.051,0.042,0.008
Ante Budimir,Osasuna,La Liga,2022,31,Forward,FW,3,174,0,,0.501,0.259,0.501,0.259,0.598,,0.286,,0,,0.124,0.064,0.124,0.064,0.117,0.061,0.032,0.017,0.013,0.007,0.02,0.01
Joseph Aidoo,Celta de Vigo,La Liga,2022,26,Defender,CB,5,450,0,,0.049,0.01,0.049,0.01,,,,,0,,0.116,0.023,0.116,0.023,0.116,0.023,0.388,0.078,0.311,0.062,0.076,0.015
Gerard Gumbau,Elche,La Liga,2022,27,Midfielder,DMC,5,316,0,,0.081,0.023,0.081,0.023,,,,,0,,0.452,0.129,0.105,0.03,0.114,0.033,0.135,0.038,0.092,0.026,0.042,0.012
Omar Mascarell,Elche,La Liga,2022,29,Midfielder,DMC,5,386,0,,,,,,,,,,0,,0.139,0.032,0.138,0.032,0.109,0.025,0.161,0.038,0.152,0.036,0.009,0.002
Kike García,Osasuna,La Liga,2022,32,Forward,FW,4,71,1,1.268,0.896,1.136,0.114,0.145,0.889,,0.087,,0,,0.024,0.031,0.024,0.031,0.109,0.138,0.008,0.01,-0.022,-0.028,0.03,0.038
Nahuel Molina,Atlético de Madrid,La Liga,2022,24,Defender,FB,3,269,0,,0.073,0.024,0.073,0.024,,,,,0,,0.111,0.037,0.11,0.037,0.108,0.036,0.221,0.074,0.141,0.047,0.08,0.027
Santiago Arzamendia,Cádiz,La Liga,2022,24,Defender,FB,3,183,0,,0.072,0.035,0.072,0.035,0.029,,-0.021,,0,,0.057,0.028,0.056,0.027,0.105,0.052,0.072,0.036,0.045,0.022,0.028,0.014
Borja Iglesias,Real Betis,La Liga,2022,29,Forward,FW,5,412,4,0.874,3.067,0.67,1.503,0.328,2.709,,0.35,,1,0.218,0.075,0.016,0.075,0.016,0.104,0.023,0.09,0.02,-0.14,-0.031,0.229,0.05
Carlos Soler,Valencia CF,La Liga,2022,,,,3,243,1,0.37,0.896,0.332,0.114,0.042,0.91,,0.101,,0,,0.185,0.069,0.163,0.06,0.103,0.038,-0.11,-0.041,0.046,0.017,-0.156,-0.058
Mouctar Diakhaby,Valencia CF,La Liga,2022,25,Defender,CB,5,434,1,0.207,0.442,0.092,0.442,0.092,0.793,,0.351,,0,,0.059,0.012,0.059,0.012,0.103,0.021,0.195,0.04,0.178,0.037,0.017,0.004
Nicolás Fernández Mercau,Elche,La Liga,2022,22,Defender,CM,1,90,0,,,,,,,,,,0,,0.111,0.111,0.11,0.11,0.103,0.103,0.116,0.116,0.096,0.096,0.02,0.02
Andoni Gorosabel,Real Sociedad,La Liga,2022,26,Defender,FB,4,203,0,,0.097,0.043,0.097,0.043,,,,,0,,0.066,0.029,0.064,0.028,0.099,0.044,0.147,0.065,0.097,0.043,0.049,0.022
Axel Witsel,Atlético de Madrid,La Liga,2022,33,Midfielder,CM,5,450,0,,0.088,0.018,0.088,0.018,,,,,0,,0.028,0.006,0.027,0.005,0.099,0.02,-0.018,-0.004,0.105,0.021,-0.123,-0.025
Toni Villa,Girona,La Liga,2022,27,Midfielder,WAM,4,132,0,,0.085,0.058,0.085,0.058,0.029,,0.012,,0,,0.055,0.037,0.055,0.037,0.097,0.066,0.085,0.058,0.04,0.027,0.045,0.031
Arnau Martinez,Girona,La Liga,2022,19,Defender,CB,3,172,0,,0.058,0.03,0.058,0.03,,,,,0,,0.126,0.066,0.125,0.065,0.094,0.049,0.263,0.138,0.236,0.123,0.027,0.014
Raúl García,Athletic Club,La Liga,2022,36,Midfielder,CAM,5,103,0,,0.187,0.163,0.187,0.163,,,,,0,,0.116,0.101,0.116,0.101,0.094,0.082,0.04,0.035,0.017,0.015,0.023,0.02
Yuri Berchiche,Athletic Club,La Liga,2022,32,Defender,FB,2,180,0,,0.103,0.051,0.103,0.051,0.047,,0.031,,0,,0.073,0.037,0.071,0.036,0.091,0.046,0.23,0.115,0.186,0.093,0.043,0.022
Fede San Emeterio,Cádiz,La Liga,2022,25,Midfielder,CM,4,190,0,,0.079,0.037,0.079,0.037,,,,,0,,0.029,0.014,0.029,0.014,0.09,0.043,0.042,0.02,0.035,0.017,0.006,0.003
Alex Telles,Sevilla,La Liga,2022,29,Defender,FB,4,157,0,,0.023,0.013,0.023,0.013,,,,,1,0.573,0.123,0.07,0.121,0.069,0.09,0.051,0.095,0.054,0.105,0.06,-0.011,-0.006
Luis Pérez,Real Valladolid,La Liga,2022,27,Defender,FB,5,388,0,,,,,,,,,,0,,0.115,0.027,0.112,0.026,0.089,0.021,0.11,0.026,0.069,0.016,0.041,0.01
Curro Sánchez,Almería,La Liga,2022,,,,2,41,0,,0.081,0.177,0.081,0.177,0.058,,-0.022,,0,,0.133,0.291,0.008,0.019,0.087,0.19,0.021,0.047,0.006,0.014,0.015,0.034
Helibelton Palacios,Elche,La Liga,2022,29,Defender,FB,3,225,0,,0.081,0.032,0.081,0.032,0.069,,0.007,,0,,0.023,0.009,0.022,0.009,0.085,0.034,0.162,0.065,0.11,0.044,0.052,0.021
Marco Asensio,Real Madrid,La Liga,2022,26,Forward,WAM,1,8,0,,0.093,1.044,0.093,1.044,,,,,0,,0,0.002,0,0.002,0.084,0.947,0.037,0.42,-0.002,-0.017,0.039,0.437
Samú Costa,Almería,La Liga,2022,21,Midfielder,DMC,4,360,0,,0.133,0.033,0.133,0.033,0.243,,0.153,,0,,0.076,0.019,0.076,0.019,0.084,0.021,0.109,0.027,0.087,0.022,0.022,0.006
Lucas Olaza,Real Valladolid,La Liga,2022,28,Defender,FB,3,145,0,,,,,,,,,,0,,0.115,0.071,0.111,0.069,0.083,0.052,0.096,0.06,0.069,0.043,0.027,0.017
Jesús Corona,Sevilla,La Liga,2022,29,Forward,WAM,1,63,0,,,,,,,,,,0,,0.14,0.2,0.14,0.2,0.083,0.118,-0.021,-0.03,-0.029,-0.042,0.008,0.012
Fidel,Elche,La Liga,2022,32,Midfielder,WAM,2,90,0,,0.086,0.086,0.086,0.086,,,,,0,,0.045,0.045,0.037,0.037,0.081,0.081,0.169,0.169,0.086,0.086,0.083,0.083
Ramón Terrats,Girona,La Liga,2022,21,Midfielder,CM,3,127,0,,0.142,0.1,0.142,0.1,,,,,0,,0.018,0.013,0.018,0.013,0.081,0.057,-0.007,-0.005,-0.017,-0.012,0.01,0.007
Vinicius Souza,Espanyol,La Liga,2022,23,Midfielder,CM,5,426,0,,0.078,0.017,0.078,0.017,0.021,,0.008,,0,,0.078,0.017,0.078,0.016,0.08,0.017,0.021,0.004,-0.013,-0.003,0.034,0.007
