Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Oliver Burke,SV Werder Bremen,Bundesliga,2022,25,Forward,FW,6,77,2,2.338,0.495,0.578,0.495,0.578,0.518,,0.051,,0,,0.064,0.075,0.064,0.075,0.403,0.472,0.284,0.332,0.184,0.215,0.101,0.118
Tim Lemperle,1. FC Köln,Bundesliga,2022,20,Forward,WAM,3,31,0,,0.073,0.211,0.073,0.211,,,,,0,,0.36,1.044,0.36,1.044,0.403,1.169,0.299,0.868,0.269,0.782,0.03,0.086
Fredrik Jensen,FC Augsburg,Bundesliga,2022,25,Midfielder,CAM,5,264,1,0.341,0.555,0.189,0.555,0.189,0.399,,0.064,,0,,0.13,0.044,0.13,0.044,0.398,0.136,0.075,0.026,0.043,0.014,0.033,0.011
Dominik Szoboszlai,RB Leipzig,Bundesliga,2022,21,Midfielder,WAM,4,211,1,0.427,0.44,0.188,0.44,0.188,0.555,,0.264,,1,0.427,0.204,0.087,0.149,0.064,0.398,0.17,0.2,0.085,0.188,0.08,0.012,0.005
Ondrej Duda,1. FC Köln,Bundesliga,2022,27,Midfielder,CAM,4,181,0,,0.376,0.187,0.376,0.187,0.01,,-0.011,,0,,0.324,0.161,0.129,0.064,0.394,0.196,0.185,0.092,0.148,0.074,0.037,0.018
Marco Richter,Hertha BSC,Bundesliga,2022,24,Forward,WAM,3,60,2,3,0.886,1.328,0.886,1.328,1.037,,0.224,,0,,0.027,0.041,0.027,0.041,0.392,0.588,0.208,0.312,0.044,0.067,0.163,0.245
Luca Waldschmidt,VfL Wolfsburg,Bundesliga,2022,26,Forward,FW,5,216,0,,0.077,0.032,0.077,0.032,0.037,,-0.006,,0,,0.476,0.198,0.476,0.198,0.388,0.162,0.177,0.074,0.2,0.083,-0.023,-0.009
Kiliann Sildillia,Sport-Club Freiburg,Bundesliga,2022,20,Defender,CB,6,525,0,,0.113,0.019,0.113,0.019,,,,,2,0.343,0.405,0.069,0.354,0.061,0.381,0.065,0.173,0.03,0.12,0.021,0.053,0.009
Patrick Wimmer,VfL Wolfsburg,Bundesliga,2022,21,Midfielder,CM,2,112,0,,0.034,0.027,0.034,0.027,,,,,1,0.804,0.443,0.356,0.442,0.355,0.372,0.299,0.09,0.072,0.091,0.073,-0.001,-0.001
Lucas Tousart,Hertha BSC,Bundesliga,2022,25,Midfielder,DMC,5,442,0,,0.461,0.094,0.461,0.094,0.254,,0.008,,0,,0.18,0.037,0.18,0.037,0.371,0.075,0.284,0.058,0.244,0.05,0.04,0.008
Ellyes Skhiri,1. FC Köln,Bundesliga,2022,27,Midfielder,DMC,6,540,0,,0.821,0.137,0.821,0.137,,,,,0,,0.445,0.074,0.444,0.074,0.36,0.06,0.45,0.075,0.323,0.054,0.127,0.021
Exequiel Palacios,Bayer 04 Leverkusen,Bundesliga,2022,23,Midfielder,CM,6,358,1,0.251,0.232,0.058,0.232,0.058,0.428,,0.261,,0,,0.258,0.065,0.257,0.065,0.358,0.09,0.328,0.082,0.285,0.072,0.043,0.011
Maximilian Mittelstädt,Hertha BSC,Bundesliga,2022,25,Defender,FB,2,180,0,,0.013,0.006,0.013,0.006,,,,,0,,0.425,0.213,0.363,0.181,0.357,0.179,0.115,0.057,0.085,0.042,0.03,0.015
Denis Huseinbasic,1. FC Köln,Bundesliga,2022,21,Midfielder,CM,1,2,0,,0.491,22.109,0.491,22.109,,,,,0,,,,,,0.352,15.839,,,,,,
Davie Selke,Hertha BSC,Bundesliga,2022,27,Forward,FW,5,89,0,,,,,,,,,,1,1.011,0.456,0.461,0.456,0.461,0.351,0.355,0.084,0.085,0.06,0.061,0.024,0.024
Anthony Jung,SV Werder Bremen,Bundesliga,2022,30,Defender,CB,6,465,1,0.194,0.114,0.022,0.114,0.022,0.2,,0.174,,1,0.194,0.559,0.108,0.551,0.107,0.349,0.067,0.363,0.07,0.308,0.06,0.055,0.011
Angelo Fulgini,1. FSV Mainz 05,Bundesliga,2022,26,Midfielder,CM,6,296,0,,0.557,0.17,0.557,0.17,0.447,,-0.009,,1,0.304,0.183,0.056,0.182,0.055,0.341,0.104,0.276,0.084,0.226,0.069,0.05,0.015
Simon Terodde,FC Schalke 04,Bundesliga,2022,34,Forward,FW,6,362,1,0.249,1.991,0.495,1.209,0.301,1.767,,0.596,,0,,0.138,0.034,0.138,0.034,0.335,0.083,0.037,0.009,0.041,0.01,-0.003,-0.001
Karim Adeyemi,Borussia Dortmund,Bundesliga,2022,20,Forward,FW,2,84,0,,0.583,0.625,0.583,0.625,0.28,,-0.168,,0,,0.038,0.041,0.038,0.041,0.33,0.353,0.044,0.047,0.033,0.035,0.011,0.012
Manu Koné,Borussia Mönchengladbach,Bundesliga,2022,21,Midfielder,CM,6,530,0,,0.272,0.046,0.272,0.046,0.707,,0.453,,0,,0.145,0.025,0.145,0.025,0.325,0.055,0.27,0.046,0.169,0.029,0.101,0.017
Giovanni Reyna,Borussia Dortmund,Bundesliga,2022,19,Midfielder,CM,3,66,0,,0.165,0.225,0.165,0.225,,,,,0,,0.191,0.261,0.163,0.222,0.322,0.439,0.042,0.057,-0.018,-0.025,0.06,0.082
Anthony Losilla,VfL Bochum 1848,Bundesliga,2022,36,Midfielder,DMC,6,540,0,,0.84,0.14,0.84,0.14,0.31,,-0.067,,0,,0.141,0.024,0.141,0.023,0.319,0.053,0.077,0.013,0.048,0.008,0.029,0.005
Maximilian Eggestein,Sport-Club Freiburg,Bundesliga,2022,25,Midfielder,CM,5,383,0,,0.149,0.035,0.149,0.035,0.007,,-0.007,,0,,0.2,0.047,0.2,0.047,0.313,0.073,0.176,0.041,0.168,0.04,0.008,0.002
Salih Özcan,Borussia Dortmund,Bundesliga,2022,24,Midfielder,CM,3,249,0,,0.233,0.084,0.233,0.084,,,,,1,0.361,0.083,0.03,0.081,0.029,0.3,0.108,0.043,0.016,0.032,0.012,0.011,0.004
Cristian Gamboa,VfL Bochum 1848,Bundesliga,2022,32,Defender,FB,6,486,0,,0.085,0.016,0.085,0.016,0.063,,0.051,,0,,0.246,0.046,0.238,0.044,0.299,0.055,0.453,0.084,0.423,0.078,0.03,0.006
Amadou Haidara,RB Leipzig,Bundesliga,2022,24,Midfielder,CM,5,90,1,1,0.704,0.704,0.704,0.704,0.665,,0.219,,0,,0.04,0.04,0.04,0.04,0.296,0.296,0.11,0.11,0.099,0.099,0.011,0.011
Stevan Jovetic,Hertha BSC,Bundesliga,2022,32,Forward,FW,4,107,0,,0.503,0.423,0.503,0.423,0.175,,0.103,,1,0.841,0.061,0.051,0.061,0.051,0.295,0.249,0.146,0.123,0.065,0.054,0.081,0.068
Max Kruse,VfL Wolfsburg,Bundesliga,2022,34,Forward,FW,5,270,0,,0.729,0.243,0.729,0.243,0.137,,0.058,,0,,0.186,0.062,0.183,0.061,0.294,0.098,0.02,0.007,-0.016,-0.005,0.035,0.012
Mathys Tel,FC Bayern München,Bundesliga,2022,17,Forward,FW,3,96,1,0.938,0.624,0.585,0.624,0.585,0.532,,-0.011,,0,,0.029,0.027,0.029,0.027,0.293,0.275,-0.012,-0.011,-0.045,-0.043,0.033,0.031
Youssoufa Moukoko,Borussia Dortmund,Bundesliga,2022,17,Forward,FW,5,129,1,0.698,0.43,0.3,0.43,0.3,0.894,,0.463,,1,0.698,0.225,0.157,0.225,0.157,0.292,0.203,0.059,0.041,0.02,0.014,0.039,0.027
Sebastian Rudy,TSG Hoffenheim,Bundesliga,2022,32,Midfielder,CM,6,145,0,,,,,,,,,,1,0.621,0.369,0.229,0.301,0.187,0.291,0.18,0.074,0.046,0.059,0.037,0.015,0.009
Maximilian Bauer,FC Augsburg,Bundesliga,2022,22,Defender,CB,6,452,0,,0.48,0.096,0.48,0.096,,,,,0,,0.041,0.008,0.038,0.008,0.29,0.058,0.183,0.036,0.165,0.033,0.018,0.004
Bartol Franjic,VfL Wolfsburg,Bundesliga,2022,22,Midfielder,CM,2,138,0,,0.323,0.21,0.323,0.21,0.653,,0.33,,1,0.652,0.062,0.041,0.062,0.041,0.289,0.189,0.023,0.015,0.016,0.011,0.007,0.005
Joe Scally,Borussia Mönchengladbach,Bundesliga,2022,19,Defender,CB,6,526,0,,0.165,0.028,0.165,0.028,,,,,0,,0.301,0.051,0.294,0.05,0.285,0.049,-0.066,-0.011,-0.089,-0.015,0.023,0.004
Tom Krauß,FC Schalke 04,Bundesliga,2022,21,Midfielder,CM,6,492,0,,0.147,0.027,0.147,0.027,0.171,,0.06,,0,,0.19,0.035,0.19,0.035,0.283,0.052,0.372,0.068,0.251,0.046,0.121,0.022
Rani Khedira,1. FC Union Berlin,Bundesliga,2022,28,Midfielder,DMC,6,540,0,,0.4,0.067,0.4,0.067,,,,,0,,0.154,0.026,0.113,0.019,0.28,0.047,0.092,0.015,0.076,0.013,0.016,0.003
Raphaël Guerreiro,Borussia Dortmund,Bundesliga,2022,28,Defender,FB,5,440,1,0.205,0.215,0.044,0.215,0.044,0.017,,-0.002,,0,,0.411,0.084,0.387,0.079,0.28,0.057,0.587,0.12,0.469,0.096,0.118,0.024
Edmond Tapsoba,Bayer 04 Leverkusen,Bundesliga,2022,23,Defender,CB,6,526,0,,0.013,0.002,0.013,0.002,,,,,0,,0.304,0.052,0.304,0.052,0.277,0.047,0.765,0.131,0.72,0.123,0.045,0.008
Danilho Doekhi,1. FC Union Berlin,Bundesliga,2022,24,Defender,CB,2,175,0,,,,,,,,,,1,0.514,0.284,0.146,0.283,0.146,0.272,0.14,0.29,0.149,0.285,0.146,0.005,0.003
Enzo Millot,VfB Stuttgart,Bundesliga,2022,20,Midfielder,CAM,5,59,0,,0.28,0.427,0.28,0.427,0.6,,0.336,,0,,0.046,0.07,0.006,0.009,0.262,0.4,-0.003,-0.005,-0.01,-0.015,0.007,0.011
Marc Oliver Kempf,Hertha BSC,Bundesliga,2022,27,Defender,CB,6,530,0,,0.345,0.059,0.345,0.059,,,,,0,,0.116,0.02,0.115,0.019,0.261,0.044,0.384,0.065,0.358,0.061,0.027,0.005
Manuel Riemann,VfL Bochum 1848,Bundesliga,2022,34,Goalkeeper,GK,6,540,0,,,,,,,19.586,,0.183,0,,0.346,0.058,0.269,0.045,0.257,0.043,1.047,0.175,1.031,0.172,0.016,0.003
Sepp van den Berg,FC Schalke 04,Bundesliga,2022,20,Defender,CB,2,180,0,,0.242,0.121,0.242,0.121,,,,,0,,0.026,0.013,0.018,0.009,0.255,0.127,0.121,0.061,0.092,0.046,0.029,0.015
Kevin Kampl,RB Leipzig,Bundesliga,2022,31,Midfielder,CM,6,280,0,,0.042,0.013,0.042,0.013,,,,,0,,0.241,0.078,0.23,0.074,0.243,0.078,0.16,0.051,0.112,0.036,0.049,0.016
Nico Schlotterbeck,Borussia Dortmund,Bundesliga,2022,22,Defender,CB,6,540,0,,,,,,,,,,0,,0.36,0.06,0.356,0.059,0.237,0.039,0.443,0.074,0.397,0.066,0.046,0.008
Ansgar Knauff,Eintracht Frankfurt,Bundesliga,2022,20,Forward,WAM,6,273,0,,0.162,0.053,0.162,0.053,0.036,,0.024,,0,,0.241,0.079,0.233,0.077,0.236,0.078,0.267,0.088,0.093,0.031,0.174,0.057
Cédric Brunner,FC Schalke 04,Bundesliga,2022,28,Defender,FB,5,450,0,,0.097,0.019,0.097,0.019,,,,,0,,0.225,0.045,0.194,0.039,0.231,0.046,0.298,0.06,0.268,0.054,0.03,0.006
Niko Gießelmann,1. FC Union Berlin,Bundesliga,2022,30,Defender,FB,5,225,0,,0.041,0.016,0.041,0.016,,,,,0,,0.279,0.112,0.22,0.088,0.228,0.091,0.128,0.051,0.101,0.04,0.027,0.011
Luca Pfeiffer,VfB Stuttgart,Bundesliga,2022,26,Forward,FW,3,84,0,,0.078,0.084,0.078,0.084,,,,,0,,0.262,0.281,0.262,0.281,0.225,0.241,0.016,0.018,0.057,0.061,-0.041,-0.044
Dennis Geiger,TSG Hoffenheim,Bundesliga,2022,24,Midfielder,DMC,5,314,1,0.287,0.096,0.028,0.096,0.028,0.702,,0.605,,1,0.287,0.536,0.154,0.338,0.097,0.221,0.063,0.612,0.175,0.578,0.166,0.034,0.01
Rafael Borré,Eintracht Frankfurt,Bundesliga,2022,26,Forward,FW,6,222,1,0.405,1.269,0.515,0.487,0.198,1.103,,-0.07,,0,,0.068,0.028,0.068,0.028,0.22,0.089,0.007,0.003,-0.002,-0.001,0.008,0.003
Dayot Upamecano,FC Bayern München,Bundesliga,2022,23,Defender,CB,6,540,0,,,,,,,,,,0,,0.293,0.049,0.287,0.048,0.219,0.036,0.735,0.122,0.766,0.128,-0.031,-0.005
Juan Perea,VfB Stuttgart,Bundesliga,2022,22,Forward,FW,4,50,0,,,,,,,,,,0,,0.245,0.442,0.245,0.442,0.219,0.393,0.017,0.03,0.008,0.015,0.008,0.015
Philipp Förster,VfL Bochum 1848,Bundesliga,2022,27,Midfielder,CAM,5,239,0,,0.204,0.077,0.204,0.077,0.18,,0.031,,0,,0.098,0.037,0.097,0.037,0.215,0.081,0.064,0.024,0.022,0.008,0.042,0.016
Arne Maier,FC Augsburg,Bundesliga,2022,23,Midfielder,DMC,6,380,0,,0.331,0.078,0.331,0.078,0.154,,0.064,,0,,0.447,0.106,0.15,0.036,0.213,0.05,0.09,0.021,0.014,0.003,0.076,0.018
Konrad Laimer,RB Leipzig,Bundesliga,2022,25,Midfielder,CM,4,336,0,,0.059,0.016,0.059,0.016,0.022,,-0.008,,0,,0.19,0.051,0.19,0.051,0.209,0.056,0.09,0.024,0.057,0.015,0.033,0.009
Waldemar Anton,VfB Stuttgart,Bundesliga,2022,26,Defender,CB,6,540,0,,0.114,0.019,0.114,0.019,0.447,,0.389,,0,,0.16,0.027,0.156,0.026,0.199,0.033,0.412,0.069,0.332,0.055,0.081,0.013
Willi Orbán,RB Leipzig,Bundesliga,2022,29,Defender,CB,6,540,2,0.333,0.67,0.112,0.67,0.112,0.809,,0.275,,0,,0.182,0.03,0.18,0.03,0.193,0.032,0.391,0.065,0.326,0.054,0.065,0.011
Hiroki Ito,VfB Stuttgart,Bundesliga,2022,23,Defender,CB,6,540,0,,0.04,0.007,0.04,0.007,,,,,0,,0.259,0.043,0.174,0.029,0.185,0.031,0.622,0.104,0.525,0.088,0.097,0.016
David Raum,RB Leipzig,Bundesliga,2022,24,Defender,WAM,6,519,0,,0.089,0.015,0.089,0.015,,,,,1,0.173,0.545,0.095,0.234,0.041,0.182,0.032,0.142,0.025,0.148,0.026,-0.006,-0.001
Mark Flekken,Sport-Club Freiburg,Bundesliga,2022,29,Goalkeeper,GK,6,540,0,,,,,,,5.753,,0.131,0,,0.2,0.033,0.192,0.032,0.182,0.03,0.491,0.082,0.48,0.08,0.011,0.002
Ivan Sunjic,Hertha BSC,Bundesliga,2022,25,Midfielder,DMC,5,374,0,,,,,,,,,,0,,0.21,0.051,0.21,0.05,0.18,0.043,0.041,0.01,0.149,0.036,-0.108,-0.026
Robert Andrich,Bayer 04 Leverkusen,Bundesliga,2022,27,Midfielder,CM,5,262,0,,0.128,0.044,0.128,0.044,,,,,1,0.344,0.17,0.059,0.17,0.058,0.176,0.061,0.112,0.039,0.076,0.026,0.036,0.013
Tiago Tomás,VfB Stuttgart,Bundesliga,2022,20,Forward,FW,4,208,0,,0.218,0.094,0.218,0.094,0.089,,0.009,,0,,0.001,0,0.001,0,0.176,0.076,0.061,0.027,-0.015,-0.006,0.076,0.033
Kristian Pedersen,1. FC Köln,Bundesliga,2022,28,Defender,FB,2,76,0,,0.24,0.284,0.24,0.284,,,,,0,,0.029,0.034,0.028,0.033,0.173,0.205,0.004,0.004,0.006,0.007,-0.002,-0.003
Noah Weißhaupt,Sport-Club Freiburg,Bundesliga,2022,20,Forward,WAM,4,39,0,,,,,,,,,,0,,0.174,0.401,0.174,0.401,0.171,0.395,0.006,0.015,0.002,0.006,0.004,0.009
Jens Stage,SV Werder Bremen,Bundesliga,2022,25,Midfielder,CM,6,378,0,,0.363,0.086,0.363,0.086,0.154,,0.12,,1,0.238,0.393,0.094,0.393,0.094,0.17,0.04,0.128,0.03,0.193,0.046,-0.065,-0.016
Mahmoud Dahoud,Borussia Dortmund,Bundesliga,2022,26,Midfielder,CM,3,184,0,,0.053,0.026,0.053,0.026,,,,,0,,0.149,0.073,0.149,0.073,0.17,0.083,0.226,0.111,0.187,0.091,0.04,0.019
Leonardo Bittencourt,SV Werder Bremen,Bundesliga,2022,28,Midfielder,CAM,4,259,2,0.695,0.193,0.067,0.193,0.067,0.447,,0.305,,0,,0.254,0.088,0.254,0.088,0.167,0.058,0.153,0.053,0.221,0.077,-0.068,-0.024
Mattias Svanberg,VfL Wolfsburg,Bundesliga,2022,23,Midfielder,CM,6,277,0,,0.044,0.014,0.044,0.014,0.058,,0.014,,1,0.325,0.373,0.121,0.216,0.07,0.166,0.054,0.223,0.073,0.214,0.07,0.009,0.003
Jeffrey Gouweleeuw,FC Augsburg,Bundesliga,2022,31,Defender,CB,6,540,0,,0.03,0.005,0.03,0.005,,,,,0,,0.155,0.026,0.146,0.024,0.162,0.027,0.329,0.055,0.316,0.053,0.013,0.002
Paul Jaeckel,1. FC Union Berlin,Bundesliga,2022,24,Defender,CB,6,455,0,,,,,,,,,,0,,0.19,0.038,0.17,0.034,0.157,0.031,0.277,0.055,0.312,0.062,-0.035,-0.007
Charles Aránguiz,Bayer 04 Leverkusen,Bundesliga,2022,33,Midfielder,CM,6,307,1,0.293,0.147,0.043,0.147,0.043,0.272,,0.239,,0,,0.094,0.028,0.094,0.027,0.155,0.045,0.149,0.044,0.145,0.042,0.005,0.001
Elvis Rexhbecaj,FC Augsburg,Bundesliga,2022,24,Midfielder,CM,6,516,0,,0.096,0.017,0.096,0.017,0.078,,0.043,,0,,0.16,0.028,0.159,0.028,0.155,0.027,0.325,0.057,0.279,0.049,0.046,0.008
Ivan Ordets,VfL Bochum 1848,Bundesliga,2022,30,Defender,CB,5,271,0,,0.26,0.086,0.26,0.086,,,,,0,,0.091,0.03,0.091,0.03,0.155,0.051,0.072,0.024,0.1,0.033,-0.029,-0.01
Sven Michel,1. FC Union Berlin,Bundesliga,2022,32,Forward,WAM,5,86,2,2.093,0.185,0.193,0.185,0.193,0.981,,0.797,,0,,0.028,0.029,0.028,0.029,0.155,0.162,0.013,0.013,-0.008,-0.008,0.021,0.022
Nico Elvedi,Borussia Mönchengladbach,Bundesliga,2022,25,Defender,CB,5,405,1,0.222,0.314,0.07,0.314,0.07,0.11,,-0.097,,0,,0.2,0.044,0.199,0.044,0.154,0.034,0.226,0.05,0.141,0.031,0.085,0.019
Jamie Leweling,1. FC Union Berlin,Bundesliga,2022,21,Forward,WAM,2,47,0,,0.181,0.347,0.181,0.347,0.68,,0.499,,0,,0.002,0.004,0.002,0.004,0.152,0.291,-0.078,-0.149,-0.013,-0.025,-0.065,-0.124
Christopher Trimmel,1. FC Union Berlin,Bundesliga,2022,35,Defender,FB,5,368,0,,0.084,0.021,0.084,0.021,0.015,,-0.013,,2,0.489,0.254,0.062,0.195,0.048,0.151,0.037,0.158,0.039,0.127,0.031,0.031,0.008
Djibril Sow,Eintracht Frankfurt,Bundesliga,2022,25,Midfielder,CM,6,540,1,0.167,0.114,0.019,0.114,0.019,0.172,,0.092,,0,,0.262,0.044,0.26,0.043,0.15,0.025,0.279,0.046,0.284,0.047,-0.005,-0.001
Faride Alidou,Eintracht Frankfurt,Bundesliga,2022,21,Forward,WAM,4,79,0,,0.022,0.025,0.022,0.025,,,,,0,,0.165,0.188,0.165,0.188,0.15,0.17,0.069,0.079,0.063,0.072,0.006,0.007
Josuha Guilavogui,VfL Wolfsburg,Bundesliga,2022,31,Midfielder,DMC,6,386,1,0.233,0.052,0.012,0.052,0.012,0.141,,0.088,,0,,0.217,0.051,0.217,0.051,0.149,0.035,0.203,0.047,0.187,0.044,0.016,0.004
Ryan Gravenberch,FC Bayern München,Bundesliga,2022,20,Midfielder,CM,5,105,0,,0.306,0.262,0.306,0.262,,,,,0,,0.076,0.065,0.076,0.065,0.146,0.125,0.069,0.059,0.047,0.04,0.022,0.019
Daniel Caligiuri,FC Augsburg,Bundesliga,2022,34,Midfielder,WAM,6,193,0,,0.156,0.073,0.156,0.073,0.036,,0.015,,0,,0.129,0.06,0.048,0.022,0.144,0.067,0.152,0.071,0.12,0.056,0.032,0.015
Alexander Hack,1. FSV Mainz 05,Bundesliga,2022,29,Defender,CB,6,446,0,,0.025,0.005,0.025,0.005,,,,,0,,0.193,0.039,0.179,0.036,0.138,0.028,0.234,0.047,0.184,0.037,0.051,0.01
Ko Itakura,Borussia Mönchengladbach,Bundesliga,2022,25,Defender,CB,5,413,0,,0.048,0.01,0.048,0.01,0.027,,0.004,,1,0.218,0.147,0.032,0.147,0.032,0.137,0.03,0.473,0.103,0.363,0.079,0.11,0.024
Callum Hudson-Odoi,Bayer 04 Leverkusen,Bundesliga,2022,21,Midfielder,WAM,2,106,0,,0.023,0.019,0.023,0.019,,,,,1,0.849,0.141,0.12,0.141,0.12,0.136,0.115,0.056,0.048,-0.015,-0.013,0.072,0.061
Eric Choupo-Moting,FC Bayern München,Bundesliga,2022,33,Forward,FW,1,21,0,,0.112,0.48,0.112,0.48,,,,,0,,0.03,0.13,0.03,0.13,0.135,0.579,-0.011,-0.047,-0.012,-0.052,0.001,0.005
Odilon Kossounou,Bayer 04 Leverkusen,Bundesliga,2022,21,Defender,CB,4,126,0,,,,,,,,,,0,,0.141,0.101,0.141,0.101,0.134,0.096,0.183,0.131,0.145,0.103,0.039,0.028
Felix Uduokhai,FC Augsburg,Bundesliga,2022,25,Defender,CB,3,270,0,,,,,,,,,,1,0.333,0.154,0.051,0.154,0.051,0.133,0.044,0.079,0.026,0.232,0.077,-0.153,-0.051
Kristijan Jakic,Eintracht Frankfurt,Bundesliga,2022,25,Midfielder,DMC,6,405,0,,0.114,0.025,0.114,0.025,0.069,,-0.007,,0,,0.245,0.054,0.237,0.053,0.13,0.029,0.55,0.122,0.496,0.11,0.055,0.012
Genki Haraguchi,1. FC Union Berlin,Bundesliga,2022,31,Midfielder,WAM,4,169,0,,0.098,0.052,0.098,0.052,,,,,0,,0.077,0.041,0.077,0.041,0.129,0.069,0.09,0.048,0.033,0.017,0.057,0.03
Jonathan Tah,Bayer 04 Leverkusen,Bundesliga,2022,26,Defender,CB,6,510,0,,0.196,0.035,0.196,0.035,,,,,0,,0.052,0.009,0.051,0.009,0.128,0.023,0.228,0.04,0.184,0.032,0.045,0.008
Lukas Klostermann,RB Leipzig,Bundesliga,2022,26,Defender,FB,1,90,0,,0.208,0.208,0.208,0.208,0.257,,0.226,,0,,0.015,0.015,0.014,0.014,0.126,0.126,0.022,0.022,0.02,0.02,0.003,0.003
Abdou Diallo,RB Leipzig,Bundesliga,2022,26,Defender,CB,1,77,0,,0.124,0.144,0.124,0.144,,,,,0,,0.005,0.005,0.004,0.005,0.126,0.147,0.029,0.034,0.031,0.037,-0.003,-0.003
Konstantinos Stafylidis,VfL Bochum 1848,Bundesliga,2022,28,Defender,FB,2,143,0,,0.047,0.03,0.047,0.03,,,,,1,0.629,0.094,0.059,0.092,0.058,0.126,0.079,0.128,0.08,0.089,0.056,0.039,0.025
Marlon Mustapha,1. FSV Mainz 05,Bundesliga,2022,21,Forward,FW,4,31,0,,0.129,0.376,0.129,0.376,,,,,0,,0.01,0.03,0.01,0.029,0.125,0.363,0.063,0.182,0.025,0.072,0.038,0.11
Thomas Ouwejan,FC Schalke 04,Bundesliga,2022,25,Defender,FB,5,402,0,,0.03,0.007,0.03,0.007,,,,,1,0.224,0.795,0.178,0.141,0.032,0.125,0.028,0.381,0.085,0.325,0.073,0.056,0.012
André Hahn,FC Augsburg,Bundesliga,2022,32,Midfielder,WAM,5,209,1,0.431,0.122,0.052,0.122,0.052,0.558,,0.489,,0,,0.007,0.003,0.007,0.003,0.117,0.05,0.308,0.133,-0.003,-0.001,0.312,0.134
Lars Stindl,Borussia Mönchengladbach,Bundesliga,2022,34,Midfielder,FW,2,120,0,,0.114,0.085,0.114,0.085,0.022,,-0.005,,0,,0.107,0.08,0.107,0.08,0.115,0.087,0.004,0.003,0.006,0.004,-0.002,-0.001
Mitchel Bakker,Bayer 04 Leverkusen,Bundesliga,2022,22,Defender,FB,4,177,0,,0.103,0.052,0.103,0.052,0.527,,0.475,,0,,0.027,0.013,0.025,0.013,0.114,0.058,0.053,0.027,0.031,0.016,0.022,0.011
Maxim Leitsch,1. FSV Mainz 05,Bundesliga,2022,24,Defender,CB,6,531,0,,0.089,0.015,0.089,0.015,0.251,,0.186,,0,,0.052,0.009,0.052,0.009,0.114,0.019,0.148,0.025,0.178,0.03,-0.03,-0.005
Julian Chabot,1. FC Köln,Bundesliga,2022,24,Defender,CB,2,128,0,,0.442,0.311,0.442,0.311,,,,,0,,0.024,0.017,0.024,0.017,0.112,0.078,0.137,0.096,0.119,0.084,0.018,0.013
Amos Pieper,SV Werder Bremen,Bundesliga,2022,24,Defender,CB,6,482,0,,,,,,,,,,1,0.187,0.151,0.028,0.146,0.027,0.111,0.021,0.295,0.055,0.285,0.053,0.01,0.002
Nicolai Rapp,SV Werder Bremen,Bundesliga,2022,25,Midfielder,CB,3,22,0,,0.108,0.44,0.108,0.44,,,,,0,,0.007,0.028,0.007,0.028,0.11,0.448,0.011,0.045,0.011,0.044,0,0.001
Edimilson Fernandes,1. FSV Mainz 05,Bundesliga,2022,26,Midfielder,CM,4,139,0,,0.043,0.028,0.043,0.028,0.14,,0.115,,1,0.647,0.087,0.056,0.085,0.055,0.105,0.068,0.111,0.072,0.075,0.048,0.036,0.024
Emil Forsberg,RB Leipzig,Bundesliga,2022,30,Forward,WAM,4,174,0,,0.052,0.027,0.052,0.027,,,,,0,,0.18,0.093,0.18,0.093,0.105,0.054,0.189,0.098,0.106,0.055,0.082,0.043
Wataru Endo,VfB Stuttgart,Bundesliga,2022,29,Midfielder,DMC,6,525,1,0.171,0.26,0.045,0.26,0.045,0.48,,0.361,,0,,0.09,0.015,0.09,0.015,0.103,0.018,0.272,0.047,0.186,0.032,0.086,0.015
Kevin Vogt,TSG Hoffenheim,Bundesliga,2022,30,Defender,CB,6,501,0,,,,,,,,,,0,,0.126,0.023,0.123,0.022,0.103,0.018,0.693,0.124,0.551,0.099,0.142,0.026
Florian Dietz,1. FC Köln,Bundesliga,2022,24,Forward,FW,5,283,1,0.318,1.494,0.475,1.494,0.475,1.963,,0.914,,0,,0.276,0.088,0.273,0.087,0.103,0.033,0.238,0.076,0.152,0.048,0.086,0.027
Thomas Meunier,Borussia Dortmund,Bundesliga,2022,31,Defender,FB,5,338,0,,0.093,0.025,0.093,0.025,,,,,0,,0.184,0.049,0.177,0.047,0.102,0.027,0.259,0.069,0.203,0.054,0.057,0.015
Stanley Nsoki,TSG Hoffenheim,Bundesliga,2022,23,Defender,DMC,3,156,0,,0.014,0.008,0.014,0.008,0.016,,0.002,,0,,0.1,0.058,0.1,0.057,0.102,0.059,0.344,0.199,0.313,0.18,0.031,0.018
Mads Pedersen,FC Augsburg,Bundesliga,2022,26,Defender,FB,5,386,0,,0.014,0.003,0.014,0.003,,,,,0,,0.191,0.044,0.146,0.034,0.102,0.024,0.088,0.021,0.139,0.032,-0.051,-0.012
Marco Friedl,SV Werder Bremen,Bundesliga,2022,24,Defender,FB,6,540,0,,,,,,,,,,0,,0.234,0.039,0.132,0.022,0.1,0.017,0.478,0.08,0.437,0.073,0.041,0.007
