Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Rodrigo Abascal,Boavista,Primeira Liga,2022,28,Defender,CB,6,495,0,,0.022,0.004,0.022,0.004,,,,,1,0.182,0.429,0.078,0.427,0.078,0.374,0.068,0.82,0.149,0.754,0.137,0.066,0.012
Victor Bobsin,Santa Clara,Primeira Liga,2022,22,Midfielder,DMC,6,508,0,,0.411,0.073,0.411,0.073,0.099,,0.017,,0,,0.183,0.032,0.177,0.031,0.374,0.066,0.33,0.058,0.283,0.05,0.047,0.008
Costinha,Rio Ave,Primeira Liga,2022,22,Defender,FB,6,444,1,0.203,0.164,0.033,0.164,0.033,0.204,,0.123,,0,,0.343,0.07,0.334,0.068,0.37,0.075,0.281,0.057,0.178,0.036,0.103,0.021
Takahiro Kunimoto,Casa Pia,Primeira Liga,2022,24,Midfielder,CM,6,445,1,0.202,0.676,0.137,0.676,0.137,0.798,,0.339,,1,0.202,0.569,0.115,0.438,0.089,0.369,0.075,0.138,0.028,0.004,0.001,0.134,0.027
Mateus Uribe,FC Porto,Primeira Liga,2022,31,Midfielder,CM,6,472,1,0.191,1.467,0.28,0.686,0.131,0.951,,0.169,,0,,0.255,0.049,0.179,0.034,0.367,0.07,0.493,0.094,0.398,0.076,0.095,0.018
Paulo Estrela,Portimonense,Primeira Liga,2022,23,Midfielder,DMC,5,248,0,,0.06,0.022,0.06,0.022,,,,,0,,0.835,0.303,0.399,0.145,0.366,0.133,0.2,0.073,0.195,0.071,0.005,0.002
Issahaku Fatawu,Sporting CP,Primeira Liga,2022,18,Midfielder,CAM,3,22,0,,0.364,1.489,0.364,1.489,0.296,,-0.049,,0,,0.007,0.03,0.007,0.029,0.365,1.494,0.04,0.166,0.015,0.062,0.025,0.103
Nigel Thomas,Paços de Ferreira,Primeira Liga,2022,21,Forward,WAM,6,403,0,,0.164,0.037,0.164,0.037,0.281,,0.074,,0,,0.387,0.086,0.377,0.084,0.359,0.08,0.052,0.012,-0.024,-0.005,0.076,0.017
Ricardinho,Santa Clara,Primeira Liga,2022,24,Midfielder,CM,5,339,0,,0.106,0.028,0.106,0.028,0.178,,0.152,,0,,0.436,0.116,0.435,0.116,0.359,0.095,0.444,0.118,0.353,0.094,0.091,0.024
Adrián Butzke,Paços de Ferreira,Primeira Liga,2022,23,Forward,FW,2,115,2,1.565,0.919,0.719,0.919,0.719,1.48,,0.846,,0,,0.044,0.034,0.044,0.034,0.357,0.28,-0.041,-0.032,-0.016,-0.013,-0.025,-0.019
Joca,Rio Ave,Primeira Liga,2022,26,Midfielder,CAM,6,422,0,,0.228,0.049,0.228,0.049,,,,,1,0.213,0.298,0.063,0.297,0.063,0.352,0.075,0.076,0.016,0.033,0.007,0.043,0.009
André Vidigal,Marítimo,Primeira Liga,2022,24,Forward,WAM,5,413,0,,0.296,0.064,0.296,0.064,,,,,0,,0.197,0.043,0.194,0.042,0.352,0.077,0.449,0.098,0.195,0.043,0.253,0.055
Jeremiah St. Juste,Sporting CP,Primeira Liga,2022,25,Defender,CB,5,162,1,0.556,0.614,0.341,0.614,0.341,0.745,,0.221,,0,,0.044,0.025,0.044,0.024,0.346,0.192,0.266,0.148,0.206,0.114,0.06,0.033
Pedro Amaral,Rio Ave,Primeira Liga,2022,25,Defender,FB,6,505,1,0.178,0.475,0.085,0.475,0.085,0.353,,-0.064,,2,0.356,0.552,0.098,0.198,0.035,0.342,0.061,0.231,0.041,0.232,0.041,-0.002,0
Aziz Yakubu,Rio Ave,Primeira Liga,2022,23,Forward,FW,6,479,4,0.752,1.342,0.252,1.342,0.252,1.937,,0.351,,2,0.376,0.357,0.067,0.357,0.067,0.338,0.063,-0.047,-0.009,-0.147,-0.028,0.1,0.019
Kayky,Paços de Ferreira,Primeira Liga,2022,19,Forward,WAM,4,212,0,,0.319,0.136,0.319,0.136,1.084,,0.939,,0,,0.106,0.045,0.106,0.045,0.336,0.143,0.183,0.078,0.042,0.018,0.14,0.059
Vitinho,Arouca,Primeira Liga,2022,22,Midfielder,CM,5,104,0,,0.077,0.066,0.077,0.066,0.093,,0.062,,1,0.865,0.459,0.397,0.362,0.313,0.331,0.287,0.224,0.194,0.193,0.167,0.031,0.027
Emmanuel Boateng,Rio Ave,Primeira Liga,2022,26,Forward,FW,3,67,1,1.343,0.429,0.576,0.429,0.576,0.422,,0.021,,0,,0.068,0.092,0.068,0.092,0.328,0.44,-0.019,-0.025,-0.088,-0.118,0.069,0.093
Tiago Araújo,Estoril Praia,Primeira Liga,2022,21,Midfielder,FW,4,25,0,,0.323,1.163,0.323,1.163,0.23,,-0.093,,0,,0.01,0.037,0.001,0.004,0.312,1.124,0.033,0.117,0,-0.001,0.033,0.118
Fahd Moufi,Portimonense,Primeira Liga,2022,26,Defender,FB,6,539,0,,0.074,0.012,0.074,0.012,,,,,1,0.167,0.547,0.091,0.492,0.082,0.308,0.051,0.431,0.072,0.341,0.057,0.09,0.015
Antonio Zarzana,Marítimo,Primeira Liga,2022,20,Midfielder,WAM,5,243,0,,0.174,0.064,0.174,0.064,0.049,,-0.019,,0,,0.197,0.073,0.197,0.073,0.301,0.112,0.158,0.059,0.008,0.003,0.15,0.056
Matchoi Djaló,Paços de Ferreira,Primeira Liga,2022,19,Forward,WAM,5,314,0,,0.491,0.141,0.491,0.141,0.963,,0.523,,0,,0.184,0.053,0.093,0.027,0.3,0.086,0.131,0.038,0.098,0.028,0.034,0.01
Vítor Tormena,Sporting Braga,Primeira Liga,2022,26,Defender,CB,6,530,1,0.17,0.433,0.074,0.433,0.074,0.753,,0.456,,0,,0.106,0.018,0.104,0.018,0.294,0.05,0.394,0.067,0.361,0.061,0.033,0.006
Bruno Langa,Chaves,Primeira Liga,2022,24,Defender,FB,6,540,0,,0.061,0.01,0.061,0.01,,,,,0,,0.27,0.045,0.261,0.044,0.291,0.049,0.558,0.093,0.43,0.072,0.128,0.021
Alejandro Alvarado,Vizela,Primeira Liga,2022,19,Midfielder,CM,3,45,0,,0.548,1.095,0.548,1.095,0.715,,0.236,,0,,0.001,0.003,0.001,0.003,0.291,0.583,0.074,0.147,0.012,0.024,0.062,0.124
Pedro Brazão,FC Famalicão,Primeira Liga,2022,19,Midfielder,CAM,5,238,0,,0.166,0.063,0.166,0.063,,,,,0,,0.271,0.102,0.271,0.102,0.291,0.11,0.097,0.037,0.241,0.091,-0.144,-0.055
Ewerton,Portimonense,Primeira Liga,2022,29,Midfielder,CM,6,211,1,0.427,0.571,0.243,0.571,0.243,0.523,,-0.048,,1,0.427,0.068,0.029,0.068,0.029,0.291,0.124,0.048,0.021,0.052,0.022,-0.004,-0.002
Gaïus Makouta,Boavista,Primeira Liga,2022,25,Midfielder,DMC,6,540,0,,0.138,0.023,0.138,0.023,0.029,,0.015,,1,0.167,0.336,0.056,0.334,0.056,0.285,0.047,0.16,0.027,0.1,0.017,0.06,0.01
Milutin Osmajic,Vizela,Primeira Liga,2022,23,Forward,FW,4,186,1,0.484,0.781,0.378,0.781,0.378,1.039,,0.51,,0,,0.002,0.001,0.002,0.001,0.28,0.136,0.076,0.037,-0.021,-0.01,0.097,0.047
Pierre Sagna,Santa Clara,Primeira Liga,2022,32,Defender,FB,6,464,0,,0.039,0.007,0.039,0.007,,,,,0,,0.716,0.139,0.299,0.058,0.28,0.054,0.404,0.078,0.344,0.067,0.06,0.012
Ali Alipourghara,Gil Vicente,Primeira Liga,2022,26,Forward,FW,4,97,1,0.928,0.868,0.805,0.868,0.805,0.894,,0.095,,0,,0.091,0.085,0.091,0.085,0.278,0.258,-0.138,-0.128,-0.035,-0.033,-0.102,-0.095
Vitor Carvalho,Gil Vicente,Primeira Liga,2022,25,Midfielder,DMC,6,534,0,,0.152,0.026,0.152,0.026,0.091,,0.014,,0,,0.387,0.065,0.386,0.065,0.277,0.047,0.215,0.036,0.183,0.031,0.032,0.005
Kevin Villodres,Gil Vicente,Primeira Liga,2022,21,Forward,FW,6,275,0,,0.244,0.08,0.244,0.08,0.035,,-0.017,,0,,0.23,0.075,0.154,0.05,0.277,0.091,0.056,0.018,0.018,0.006,0.038,0.012
Róbert Bozeník,Boavista,Primeira Liga,2022,22,Forward,FW,4,271,1,0.332,0.741,0.246,0.741,0.246,0.57,,0.257,,0,,0.046,0.015,0.046,0.015,0.275,0.091,-0.089,-0.029,-0.099,-0.033,0.01,0.003
Tiago Esgaio,Arouca,Primeira Liga,2022,27,Defender,DMC,5,447,0,,0.038,0.008,0.038,0.008,,,,,1,0.201,0.306,0.062,0.296,0.06,0.273,0.055,0.197,0.04,0.187,0.038,0.011,0.002
Masaki Watai,Boavista,Primeira Liga,2022,23,Midfielder,CM,3,35,0,,,,,,,,,,0,,0.286,0.735,0.286,0.735,0.272,0.7,0.011,0.029,-0.009,-0.023,0.02,0.052
Antony,Arouca,Primeira Liga,2022,21,Forward,FW,5,201,0,,0.304,0.136,0.304,0.136,0.7,,0.568,,0,,0.072,0.032,0.072,0.032,0.27,0.121,0.136,0.061,0.014,0.006,0.123,0.055
Tiago Santos,Estoril Praia,Primeira Liga,2022,20,Defender,CB,4,356,0,,,,,,,,,,1,0.253,0.618,0.156,0.612,0.155,0.264,0.067,0.36,0.091,0.306,0.077,0.054,0.014
Mikel Villanueva,Vitória Guimarães,Primeira Liga,2022,29,Defender,CB,4,360,0,,0.063,0.016,0.063,0.016,,,,,0,,0.379,0.095,0.379,0.095,0.261,0.065,0.521,0.13,0.478,0.119,0.044,0.011
Gonçalo Inácio,Sporting CP,Primeira Liga,2022,21,Defender,CB,5,405,0,,0.431,0.096,0.431,0.096,0.203,,-0.085,,0,,0.141,0.031,0.139,0.031,0.259,0.058,0.591,0.131,0.469,0.104,0.122,0.027
Ângelo Neto,Casa Pia,Primeira Liga,2022,31,Midfielder,CM,6,365,1,0.247,0.454,0.112,0.454,0.112,0.916,,0.492,,0,,0.196,0.048,0.155,0.038,0.254,0.063,0.205,0.05,0.184,0.045,0.021,0.005
Bruno,Boavista,Primeira Liga,2022,23,Midfielder,CM,3,270,0,,,,,,,,,,0,,0.308,0.103,0.302,0.101,0.254,0.085,0.02,0.007,-0.008,-0.003,0.028,0.009
Sebastián Coates,Sporting CP,Primeira Liga,2022,31,Defender,CB,6,540,0,,0.184,0.031,0.184,0.031,,,,,0,,0.318,0.053,0.317,0.053,0.253,0.042,0.258,0.043,0.231,0.038,0.027,0.005
Adriano,Santa Clara,Primeira Liga,2022,22,Midfielder,DMC,4,209,0,,0.042,0.018,0.042,0.018,,,,,1,0.431,0.275,0.118,0.274,0.118,0.252,0.109,0.177,0.076,0.156,0.067,0.021,0.009
Afonso Freitas,Vitória Guimarães,Primeira Liga,2022,22,Defender,FB,3,140,0,,,,,,,,,,0,,0.263,0.169,0.259,0.167,0.249,0.16,0.179,0.115,0.134,0.086,0.045,0.029
Diogo Pinto,Casa Pia,Primeira Liga,2022,23,Midfielder,CAM,3,52,0,,0.096,0.167,0.096,0.167,0.162,,0.065,,0,,0.177,0.306,0.177,0.306,0.247,0.428,0.091,0.157,0.042,0.073,0.048,0.084
Vasco Fernandes,Casa Pia,Primeira Liga,2022,35,Defender,FB,6,540,0,,0.199,0.033,0.199,0.033,0.64,,0.441,,0,,0.074,0.012,0.069,0.012,0.244,0.041,0.22,0.037,0.174,0.029,0.046,0.008
Matheus Reis,Sporting CP,Primeira Liga,2022,27,Defender,FB,6,439,0,,0.131,0.027,0.131,0.027,,,,,0,,0.333,0.068,0.328,0.067,0.241,0.049,0.268,0.055,0.172,0.035,0.097,0.02
Diogo Gonçalves,Benfica,Primeira Liga,2022,25,Midfielder,WAM,5,145,0,,0.275,0.171,0.275,0.171,0.05,,-0.032,,0,,0.225,0.14,0.225,0.139,0.24,0.149,0.147,0.091,0.092,0.057,0.056,0.034
Benny,Chaves,Primeira Liga,2022,22,Midfielder,CM,6,260,0,,0.013,0.005,0.013,0.005,,,,,0,,0.274,0.095,0.264,0.091,0.236,0.082,0.173,0.06,0.112,0.039,0.061,0.021
Fábio Cardoso,FC Porto,Primeira Liga,2022,28,Defender,CB,1,90,0,,0.4,0.4,0.4,0.4,,,,,0,,0.007,0.007,0.007,0.007,0.23,0.23,0.061,0.061,0.045,0.045,0.016,0.016
Pepe,FC Porto,Primeira Liga,2022,39,Defender,CB,5,450,0,,0.258,0.052,0.258,0.052,0.038,,0.002,,0,,0.093,0.019,0.092,0.018,0.229,0.046,0.386,0.077,0.381,0.076,0.006,0.001
Jesús Ramírez,Marítimo,Primeira Liga,2022,24,Forward,FW,4,68,0,,0.233,0.309,0.233,0.309,0.204,,0.032,,0,,0.194,0.257,0.194,0.257,0.229,0.303,-0.186,-0.247,-0.188,-0.249,0.002,0.002
Arsénio,Arouca,Primeira Liga,2022,33,Midfielder,WAM,6,392,0,,0.234,0.054,0.234,0.054,0.112,,-0.093,,0,,0.083,0.019,0.083,0.019,0.228,0.052,0.118,0.027,0.048,0.011,0.07,0.016
Anderson Silva,Vitória Guimarães,Primeira Liga,2022,24,Forward,FW,6,342,1,0.263,1.523,0.401,1.523,0.401,1.197,,0.468,,0,,0.005,0.001,0.005,0.001,0.227,0.06,0.04,0.01,-0.01,-0.003,0.05,0.013
João Mendes,Chaves,Primeira Liga,2022,27,Midfielder,CAM,5,356,0,,0.379,0.096,0.379,0.096,,,0.107,,0,,0.192,0.048,0.191,0.048,0.225,0.057,0.051,0.013,0.109,0.028,-0.059,-0.015
Rafael Martins,Casa Pia,Primeira Liga,2022,33,Forward,FW,6,434,1,0.207,1.193,0.247,1.193,0.247,0.883,,0.476,,1,0.207,0.103,0.021,0.103,0.021,0.224,0.047,0.104,0.022,0.071,0.015,0.034,0.007
Florentino,Benfica,Primeira Liga,2022,23,Midfielder,DMC,6,460,0,,0.038,0.007,0.038,0.007,,,,,0,,0.305,0.06,0.304,0.059,0.221,0.043,0.606,0.119,0.55,0.108,0.057,0.011
Fabijan Buntic,Vizela,Primeira Liga,2022,25,Goalkeeper,GK,6,540,0,,,,,,,4.337,,-0.614,0,,0.221,0.037,0.22,0.037,0.218,0.036,0.078,0.013,0.077,0.013,0.001,0
Jonathan Arriba,Chaves,Primeira Liga,2022,20,Midfielder,CAM,5,204,0,,0.611,0.27,0.611,0.27,0.033,,-0.012,,1,0.441,0.081,0.036,0.081,0.036,0.212,0.093,0.018,0.008,0.046,0.02,-0.028,-0.012
Pedrão,Portimonense,Primeira Liga,2022,25,Defender,CB,4,360,1,0.25,0.532,0.133,0.532,0.133,0.848,,0.359,,0,,0.213,0.053,0.213,0.053,0.208,0.052,0.24,0.06,0.236,0.059,0.004,0.001
Tomás Silva,Vizela,Primeira Liga,2022,22,Midfielder,CAM,6,509,0,,0.053,0.009,0.053,0.009,0.189,,-0.015,,0,,0.242,0.043,0.238,0.042,0.207,0.037,0.461,0.081,0.421,0.074,0.04,0.007
Klismahn,Portimonense,Primeira Liga,2022,22,Midfielder,CM,2,72,0,,0.47,0.587,0.47,0.587,,,,,0,,0.007,0.009,0.007,0.009,0.201,0.252,0.003,0.004,0,0,0.003,0.004
Rúben Fernandes,Gil Vicente,Primeira Liga,2022,36,Defender,CB,6,451,0,,0.391,0.078,0.391,0.078,,,,,0,,0.06,0.012,0.059,0.012,0.199,0.04,0.355,0.071,0.307,0.061,0.047,0.009
Moisés Mosquera,Marítimo,Primeira Liga,2022,21,Midfielder,CB,3,200,0,,0.35,0.158,0.35,0.158,,,,,1,0.45,0.032,0.014,0.031,0.014,0.198,0.089,0.07,0.032,0.054,0.024,0.016,0.007
Luíz Carlos,Paços de Ferreira,Primeira Liga,2022,37,Midfielder,CM,2,123,0,,0.02,0.015,0.02,0.015,,,,,1,0.732,0.202,0.148,0.202,0.148,0.197,0.144,0.024,0.017,0.042,0.031,-0.018,-0.013
Chiquinho,Benfica,Primeira Liga,2022,27,Midfielder,CM,2,82,0,,0.178,0.196,0.178,0.196,,,,,0,,0.132,0.145,0.067,0.074,0.191,0.21,0.14,0.154,0.08,0.088,0.06,0.066
James Léa Siliki,Estoril Praia,Primeira Liga,2022,26,Midfielder,CM,6,155,1,0.581,0.136,0.079,0.136,0.079,0.308,,0.221,,0,,0.278,0.162,0.269,0.156,0.188,0.109,0.06,0.035,0.022,0.013,0.037,0.022
Iván Marcano,FC Porto,Primeira Liga,2022,35,Defender,CB,4,341,2,0.528,0.539,0.142,0.539,0.142,1.028,,0.627,,0,,0.156,0.041,0.156,0.041,0.185,0.049,0.456,0.12,0.438,0.116,0.018,0.005
Zaidu Sanusi,FC Porto,Primeira Liga,2022,25,Defender,CB,4,357,0,,0.066,0.017,0.066,0.017,,,,,0,,0.364,0.092,0.189,0.048,0.182,0.046,0.285,0.072,0.184,0.046,0.1,0.025
Bruno Costa,FC Porto,Primeira Liga,2022,25,Midfielder,CM,2,117,0,,0.277,0.213,0.277,0.213,,,,,0,,0.213,0.164,0.149,0.114,0.181,0.139,0.141,0.108,0.081,0.062,0.059,0.046
Henrique Jocú,Portimonense,Primeira Liga,2022,21,Midfielder,DMC,5,222,0,,,,,,,,,,0,,0.194,0.079,0.193,0.078,0.179,0.073,0.033,0.013,0.014,0.006,0.019,0.008
Filipe Ferreira,Boavista,Primeira Liga,2022,31,Defender,WAM,3,217,0,,,,,,,,,,0,,0.186,0.077,0.185,0.077,0.169,0.07,0.183,0.076,0.14,0.058,0.043,0.018
David Carmo,FC Porto,Primeira Liga,2022,23,Defender,CB,2,180,0,,0.506,0.253,0.506,0.253,0.027,,-0.006,,0,,0.019,0.01,0.019,0.01,0.168,0.084,0.125,0.063,0.112,0.056,0.013,0.007
Morato,Benfica,Primeira Liga,2022,21,Defender,CB,4,360,1,0.25,0.21,0.052,0.21,0.052,0.702,,0.56,,0,,0.063,0.016,0.063,0.016,0.167,0.042,0.515,0.129,0.315,0.079,0.2,0.05
Álex Millán,FC Famalicão,Primeira Liga,2022,22,Forward,FW,6,469,0,,1.184,0.227,0.402,0.077,1.94,,0.693,,0,,0.561,0.108,0.561,0.108,0.166,0.032,0.082,0.016,-0.022,-0.004,0.104,0.02
Guima,Chaves,Primeira Liga,2022,26,Midfielder,CM,6,326,0,,0.083,0.023,0.083,0.023,0.063,,0.016,,0,,0.258,0.071,0.257,0.071,0.166,0.046,0.14,0.039,0.093,0.026,0.047,0.013
Nicolás Gaitán,Paços de Ferreira,Primeira Liga,2022,34,Midfielder,CAM,2,104,0,,0.406,0.351,0.406,0.351,,,,,0,,0.232,0.201,0.038,0.033,0.157,0.136,0.022,0.019,0.008,0.007,0.014,0.012
Bogdan Milovanov,Arouca,Primeira Liga,2022,24,Defender,FB,5,283,0,,0.037,0.012,0.037,0.012,,,,,0,,0.173,0.055,0.166,0.053,0.155,0.049,0.23,0.073,0.203,0.065,0.027,0.009
André Silva,Vitória Guimarães,Primeira Liga,2022,25,Forward,FW,2,142,2,1.268,1.033,0.654,1.033,0.654,0.988,,0.105,,0,,0.029,0.019,0.029,0.019,0.154,0.098,0.071,0.045,-0.036,-0.023,0.107,0.068
Santiago Colombatto,FC Famalicão,Primeira Liga,2022,25,Midfielder,DMC,6,413,0,,0.182,0.04,0.182,0.04,0.241,,0.16,,0,,0.116,0.025,0.094,0.021,0.154,0.034,0.104,0.023,0.097,0.021,0.008,0.002
Nermin Zolotic,Casa Pia,Primeira Liga,2022,29,Defender,CB,6,444,0,,0.027,0.005,0.027,0.005,,,,,0,,0.176,0.036,0.175,0.036,0.15,0.03,0.465,0.094,0.396,0.08,0.069,0.014
Joel Soñora,Marítimo,Primeira Liga,2022,25,Midfielder,CAM,2,124,0,,0.012,0.009,0.012,0.009,,,,,0,,0.148,0.107,0.148,0.107,0.146,0.106,0.035,0.026,0.018,0.013,0.017,0.012
Afonso Taira,Casa Pia,Primeira Liga,2022,30,Midfielder,DMC,6,453,0,,0.02,0.004,0.02,0.004,,,,,1,0.199,0.185,0.037,0.182,0.036,0.146,0.029,0.265,0.053,0.243,0.048,0.022,0.004
Alan Ruiz,Arouca,Primeira Liga,2022,29,Midfielder,CAM,6,404,0,,0.208,0.046,0.208,0.046,,,,,0,,0.486,0.108,0.053,0.012,0.139,0.031,0.082,0.018,0.042,0.009,0.04,0.009
João Ferreira,Rio Ave,Primeira Liga,2022,21,Defender,FB,4,95,0,,,,,,,,,,0,,0.149,0.141,0.146,0.139,0.137,0.13,0.226,0.214,0.183,0.173,0.043,0.041
Hidemasa Morita,Sporting CP,Primeira Liga,2022,27,Midfielder,CM,6,336,0,,0.144,0.039,0.144,0.039,,,,,0,,0.075,0.02,0.075,0.02,0.132,0.035,-0.011,-0.003,0.046,0.012,-0.057,-0.015
Rodrigo Ribeiro,Sporting CP,Primeira Liga,2022,17,Forward,FW,1,16,0,,0.142,0.799,0.142,0.799,0.076,,-0.047,,0,,0.002,0.009,0.002,0.009,0.132,0.74,0,0,-0.013,-0.073,0.013,0.074
Danilo Veiga,Gil Vicente,Primeira Liga,2022,19,Defender,CB,5,338,0,,0.083,0.022,0.083,0.022,,,,,0,,0.14,0.037,0.135,0.036,0.127,0.034,0.288,0.077,0.185,0.049,0.104,0.028
Edgar Costa,Marítimo,Primeira Liga,2022,35,Forward,WAM,5,260,0,,0.231,0.08,0.231,0.08,0.388,,0.305,,0,,0.386,0.133,0.121,0.042,0.124,0.043,0.167,0.058,0.15,0.052,0.017,0.006
André Bukia,Arouca,Primeira Liga,2022,27,Forward,WAM,6,446,0,,0.138,0.028,0.138,0.028,0.045,,0.001,,0,,0.062,0.013,0.062,0.013,0.124,0.025,0.168,0.034,0.061,0.012,0.106,0.021
Henrique Gomes,Gil Vicente,Primeira Liga,2022,26,Defender,FB,2,169,0,,0.085,0.045,0.085,0.045,,,,,0,,0.066,0.035,0.064,0.034,0.123,0.066,0.099,0.053,0.069,0.037,0.029,0.016
Uros Racic,Sporting Braga,Primeira Liga,2022,24,Midfielder,DMC,1,31,0,,0.048,0.139,0.048,0.139,0.071,,0.046,,0,,0.104,0.301,0.104,0.301,0.121,0.35,0.04,0.117,0.032,0.093,0.008,0.024
Paulo Henrique,Santa Clara,Primeira Liga,2022,25,Defender,FB,6,540,0,,0.118,0.02,0.118,0.02,,,,,1,0.167,0.345,0.057,0.334,0.056,0.119,0.02,0.661,0.11,0.632,0.105,0.029,0.005
Castro,Sporting Braga,Primeira Liga,2022,34,Midfielder,CM,6,133,1,0.677,0.097,0.066,0.097,0.066,0.302,,0.266,,0,,0.042,0.029,0.042,0.028,0.118,0.08,0.041,0.028,0.022,0.015,0.019,0.013
Matheus Nunes,Sporting CP,Primeira Liga,2022,24,Midfielder,CM,2,180,1,0.5,0.057,0.028,0.057,0.028,0.099,,0.078,,1,0.5,0.252,0.126,0.251,0.126,0.118,0.059,0.057,0.029,-0.012,-0.006,0.069,0.034
Tomás Araújo,Gil Vicente,Primeira Liga,2022,20,Defender,CB,2,135,0,,0.163,0.109,0.163,0.109,,,,,0,,0.029,0.02,0.029,0.019,0.115,0.076,0.131,0.087,0.103,0.068,0.028,0.019
Raphael Guzzo,Vizela,Primeira Liga,2022,27,Midfielder,FW,6,462,0,,0.202,0.039,0.202,0.039,,,,,3,0.584,0.375,0.073,0.111,0.022,0.114,0.022,0.185,0.036,0.121,0.024,0.063,0.012
Kiki,Vizela,Primeira Liga,2022,27,Defender,FB,6,540,0,,0.116,0.019,0.116,0.019,,,,,0,,0.29,0.048,0.284,0.047,0.112,0.019,0.343,0.057,0.334,0.056,0.009,0.002
Luís Bastos,Paços de Ferreira,Primeira Liga,2022,21,Defender,FB,3,81,0,,0.012,0.014,0.012,0.014,,,,,0,,0.115,0.128,0.115,0.127,0.11,0.122,0.109,0.122,0.103,0.115,0.006,0.007
Pedro Sá,Portimonense,Primeira Liga,2022,28,Midfielder,DMC,5,323,0,,0.027,0.007,0.027,0.007,,,,,1,0.279,0.131,0.036,0.127,0.035,0.109,0.03,0.104,0.029,0.097,0.027,0.007,0.002
Zaydou Youssouf,FC Famalicão,Primeira Liga,2022,23,Midfielder,CM,6,425,1,0.212,0.278,0.059,0.278,0.059,0.825,,0.65,,0,,0.059,0.012,0.059,0.012,0.108,0.023,0.127,0.027,0.093,0.02,0.034,0.007
Uilton,Paços de Ferreira,Primeira Liga,2022,30,Forward,WAM,4,232,0,,0.427,0.166,0.427,0.166,0.528,,0.101,,0,,0.054,0.021,0.054,0.021,0.106,0.041,0.008,0.003,0.066,0.026,-0.058,-0.023
João Carvalho,Estoril Praia,Primeira Liga,2022,25,Midfielder,CAM,3,110,0,,0.105,0.086,0.105,0.086,,,,,0,,0.013,0.01,0.003,0.002,0.104,0.085,0.004,0.003,0.001,0.001,0.003,0.002
Manuel Ugarte,Sporting CP,Primeira Liga,2022,21,Midfielder,DMC,6,369,0,,0.093,0.023,0.093,0.023,0.035,,0.007,,0,,0.098,0.024,0.097,0.024,0.103,0.025,-0.201,-0.049,-0.067,-0.016,-0.134,-0.033
Miguel Maga,Vitória Guimarães,Primeira Liga,2022,19,Defender,FB,3,203,0,,,,,,,,,,0,,0.126,0.056,0.123,0.054,0.102,0.045,0.16,0.071,0.125,0.056,0.035,0.016
Oriol Busquets,Arouca,Primeira Liga,2022,23,Midfielder,DMC,5,286,0,,0.054,0.017,0.054,0.017,,,,,0,,0.062,0.02,0.062,0.019,0.099,0.031,0.136,0.043,0.141,0.044,-0.005,-0.002
Lucho Vega,Marítimo,Primeira Liga,2022,23,Midfielder,CAM,6,134,0,,0.194,0.13,0.194,0.13,0.049,,-0.003,,0,,0.041,0.027,0.04,0.027,0.096,0.064,-0.029,-0.019,-0.03,-0.02,0.001,0.001
Carraça,Gil Vicente,Primeira Liga,2022,29,Defender,FB,3,157,0,,,,,,,,,,0,,0.17,0.097,0.105,0.06,0.094,0.054,0.256,0.147,0.237,0.136,0.019,0.011
Anderson Carvalho,Santa Clara,Primeira Liga,2022,32,Midfielder,CM,6,318,0,,0.101,0.029,0.101,0.029,0.046,,0.013,,0,,0.091,0.026,0.09,0.026,0.092,0.026,0.157,0.044,0.136,0.039,0.02,0.006
Hélder Morim,Chaves,Primeira Liga,2022,21,Midfielder,DMC,4,77,0,,0.094,0.11,0.094,0.11,,,,,0,,0.096,0.112,0.015,0.017,0.089,0.103,0.047,0.055,0.036,0.043,0.011,0.013
Diego Rosa,Vizela,Primeira Liga,2022,19,Midfielder,CM,6,224,0,,0.12,0.048,0.12,0.048,0.046,,0.023,,0,,0.013,0.005,0.01,0.004,0.088,0.035,0.076,0.031,0.02,0.008,0.056,0.022
Gonçalo Borges,FC Porto,Primeira Liga,2022,21,Forward,WAM,3,24,0,,0.139,0.523,0.139,0.523,,,,,0,,0.004,0.017,0.004,0.017,0.087,0.328,-0.057,-0.212,-0.011,-0.04,-0.046,-0.173
Rui Pires,Paços de Ferreira,Primeira Liga,2022,24,Midfielder,DMC,6,490,0,,,,,,,,,,0,,0.115,0.021,0.115,0.021,0.087,0.016,0.15,0.028,0.128,0.024,0.022,0.004
Patrick,Chaves,Primeira Liga,2022,28,Forward,FW,4,24,0,,,,,,,,,,0,,0.121,0.454,0.121,0.454,0.081,0.305,0.012,0.046,0.015,0.056,-0.003,-0.01
Vincent Sasso,Boavista,Primeira Liga,2022,31,Defender,CB,4,353,1,0.255,0.203,0.052,0.203,0.052,0.641,,0.438,,0,,0.027,0.007,0.026,0.007,0.078,0.02,0.169,0.043,0.141,0.036,0.027,0.007
