Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Joshua Eijgenraam,Excelsior Rotterdam,Eredivise,2022,20,Midfielder,CM,5,353,0,,0.091,0.023,0.091,0.023,,,,,0,,0.019,0.005,0.019,0.005,-0.042,-0.011,0.027,0.007,0.003,0.001,0.024,0.006
Mark van der Maarel,FC Utrecht,Eredivise,2022,33,Defender,FB,4,286,0,,,,,,,,,,0,,0.081,0.025,0.078,0.025,-0.046,-0.014,0.232,0.073,0.224,0.07,0.008,0.003
Pim Saathof,Go Ahead Eagles,Eredivise,2022,18,Midfielder,CM,2,18,0,,0.025,0.124,0.025,0.124,0.037,,0.012,,0,,0.007,0.034,0.006,0.031,-0.047,-0.237,0.011,0.057,-0.001,-0.005,0.012,0.062
Jasin-Amin Assehnoun,FC Emmen,Eredivise,2022,23,Midfielder,CM,5,126,0,,0.52,0.371,0.52,0.371,0.192,,-0.1,,0,,0.163,0.116,0.133,0.095,-0.053,-0.038,0.007,0.005,-0.083,-0.059,0.09,0.064
Jahnoah Markelo,Go Ahead Eagles,Eredivise,2022,19,Midfielder,CM,2,62,0,,,,,,,,,,0,,0.012,0.018,0.012,0.018,-0.054,-0.078,-0.018,-0.026,-0.03,-0.044,0.012,0.017
Matús Bero,Vitesse,Eredivise,2022,26,Midfielder,WAM,5,450,2,0.4,1.246,0.249,0.465,0.093,1.473,,0.602,,0,,0.135,0.027,0.134,0.027,-0.058,-0.012,0.091,0.018,0.057,0.011,0.034,0.007
Mario Engels,Sparta Rotterdam,Eredivise,2022,28,Forward,WAM,3,25,0,,,,,,,,,,0,,0,0.001,0,0.001,-0.059,-0.212,-0.008,-0.028,-0.008,-0.028,,
Sondre Tronstad,Vitesse,Eredivise,2022,27,Midfielder,CM,3,269,0,,0.212,0.071,0.212,0.071,0.377,,0.242,,0,,0.07,0.023,0.07,0.023,-0.073,-0.024,0.105,0.035,0.1,0.034,0.005,0.002
Marco Tol,SC Cambuur,Eredivise,2022,24,Defender,CB,5,450,0,,,,,,,,,,0,,0.066,0.013,0.066,0.013,-0.077,-0.015,0.255,0.051,0.186,0.037,0.069,0.014
Romano Postema,FC Groningen,Eredivise,2022,20,Forward,FW,2,34,0,,0.045,0.12,0.045,0.12,0.035,,-0.01,,0,,0.012,0.032,0.012,0.032,-0.085,-0.225,0.018,0.047,0.017,0.045,0.001,0.002
Felix Mambimbi,SC Cambuur,Eredivise,2022,21,Forward,,1,45,0,,0.066,0.132,0.066,0.132,0.083,,0.017,,0,,0,0.001,0,0.001,-0.09,-0.18,-0.006,-0.011,-0.007,-0.014,0.001,0.002
Imran Nazih,FC Volendam,Eredivise,2022,16,Forward,FW,2,24,0,,,,,,,,,,0,,0.027,0.1,0.027,0.1,-0.109,-0.407,-0.032,-0.121,-0.041,-0.155,0.009,0.034
Arno Verschueren,Sparta Rotterdam,Eredivise,2022,25,Midfielder,DMC,4,195,0,,0.067,0.031,0.067,0.031,,,,,0,,0.144,0.067,0.144,0.067,-0.112,-0.052,0.048,0.022,0.008,0.004,0.04,0.018
Sven Nieuwpoort,Excelsior Rotterdam,Eredivise,2022,29,Defender,FB,5,423,0,,0.093,0.02,0.093,0.02,,,,,0,,0.013,0.003,0.011,0.002,-0.116,-0.025,-0.023,-0.005,0.036,0.008,-0.059,-0.013
Mayckel Lahdo,AZ,Eredivise,2022,19,Forward,FW,5,92,0,,0.053,0.052,0.053,0.052,,,,,1,0.978,0.075,0.073,0.075,0.073,-0.116,-0.114,0.097,0.095,0.038,0.037,0.059,0.058
Lennerd Daneels,RKC Waalwijk,Eredivise,2022,24,Forward,WAM,3,180,0,,,,,,,,,,0,,0.313,0.157,0.253,0.127,-0.117,-0.059,0.042,0.021,-0.041,-0.021,0.083,0.041
Florian Krüger,FC Groningen,Eredivise,2022,23,Forward,FW,1,90,0,,0.54,0.54,0.54,0.54,,,,,0,,0.044,0.044,0.044,0.044,-0.125,-0.125,0.054,0.054,0.057,0.057,-0.004,-0.004
Alex Timossi Andersson,sc Heerenveen,Eredivise,2022,21,Forward,FW,3,47,0,,0.069,0.132,0.069,0.132,,,,,0,,0.03,0.057,0.03,0.057,-0.144,-0.276,-0.074,-0.143,0.017,0.032,-0.091,-0.175
Dario Van den Buijs,RKC Waalwijk,Eredivise,2022,26,Defender,CB,4,353,1,0.255,0.192,0.049,0.192,0.049,0.209,,0.107,,1,0.255,0.503,0.128,0.103,0.026,-0.154,-0.039,0.198,0.051,0.325,0.083,-0.126,-0.032
Ole Romeny,FC Emmen,Eredivise,2022,22,Forward,FW,5,431,2,0.418,0.561,0.117,0.561,0.117,1.291,,0.953,,0,,0.136,0.029,0.136,0.028,-0.18,-0.038,0.131,0.027,-0.036,-0.007,0.167,0.035
Ramon Pascal Lundqvist,FC Groningen,Eredivise,2022,25,Midfielder,CAM,3,169,0,,0.152,0.081,0.152,0.081,,,,,0,,0.018,0.01,0.017,0.009,-0.18,-0.096,0.005,0.003,0.001,0.001,0.004,0.002
Dimitrios Siovas,Fortuna Sittard,Eredivise,2022,33,Defender,CB,5,432,0,,0.164,0.034,0.164,0.034,0.036,,0.011,,0,,0.058,0.012,0.057,0.012,-0.244,-0.051,0.137,0.029,0.172,0.036,-0.035,-0.007
Simon Olsson,sc Heerenveen,Eredivise,2022,24,Midfielder,CM,5,91,0,,0.156,0.154,0.156,0.154,,,,,0,,0.111,0.11,0.111,0.11,-0.258,-0.255,-0.024,-0.024,0.014,0.014,-0.039,-0.038
Mike van Duinen,Excelsior Rotterdam,Eredivise,2022,30,Forward,FW,3,133,0,,0.313,0.212,0.313,0.212,0.08,,0.011,,0,,0.047,0.031,0.047,0.031,-0.258,-0.175,0.074,0.05,0.057,0.039,0.017,0.011
Richairo Zivkovic,FC Emmen,Eredivise,2022,25,Forward,FW,5,389,0,,0.688,0.159,0.688,0.159,,,,,0,,0.134,0.031,0.134,0.031,-0.673,-0.156,-0.404,-0.093,-0.169,-0.039,-0.235,-0.054
Noah Naujoks,Feyenoord,Eredivise,2022,20,Midfielder,CM,1,5,0,,,,,,,,,,0,,0,0.003,0,0.003,,,-0.001,-0.025,-0.003,-0.049,0.001,0.023
