Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Vincent Le Goff,Lorient,Ligue 1,2022,32,Defender,FB,5,450,0,,0.46,0.092,0.46,0.092,0.856,,0.505,,0,,0.1,0.02,0.094,0.019,0.442,0.088,0.163,0.033,0.243,0.049,-0.079,-0.016
Adrien Hunou,Angers,Ligue 1,2022,28,Forward,FW,5,373,1,0.241,0.849,0.205,0.849,0.205,1.124,,0.551,,0,,0.077,0.019,0.069,0.017,0.425,0.103,0.044,0.011,0.032,0.008,0.012,0.003
Kevin Gameiro,Strasbourg,Ligue 1,2022,35,Forward,FW,6,361,1,0.249,2.025,0.505,2.025,0.505,2.067,,0.467,,0,,0.574,0.143,0.574,0.143,0.425,0.106,0.002,0,0.11,0.027,-0.108,-0.027
Renaud Ripart,Troyes,Ligue 1,2022,29,Midfielder,WAM,6,307,1,0.293,1.144,0.335,1.144,0.335,1.139,,0.312,,0,,0.178,0.052,0.178,0.052,0.422,0.124,-0.222,-0.065,-0.082,-0.024,-0.141,-0.041
Hamza Sakhi,Auxerre,Ligue 1,2022,26,Midfielder,CAM,6,452,0,,0.172,0.034,0.172,0.034,0.019,,-0.007,,0,,0.637,0.127,0.457,0.091,0.42,0.084,0.329,0.066,0.222,0.044,0.108,0.021
Lovro Majer,Rennes,Ligue 1,2022,24,Midfielder,CAM,4,225,0,,0.283,0.113,0.283,0.113,,,,,1,0.4,0.422,0.169,0.366,0.146,0.417,0.167,0.365,0.146,0.247,0.099,0.119,0.048
Youssouf Fofana,Monaco,Ligue 1,2022,23,Midfielder,DMC,5,375,1,0.24,0.48,0.115,0.48,0.115,0.258,,-0.133,,0,,0.508,0.122,0.508,0.122,0.401,0.096,0.205,0.049,0.116,0.028,0.089,0.021
Mohamed Youssouf,Ajaccio,Ligue 1,2022,34,Midfielder,WAM,3,196,0,,0.015,0.007,0.015,0.007,,,,,0,,0.414,0.19,0.411,0.189,0.4,0.184,0.054,0.025,0.046,0.021,0.009,0.004
Amine Gouiri,Rennes,Ligue 1,2022,22,Forward,FW,4,297,0,,1.125,0.341,1.125,0.341,0.114,,-0.059,,0,,0.668,0.203,0.592,0.179,0.399,0.121,0.035,0.01,-0.074,-0.023,0.109,0.033
Julien Ponceau,Lorient,Ligue 1,2022,21,Midfielder,CM,3,113,0,,0.219,0.175,0.219,0.175,,,,,1,0.796,0.271,0.216,0.271,0.216,0.394,0.314,0.35,0.278,0.244,0.194,0.106,0.085
Akim Zedadka,Lille,Ligue 1,2022,27,Defender,FB,3,148,1,0.608,0.326,0.198,0.326,0.198,0.782,,0.469,,0,,0.136,0.083,0.135,0.082,0.394,0.239,0.081,0.049,0.061,0.037,0.02,0.012
Gaëtan Charbonnier,Auxerre,Ligue 1,2022,33,Forward,FW,2,135,1,0.667,0.482,0.321,0.482,0.321,0.614,,0.191,,0,,0.059,0.039,0.058,0.039,0.392,0.261,0.04,0.027,0.108,0.072,-0.068,-0.045
Waniss Taibi,Angers,Ligue 1,2022,20,Midfielder,CM,4,106,0,,0.073,0.062,0.073,0.062,,,,,1,0.849,0.336,0.285,0.336,0.285,0.388,0.33,0.14,0.119,0.125,0.106,0.015,0.013
Jordan Lotomba,Nice,Ligue 1,2022,23,Defender,FB,5,382,0,,0.104,0.025,0.104,0.025,0.034,,-0.014,,0,,0.371,0.087,0.369,0.087,0.386,0.091,0.268,0.063,0.103,0.024,0.165,0.039
Jens Cajuste,Reims,Ligue 1,2022,23,Midfielder,DMC,3,123,0,,0.301,0.22,0.301,0.22,0.327,,0.112,,1,0.732,0.229,0.168,0.229,0.168,0.384,0.281,0.029,0.021,-0.049,-0.036,0.078,0.057
Pierre Lees-Melou,Brest,Ligue 1,2022,29,Midfielder,CM,5,407,2,0.442,0.612,0.135,0.612,0.135,0.799,,0.524,,0,,0.168,0.037,0.167,0.037,0.38,0.084,0.082,0.018,0.165,0.036,-0.082,-0.018
Marin Jakolis,Angers,Ligue 1,2022,25,Forward,WAM,1,27,0,,0.181,0.605,0.181,0.605,0.171,,0.076,,0,,0.346,1.152,0.346,1.152,0.376,1.253,0.151,0.503,0.123,0.411,0.028,0.092
Neto Borges,Clermont,Ligue 1,2022,25,Defender,FB,5,408,0,,0.045,0.01,0.045,0.01,,,,,0,,0.404,0.089,0.402,0.089,0.373,0.082,0.119,0.026,0.048,0.011,0.071,0.016
Dimitri Lienard,Strasbourg,Ligue 1,2022,34,Midfielder,WAM,5,350,0,,0.237,0.061,0.237,0.061,0.041,,0.023,,0,,0.452,0.116,0.322,0.083,0.372,0.096,0.251,0.065,0.163,0.042,0.088,0.023
Erik Palmer-Brown,Troyes,Ligue 1,2022,25,Defender,CB,6,539,0,,0.123,0.02,0.123,0.02,0.122,,0.029,,0,,0.364,0.061,0.362,0.06,0.362,0.06,0.681,0.114,0.104,0.017,0.577,0.096
Adrien Truffert,Rennes,Ligue 1,2022,20,Defender,FB,6,432,0,,0.316,0.066,0.316,0.066,,,,,2,0.417,0.225,0.047,0.219,0.046,0.357,0.074,0.431,0.09,0.31,0.065,0.121,0.025
Achraf Dari,Brest,Ligue 1,2022,23,Defender,CB,6,421,1,0.214,0.629,0.134,0.629,0.134,1.075,,0.478,,0,,0.026,0.005,0.024,0.005,0.357,0.076,-0.011,-0.002,-0.034,-0.007,0.022,0.005
Désiré Doué,Rennes,Ligue 1,2022,17,Midfielder,CM,6,215,1,0.419,0.454,0.19,0.454,0.19,0.472,,0.061,,0,,0.343,0.144,0.066,0.028,0.354,0.148,0.187,0.078,0.004,0.002,0.182,0.076
Adrien Thomasson,Strasbourg,Ligue 1,2022,28,Midfielder,WAM,6,378,0,,0.769,0.183,0.769,0.183,0.721,,0.174,,2,0.476,0.519,0.124,0.519,0.123,0.348,0.083,0.655,0.156,0.48,0.114,0.174,0.041
Cengiz Ünder,Marseille,Ligue 1,2022,25,Forward,WAM,5,215,0,,0.485,0.203,0.485,0.203,0.258,,-0.1,,0,,0.15,0.063,0.069,0.029,0.347,0.145,0.095,0.04,-0.005,-0.002,0.1,0.042
Thomas Mangani,Ajaccio,Ligue 1,2022,35,Midfielder,DMC,5,430,1,0.209,1.687,0.353,0.124,0.026,1.616,,0.053,,1,0.209,0.841,0.176,0.324,0.068,0.347,0.073,0.282,0.059,0.21,0.044,0.072,0.015
Jackson Porozo,Troyes,Ligue 1,2022,22,Defender,CB,4,329,0,,0.327,0.089,0.327,0.089,0.112,,0.015,,0,,0.43,0.118,0.427,0.117,0.347,0.095,0.661,0.181,0.378,0.104,0.283,0.077
Mitchell van Bergen,Reims,Ligue 1,2022,23,Forward,WAM,4,217,0,,0.919,0.381,0.919,0.381,0.384,,-0.108,,0,,0.385,0.16,0.262,0.109,0.346,0.143,0.309,0.128,0.106,0.044,0.203,0.084
Florent Ogier,Clermont,Ligue 1,2022,33,Defender,CB,5,447,0,,0.105,0.021,0.105,0.021,,,,,1,0.201,0.51,0.103,0.508,0.102,0.344,0.069,0.588,0.118,0.511,0.103,0.076,0.015
Maxime Busi,Reims,Ligue 1,2022,22,Defender,WAM,5,411,0,,,,,,,,,,1,0.219,0.39,0.085,0.381,0.084,0.341,0.075,0.31,0.068,0.248,0.054,0.062,0.014
Khéphren Thuram-Ulien,Nice,Ligue 1,2022,21,Midfielder,CM,6,418,0,,0.051,0.011,0.051,0.011,,,,,0,,0.402,0.087,0.402,0.087,0.34,0.073,0.284,0.061,0.105,0.023,0.179,0.039
Hamari Traoré,Rennes,Ligue 1,2022,30,Defender,FB,6,468,0,,0.139,0.027,0.139,0.027,0.014,,0.001,,1,0.192,0.562,0.108,0.555,0.107,0.331,0.064,0.608,0.117,0.48,0.092,0.128,0.025
Kevin Danso,Lens,Ligue 1,2022,23,Defender,CB,6,540,0,,0.486,0.081,0.486,0.081,,,,,0,,0.228,0.038,0.228,0.038,0.325,0.054,0.538,0.09,0.243,0.04,0.295,0.049
Rominigue Kouamé,Troyes,Ligue 1,2022,25,Midfielder,WAM,6,540,0,,0.23,0.038,0.23,0.038,,,,,1,0.167,0.731,0.122,0.73,0.122,0.324,0.054,0.087,0.014,0.185,0.031,-0.098,-0.016
Souleyman Doumbia,Angers,Ligue 1,2022,25,Defender,FB,6,483,0,,0.073,0.014,0.073,0.014,0.131,,0.058,,0,,0.299,0.056,0.294,0.055,0.323,0.06,0.458,0.085,0.221,0.041,0.236,0.044
Ismaël Boura,Lens,Ligue 1,2022,22,Defender,FB,1,20,0,,0.019,0.088,0.019,0.088,0.037,,0.018,,0,,0.306,1.376,0.306,1.376,0.322,1.449,0.134,0.605,0.125,0.563,0.009,0.041
Hugo Ekitike,Paris Saint-Germain,Ligue 1,2022,20,Forward,CM,4,55,0,,0.344,0.563,0.344,0.563,0.619,,0.318,,0,,0.047,0.077,0.047,0.077,0.32,0.523,0.056,0.091,-0.019,-0.03,0.074,0.122
Nathan Ngoumou,Toulouse,Ligue 1,2022,,,,1,90,0,,,,,,,,,,0,,0.337,0.337,0.337,0.337,0.32,0.32,0.022,0.022,0.016,0.016,0.006,0.006
Billal Brahimi,Nice,Ligue 1,2022,22,Forward,FW,5,147,0,,0.149,0.091,0.149,0.091,,,,,1,0.612,0.345,0.211,0.342,0.209,0.319,0.196,0.114,0.07,0.03,0.019,0.084,0.051
Paul Joly,Auxerre,Ligue 1,2022,22,Defender,CB,4,360,0,,0.294,0.074,0.294,0.074,,,,,0,,0.148,0.037,0.145,0.036,0.318,0.08,0.327,0.082,0.242,0.06,0.085,0.021
Arkadiusz Milik,Marseille,Ligue 1,2022,28,Forward,FW,2,131,0,,0.336,0.231,0.336,0.231,,,,,0,,0.007,0.005,0.007,0.005,0.315,0.216,0.078,0.053,-0.05,-0.034,0.128,0.088
Facundo Medina,Lens,Ligue 1,2022,23,Defender,CB,6,540,0,,0.379,0.063,0.379,0.063,,,,,0,,0.207,0.034,0.202,0.034,0.312,0.052,0.834,0.139,0.608,0.101,0.226,0.038
Presnel Kimpembe,Paris Saint-Germain,Ligue 1,2022,27,Defender,CB,5,450,0,,0.487,0.097,0.487,0.097,,,,,0,,0.174,0.035,0.172,0.034,0.31,0.062,0.467,0.093,0.398,0.08,0.069,0.014
Chancel Mbemba,Marseille,Ligue 1,2022,28,Defender,CB,6,540,1,0.167,0.392,0.065,0.392,0.065,0.439,,0.132,,0,,0.076,0.013,0.072,0.012,0.308,0.051,0.467,0.078,0.332,0.055,0.135,0.022
Mohamed Camara,Monaco,Ligue 1,2022,22,Midfielder,DMC,4,290,0,,0.253,0.079,0.253,0.079,0.345,,0.092,,0,,0.177,0.055,0.175,0.054,0.303,0.094,0.223,0.069,0.146,0.045,0.077,0.024
Andrei Girotto,Nantes,Ligue 1,2022,30,Defender,CB,6,526,0,,0.43,0.074,0.43,0.074,,,,,1,0.171,0.127,0.022,0.127,0.022,0.302,0.052,0.272,0.047,0.281,0.048,-0.009,-0.002
Jodel Dossou,Clermont,Ligue 1,2022,30,Midfielder,WAM,3,117,0,,0.313,0.241,0.313,0.241,0.721,,0.47,,0,,0.005,0.004,0.004,0.003,0.3,0.231,0.043,0.033,-0.001,-0.001,0.044,0.034
Léo Leroy,Montpellier,Ligue 1,2022,22,Midfielder,CM,5,119,0,,0.253,0.191,0.253,0.191,,,,,0,,0.155,0.117,0.155,0.117,0.299,0.226,0.136,0.103,0.09,0.068,0.045,0.034
Castello Lukeba,Lyon,Ligue 1,2022,19,Defender,CB,5,450,1,0.2,0.336,0.067,0.336,0.067,0.56,,0.24,,0,,0.22,0.044,0.219,0.044,0.298,0.06,0.47,0.094,0.501,0.1,-0.031,-0.006
Jimmy Cabot,Lens,Ligue 1,2022,28,Midfielder,WAM,6,146,0,,,,,,,,,,1,0.616,0.751,0.463,0.44,0.271,0.296,0.182,0.233,0.144,0.24,0.148,-0.007,-0.004
Calvin Stengs,Nice,Ligue 1,2022,,,,4,214,0,,0.146,0.062,0.146,0.062,0.513,,0.457,,0,,0.314,0.132,0.313,0.132,0.287,0.121,0.174,0.073,-0.017,-0.007,0.191,0.08
Youssouf M'Changama,Auxerre,Ligue 1,2022,32,Midfielder,CM,6,213,0,,0.02,0.009,0.02,0.009,,,,,0,,0.369,0.156,0.348,0.147,0.284,0.12,0.151,0.064,0.151,0.064,0,0
Wout Faes,Reims,Ligue 1,2022,,,,3,270,0,,,,,,,,,,0,,0.298,0.099,0.297,0.099,0.283,0.094,0.173,0.058,0.15,0.05,0.023,0.008
Pape Gueye,Marseille,Ligue 1,2022,23,Midfielder,DMC,3,110,1,0.818,0.609,0.498,0.609,0.498,0.6,,0.205,,0,,0.139,0.113,0.139,0.113,0.28,0.229,0.209,0.171,0.176,0.144,0.033,0.027
Caio Henrique,Monaco,Ligue 1,2022,25,Defender,FB,4,337,0,,0.178,0.048,0.178,0.048,0.261,,0.13,,1,0.267,0.374,0.1,0.236,0.063,0.279,0.074,0.118,0.031,0.163,0.044,-0.046,-0.012
Clement Vidal,Ajaccio,Ligue 1,2022,22,Defender,FB,3,187,0,,0.125,0.06,0.125,0.06,,,,,0,,0.325,0.156,0.32,0.154,0.276,0.133,0.19,0.091,0.184,0.089,0.006,0.003
Moussa Dembele,Lyon,Ligue 1,2022,26,Forward,FW,3,54,2,3.333,0.863,1.439,0.863,1.439,1.966,,1.126,,0,,0.067,0.111,0.067,0.111,0.273,0.455,-0.013,-0.022,0.001,0.001,-0.014,-0.024
Johann Lepenant,Lyon,Ligue 1,2022,19,Midfielder,CM,4,343,0,,0.154,0.04,0.154,0.04,,,,,0,,0.293,0.077,0.293,0.077,0.272,0.071,0.299,0.079,0.319,0.084,-0.02,-0.005
Laurent Abergel,Lorient,Ligue 1,2022,29,Midfielder,CM,5,443,0,,0.024,0.005,0.024,0.005,,,,,0,,0.279,0.057,0.279,0.057,0.271,0.055,0.18,0.037,0.198,0.04,-0.019,-0.004
Andreaw Gravillon,Reims,Ligue 1,2022,24,Defender,CB,6,527,0,,0.205,0.035,0.205,0.035,0.086,,0.015,,0,,0.324,0.055,0.322,0.055,0.267,0.046,0.299,0.051,0.226,0.039,0.073,0.013
Youcef Atal,Nice,Ligue 1,2022,26,Defender,FB,5,203,0,,0.053,0.024,0.053,0.024,0.239,,0.183,,0,,0.244,0.108,0.243,0.108,0.265,0.117,0.197,0.087,0.117,0.052,0.08,0.036
Mickaël Alphonse,Ajaccio,Ligue 1,2022,33,Defender,FB,5,423,0,,0.139,0.03,0.139,0.03,,,,,0,,0.307,0.065,0.303,0.064,0.262,0.056,0.278,0.059,0.168,0.036,0.109,0.023
Sergio Ramos,Paris Saint-Germain,Ligue 1,2022,36,Defender,CB,6,445,0,,0.298,0.06,0.298,0.06,0.374,,0.311,,0,,0.096,0.019,0.094,0.019,0.259,0.052,0.283,0.057,0.247,0.05,0.036,0.007
Xavier Chavalerin,Troyes,Ligue 1,2022,31,Midfielder,CM,6,234,0,,0.258,0.099,0.258,0.099,0.317,,0.234,,1,0.385,0.686,0.264,0.444,0.171,0.253,0.097,0.137,0.053,0.123,0.047,0.014,0.005
Samuel Moutoussamy,Nantes,Ligue 1,2022,26,Midfielder,CM,6,407,0,,0.341,0.075,0.341,0.075,0.159,,0.088,,0,,0.089,0.02,0.089,0.02,0.248,0.055,0.237,0.052,0.064,0.014,0.173,0.038
Stephy Mavididi,Montpellier,Ligue 1,2022,24,Forward,FW,1,30,0,,,,,,,,,,0,,0.259,0.778,0.259,0.778,0.244,0.731,0.085,0.256,0.109,0.327,-0.024,-0.071
Danilo Pereira,Paris Saint-Germain,Ligue 1,2022,30,Midfielder,DMC,4,216,0,,0.466,0.194,0.466,0.194,0.222,,-0.124,,0,,0.081,0.034,0.081,0.034,0.233,0.097,0.454,0.189,0.216,0.09,0.239,0.1
Qazim Laçi,Ajaccio,Ligue 1,2022,26,Midfielder,CM,6,196,0,,0.107,0.049,0.107,0.049,,,,,0,,0.311,0.143,0.173,0.079,0.233,0.107,0.214,0.098,0.204,0.094,0.01,0.004
Lorenz Assignon,Rennes,Ligue 1,2022,22,Defender,FB,2,74,0,,0.231,0.281,0.231,0.281,0.84,,0.425,,0,,0.004,0.005,0.003,0.004,0.229,0.279,-0.001,-0.001,-0.013,-0.015,0.012,0.014
Islam Slimani,Brest,Ligue 1,2022,34,Forward,FW,3,225,0,,0.141,0.057,0.141,0.057,,,,,1,0.4,0.266,0.107,0.266,0.107,0.228,0.091,0.027,0.011,-0.006,-0.003,0.034,0.013
Nuno da Costa,Auxerre,Ligue 1,2022,31,Midfielder,FW,4,289,1,0.311,0.356,0.111,0.356,0.111,1.001,,0.697,,0,,0.264,0.082,0.264,0.082,0.228,0.071,0.038,0.012,-0.035,-0.011,0.072,0.022
Lilian Brassier,Brest,Ligue 1,2022,22,Defender,CB,6,481,0,,0.104,0.019,0.104,0.019,,,,,0,,0.342,0.064,0.323,0.06,0.225,0.042,0.331,0.062,0.226,0.042,0.106,0.02
Mattéo Guendouzi,Marseille,Ligue 1,2022,23,Midfielder,CM,6,443,0,,0.343,0.07,0.343,0.07,0.129,,-0.087,,2,0.406,0.393,0.08,0.393,0.08,0.223,0.045,0.437,0.089,0.282,0.057,0.155,0.032
Arbër Zeneli,Reims,Ligue 1,2022,27,Midfielder,WAM,3,136,0,,0.374,0.248,0.374,0.248,,,,,1,0.662,0.114,0.075,0.112,0.074,0.221,0.146,0.139,0.092,0.029,0.019,0.11,0.073
Mateusz Wieteska,Clermont,Ligue 1,2022,25,Defender,CB,6,540,0,,0.019,0.003,0.019,0.003,,,,,0,,0.344,0.057,0.339,0.057,0.218,0.036,0.355,0.059,0.319,0.053,0.036,0.006
Bradley Barcola,Lyon,Ligue 1,2022,20,Forward,FW,4,40,0,,0.249,0.561,0.249,0.561,,,,,0,,0.045,0.101,0.045,0.101,0.217,0.489,0.103,0.232,-0.002,-0.004,0.105,0.236
Jean-Clair Todibo,Nice,Ligue 1,2022,22,Defender,CB,5,442,0,,0.081,0.017,0.081,0.017,,,,,0,,0.163,0.033,0.158,0.032,0.217,0.044,0.443,0.09,0.389,0.079,0.054,0.011
Matthis Abline,Rennes,Ligue 1,2022,19,Forward,FW,4,63,0,,0.712,1.017,0.712,1.017,,,,,0,,0.162,0.231,0.162,0.231,0.216,0.308,0.003,0.005,0.014,0.019,-0.01,-0.015
Jordan Ferri,Montpellier,Ligue 1,2022,30,Midfielder,CM,5,412,0,,,,,,,,,,1,0.218,0.262,0.057,0.26,0.057,0.215,0.047,0.305,0.067,0.232,0.051,0.074,0.016
Gelson Martins,Monaco,Ligue 1,2022,27,Midfielder,WAM,2,82,0,,0.211,0.232,0.211,0.232,0.353,,0.221,,0,,0.062,0.068,0.061,0.067,0.214,0.235,0.097,0.106,-0.027,-0.029,0.123,0.135
Joris Chotard,Montpellier,Ligue 1,2022,20,Midfielder,DMC,5,438,0,,,,,,,,,,0,,0.263,0.054,0.253,0.052,0.211,0.043,0.127,0.026,0.12,0.025,0.007,0.001
Kevin Spadanuda,Ajaccio,Ligue 1,2022,25,Midfielder,WAM,6,319,0,,0.161,0.045,0.161,0.045,,,,,0,,0.18,0.051,0.18,0.051,0.211,0.059,0.082,0.023,-0.102,-0.029,0.184,0.052
Hugo Magnetti,Brest,Ligue 1,2022,24,Midfielder,CM,6,407,0,,0.097,0.021,0.097,0.021,0.047,,-0.001,,0,,0.174,0.039,0.174,0.038,0.21,0.046,0.094,0.021,0.041,0.009,0.053,0.012
Vanderson,Monaco,Ligue 1,2022,21,Defender,FB,5,241,0,,0.37,0.138,0.37,0.138,,,,,0,,0.089,0.033,0.078,0.029,0.208,0.078,0.133,0.05,-0.01,-0.004,0.143,0.053
Florian Tardieu,Troyes,Ligue 1,2022,30,Midfielder,DMC,6,529,3,0.51,2.534,0.431,0.189,0.032,2.496,,0.094,,0,,0.499,0.085,0.167,0.028,0.207,0.035,0.443,0.075,0.334,0.057,0.109,0.019
Benjamin Bourigeaud,Rennes,Ligue 1,2022,28,Midfielder,CM,6,465,0,,0.967,0.187,0.967,0.187,1.283,,0.674,,1,0.194,1.752,0.339,0.821,0.159,0.204,0.039,0.772,0.15,0.63,0.122,0.142,0.028
Batista Mendy,Angers,Ligue 1,2022,22,Midfielder,DMC,5,360,0,,0.224,0.056,0.224,0.056,,,,,0,,0.101,0.025,0.1,0.025,0.204,0.051,0.235,0.059,0.176,0.044,0.059,0.015
Pedro Chirivella,Nantes,Ligue 1,2022,25,Midfielder,DMC,5,447,0,,0.103,0.021,0.103,0.021,,,,,0,,0.19,0.038,0.189,0.038,0.202,0.041,0.316,0.064,0.214,0.043,0.102,0.021
Jordan Veretout,Marseille,Ligue 1,2022,29,Midfielder,CM,6,351,0,,0.091,0.023,0.091,0.023,0.026,,-0.012,,0,,0.253,0.065,0.226,0.058,0.201,0.052,0.207,0.053,0.174,0.045,0.033,0.009
Stijn Spierings,Toulouse,Ligue 1,2022,26,Midfielder,CAM,6,540,0,,0.105,0.017,0.105,0.017,,,,,0,,0.199,0.033,0.197,0.033,0.199,0.033,0.414,0.069,0.339,0.057,0.074,0.012
Gauthier Hein,Auxerre,Ligue 1,2022,26,Forward,WAM,6,381,0,,0.321,0.076,0.321,0.076,0.212,,0.033,,0,,0.255,0.06,0.204,0.048,0.197,0.047,0.333,0.079,0.121,0.029,0.212,0.05
Wilson Odobert,Troyes,Ligue 1,2022,17,Forward,WAM,6,207,2,0.87,0.506,0.22,0.506,0.22,0.711,,0.344,,0,,0.089,0.039,0.088,0.038,0.196,0.085,0.134,0.058,-0.015,-0.007,0.149,0.065
Rasmus Nicolaisen,Toulouse,Ligue 1,2022,25,Defender,CB,6,495,0,,0.427,0.078,0.427,0.078,0.207,,-0.062,,0,,0.05,0.009,0.045,0.008,0.192,0.035,0.324,0.059,0.23,0.042,0.094,0.017
Mamadou Sakho,Montpellier,Ligue 1,2022,32,Defender,CB,5,331,1,0.272,0.503,0.137,0.503,0.137,0.49,,0.432,,0,,0.038,0.01,0.031,0.009,0.191,0.052,0.235,0.064,0.163,0.044,0.072,0.02
Brendan Chardonnet,Brest,Ligue 1,2022,27,Defender,CB,6,495,0,,0.046,0.008,0.046,0.008,,,,,0,,0.18,0.033,0.178,0.032,0.191,0.035,0.441,0.08,0.393,0.072,0.048,0.009
Serhou Guirassy,Rennes,Ligue 1,2022,,,,1,22,0,,0.273,1.118,0.273,1.118,0.14,,-0.059,,0,,0.037,0.153,0.037,0.153,0.19,0.775,-0.065,-0.265,-0.052,-0.214,-0.012,-0.051
Bradley Locko,Reims,Ligue 1,2022,20,Defender,CB,6,533,0,,0.087,0.015,0.087,0.015,,,,,0,,0.154,0.026,0.149,0.025,0.189,0.032,0.252,0.043,0.145,0.024,0.107,0.018
Abdoulaye Bamba,Angers,Ligue 1,2022,32,Defender,FB,4,273,0,,,,,,,,,,0,,0.201,0.066,0.2,0.066,0.187,0.062,0.135,0.045,0.135,0.044,0,0
José Fonte,Lille,Ligue 1,2022,38,Defender,CB,6,540,0,,0.014,0.002,0.014,0.002,,,,,0,,0.335,0.056,0.329,0.055,0.186,0.031,0.659,0.11,0.551,0.092,0.107,0.018
Arnaud Kalimuendo,Rennes,Ligue 1,2022,20,Forward,FW,2,101,0,,0.03,0.027,0.03,0.027,0.067,,0.037,,0,,0.275,0.245,0.275,0.245,0.185,0.165,0.105,0.094,0.164,0.146,-0.058,-0.052
Jean-Ricner Bellegarde,Strasbourg,Ligue 1,2022,24,Midfielder,CM,6,490,0,,0.189,0.035,0.189,0.035,0.029,,0.003,,0,,0.465,0.085,0.214,0.039,0.184,0.034,0.276,0.051,0.174,0.032,0.103,0.019
Issiaga Sylla,Toulouse,Ligue 1,2022,28,Defender,FB,4,281,0,,0.091,0.029,0.091,0.029,0.265,,0.269,,0,,0.148,0.047,0.144,0.046,0.184,0.059,0.426,0.136,0.33,0.106,0.096,0.031
El Bilal Touré,Reims,Ligue 1,2022,,,,3,91,0,,0.168,0.166,0.168,0.166,0.119,,-0.049,,0,,0.05,0.05,0.05,0.05,0.182,0.18,0.027,0.027,0.013,0.013,0.014,0.014
Théo Le Bris,Lorient,Ligue 1,2022,19,Defender,FB,5,251,0,,0.163,0.059,0.163,0.059,,,,,0,,0.14,0.05,0.14,0.05,0.181,0.065,0.233,0.084,0.068,0.024,0.165,0.059
Arnaud Souquet,Montpellier,Ligue 1,2022,30,Defender,FB,5,86,0,,0.03,0.031,0.03,0.031,,,,,0,,0.158,0.165,0.158,0.165,0.174,0.182,0.018,0.019,0.002,0.003,0.016,0.017
Ado Onaiwu,Toulouse,Ligue 1,2022,26,Forward,FW,5,143,0,,0.171,0.108,0.171,0.108,,,,,1,0.629,0.095,0.06,0.095,0.06,0.172,0.109,0.123,0.077,-0.019,-0.012,0.141,0.089
Thierno Baldé,Troyes,Ligue 1,2022,20,Defender,CB,5,342,0,,,,,,,,,,0,,0.22,0.058,0.218,0.057,0.171,0.045,0.4,0.105,0.233,0.061,0.167,0.044
Jérémy Doku,Rennes,Ligue 1,2022,20,Forward,WAM,4,119,0,,0.173,0.131,0.173,0.131,0.438,,0.285,,0,,0.133,0.101,0.133,0.101,0.171,0.129,0.254,0.192,0.092,0.07,0.162,0.122
Rony Lopes,Troyes,Ligue 1,2022,26,Midfielder,WAM,3,146,0,,0.396,0.244,0.396,0.244,0.569,,0.363,,2,1.233,0.19,0.117,0.074,0.045,0.169,0.104,0.126,0.078,0.015,0.009,0.112,0.069
Dennis Appiah,Nantes,Ligue 1,2022,30,Defender,FB,6,285,0,,0.151,0.048,0.151,0.048,0.048,,0.024,,0,,0.063,0.02,0.062,0.019,0.168,0.053,0.147,0.046,0.086,0.027,0.061,0.019
Rayan Raveloson,Auxerre,Ligue 1,2022,25,Midfielder,CM,4,155,0,,0.523,0.304,0.523,0.304,,,,,0,,0.052,0.03,0.052,0.03,0.167,0.097,-0.041,-0.024,0.003,0.001,-0.043,-0.025
Amine Salama,Angers,Ligue 1,2022,22,Forward,CM,6,185,1,0.486,0.549,0.267,0.549,0.267,0.496,,0.261,,1,0.486,0.723,0.352,0.723,0.352,0.166,0.081,0.181,0.088,0.212,0.103,-0.032,-0.015
Yunis Abdelhamid,Reims,Ligue 1,2022,34,Defender,CB,6,540,0,,0.366,0.061,0.366,0.061,,,,,0,,0.096,0.016,0.093,0.015,0.166,0.028,0.373,0.062,0.277,0.046,0.096,0.016
Yasser Larouci,Troyes,Ligue 1,2022,21,Defender,CB,6,390,0,,0.025,0.006,0.025,0.006,,,,,0,,0.202,0.047,0.2,0.046,0.165,0.038,0.252,0.058,0.079,0.018,0.173,0.04
Johan Gastien,Clermont,Ligue 1,2022,34,Midfielder,CM,6,537,0,,0.067,0.011,0.067,0.011,,,,,1,0.168,0.286,0.048,0.169,0.028,0.163,0.027,0.485,0.081,0.404,0.068,0.081,0.014
Lassine Sinayoko,Auxerre,Ligue 1,2022,22,Forward,CM,5,246,0,,0.147,0.054,0.147,0.054,,,,,1,0.366,0.088,0.032,0.087,0.032,0.158,0.058,0.123,0.045,0.025,0.009,0.098,0.036
Quentin Bernard,Auxerre,Ligue 1,2022,33,Defender,FB,3,270,0,,,,,,,,,,1,0.333,0.198,0.066,0.189,0.063,0.158,0.053,0.451,0.15,0.441,0.147,0.011,0.004
Renato Sanches,Paris Saint-Germain,Ligue 1,2022,25,Midfielder,CM,5,173,1,0.52,0.502,0.261,0.502,0.261,0.925,,0.507,,0,,0.142,0.074,0.141,0.074,0.158,0.082,-0.096,-0.05,-0.001,-0.001,-0.095,-0.049
