Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Domenico Berardi,Sassuolo,Serie A,2022,28,Forward,WAM,4,322,1,0.28,1.115,0.312,0.333,0.093,0.807,,-0.026,,0,,0.576,0.161,0.549,0.153,0.32,0.089,0.561,0.157,0.429,0.12,0.132,0.037
Mattia Destro,Empoli,Serie A,2022,31,Forward,FW,4,164,0,,0.547,0.3,0.547,0.3,0.203,,-0.009,,0,,0.009,0.005,0.009,0.005,0.318,0.175,0.026,0.014,0.017,0.009,0.009,0.005
Martin Hongla,Verona,Serie A,2022,24,Midfielder,DMC,5,232,0,,0.042,0.016,0.042,0.016,0.027,,-0.001,,0,,0.301,0.117,0.297,0.115,0.318,0.123,0.114,0.044,0.094,0.036,0.02,0.008
André-Frank Zambo Anguissa,Napoli,Serie A,2022,26,Midfielder,DMC,5,445,0,,0.397,0.08,0.397,0.08,0.061,,-0.007,,2,0.404,0.274,0.055,0.274,0.055,0.316,0.064,0.453,0.092,0.335,0.068,0.118,0.024
Mehdi Bourabia,Spezia,Serie A,2022,31,Midfielder,CM,5,420,0,,0.087,0.019,0.087,0.019,,,,,0,,0.274,0.059,0.272,0.058,0.316,0.068,0.28,0.06,0.22,0.047,0.06,0.013
Matteo Cancellieri,Lazio,Serie A,2022,20,Forward,WAM,5,44,0,,0.05,0.102,0.05,0.102,,,,,0,,0.258,0.528,0.258,0.528,0.295,0.604,0.035,0.072,0.015,0.031,0.02,0.041
Denso Kasius,Bologna,Serie A,2022,19,Defender,CB,4,225,0,,0.081,0.032,0.081,0.032,,,,,1,0.4,0.244,0.098,0.24,0.096,0.295,0.118,0.199,0.08,0.123,0.049,0.076,0.03
David Okereke,Cremonese,Serie A,2022,25,Forward,FW,5,420,2,0.429,0.211,0.045,0.211,0.045,0.525,,0.406,,0,,0.386,0.083,0.386,0.083,0.291,0.062,0.084,0.018,0.01,0.002,0.074,0.016
Adam Marusic,Lazio,Serie A,2022,29,Defender,FB,5,450,0,,0.258,0.052,0.258,0.052,0.348,,0.106,,0,,0.071,0.014,0.069,0.014,0.287,0.057,0.4,0.08,0.315,0.063,0.085,0.017
Sofyan Amrabat,Fiorentina,Serie A,2022,26,Midfielder,CM,4,269,0,,0.058,0.019,0.058,0.019,0.173,,0.148,,0,,0.361,0.121,0.358,0.12,0.286,0.096,0.3,0.1,0.228,0.076,0.072,0.024
Bremer,Juventus,Serie A,2022,25,Defender,CB,5,445,0,,0.29,0.059,0.29,0.059,,,,,0,,0.037,0.007,0.036,0.007,0.276,0.056,0.182,0.037,0.142,0.029,0.041,0.008
Davide Frattesi,Sassuolo,Serie A,2022,22,Midfielder,CM,5,374,1,0.241,1.074,0.259,1.074,0.259,1.115,,0.551,,0,,0.11,0.026,0.109,0.026,0.27,0.065,0.282,0.068,0.02,0.005,0.262,0.063
Jaime Báez,Cremonese,Serie A,2022,27,Forward,FW,2,96,0,,0.092,0.086,0.092,0.086,,,,,0,,0.302,0.284,0.187,0.176,0.267,0.25,0.09,0.085,0.06,0.056,0.031,0.029
Ivan Ilic,Verona,Serie A,2022,21,Midfielder,CM,5,433,0,,0.249,0.052,0.249,0.052,0.011,,0.001,,0,,0.678,0.141,0.233,0.048,0.265,0.055,0.276,0.057,0.2,0.042,0.076,0.016
Bryan Cristante,Roma,Serie A,2022,27,Midfielder,DMC,5,405,1,0.222,0.328,0.073,0.328,0.073,0.616,,0.433,,0,,0.122,0.027,0.121,0.027,0.262,0.058,0.204,0.045,0.202,0.045,0.002,0.001
Chris Smalling,Roma,Serie A,2022,32,Defender,CB,5,422,1,0.213,0.33,0.07,0.33,0.07,0.138,,-0.114,,0,,0.033,0.007,0.033,0.007,0.259,0.055,0.079,0.017,0.064,0.014,0.015,0.003
Lorenzo Venuti,Fiorentina,Serie A,2022,27,Defender,FB,1,68,0,,0.209,0.276,0.209,0.276,0.174,,-0.034,,0,,0.073,0.097,0.072,0.095,0.257,0.34,0.118,0.156,0.091,0.12,0.027,0.036
Gary Medel,Bologna,Serie A,2022,35,Midfielder,DMC,5,428,0,,,,,,,,,,1,0.21,0.288,0.061,0.271,0.057,0.256,0.054,0.259,0.055,0.226,0.048,0.033,0.007
Roberto Gagliardini,Internazionale,Serie A,2022,28,Midfielder,CM,2,92,0,,0.121,0.118,0.121,0.118,0.034,,-0.016,,0,,0.323,0.316,0.323,0.316,0.254,0.248,0.236,0.231,0.213,0.209,0.023,0.022
Zeki Çelik,Roma,Serie A,2022,25,Defender,FB,4,167,0,,0.095,0.051,0.095,0.051,,,,,0,,0.244,0.132,0.243,0.131,0.254,0.137,0.173,0.093,0.134,0.072,0.039,0.021
Paolo Ghiglione,Cremonese,Serie A,2022,25,Midfielder,FB,4,318,0,,0.057,0.016,0.057,0.016,,,,,1,0.283,0.346,0.098,0.326,0.092,0.25,0.071,0.136,0.038,0.115,0.033,0.021,0.006
Giulio Maggiore,Salernitana,Serie A,2022,24,Midfielder,CM,3,270,0,,0.141,0.047,0.141,0.047,,,,,0,,0.238,0.079,0.236,0.079,0.242,0.081,0.272,0.091,0.285,0.095,-0.013,-0.004
Alessandro Bastoni,Internazionale,Serie A,2022,23,Defender,CB,4,277,0,,0.178,0.058,0.178,0.058,0.425,,0.26,,0,,0.4,0.13,0.4,0.13,0.24,0.078,0.908,0.295,1.015,0.33,-0.108,-0.035
Miguel Veloso,Verona,Serie A,2022,36,Midfielder,DMC,4,191,0,,0.391,0.184,0.391,0.184,0.203,,-0.149,,0,,0.079,0.037,0.038,0.018,0.236,0.111,0.107,0.05,0.061,0.029,0.045,0.021
Federico Dimarco,Internazionale,Serie A,2022,24,Defender,FB,5,325,0,,0.207,0.057,0.207,0.057,0.025,,-0.006,,0,,0.676,0.187,0.263,0.073,0.236,0.065,0.34,0.094,0.296,0.082,0.045,0.012
Juan Cuadrado,Juventus,Serie A,2022,34,Midfielder,WAM,5,333,0,,0.348,0.094,0.348,0.094,0.665,,0.379,,0,,0.158,0.043,0.075,0.02,0.234,0.063,0.125,0.034,0.033,0.009,0.092,0.025
Cristiano Biraghi,Fiorentina,Serie A,2022,30,Defender,FB,4,264,0,,0.073,0.025,0.073,0.025,0.044,,0.021,,0,,0.847,0.289,0.305,0.104,0.234,0.08,0.357,0.122,0.252,0.086,0.105,0.036
Valentin Gendrey,Lecce,Serie A,2022,22,Defender,FB,4,360,0,,,,,,,,,,0,,0.249,0.062,0.241,0.06,0.224,0.056,0.246,0.062,0.24,0.06,0.006,0.002
Ilija Nestorovski,Udinese,Serie A,2022,32,Forward,FW,1,21,0,,,,,,,,,,1,4.286,0.264,1.133,0.264,1.133,0.222,0.95,-0.008,-0.034,-0.008,-0.034,,
Jean-Victor Makengo,Udinese,Serie A,2022,24,Midfielder,CM,5,308,0,,0.052,0.015,0.052,0.015,,,,,0,,0.239,0.07,0.239,0.07,0.212,0.062,0.168,0.049,0.16,0.047,0.008,0.002
Olivier Giroud,Milan,Serie A,2022,35,Forward,FW,5,286,2,0.629,1.197,0.377,1.197,0.377,1.373,,0.841,,1,0.315,0.081,0.025,0.081,0.025,0.211,0.066,-0.056,-0.018,-0.064,-0.02,0.008,0.002
Alexis Saelemaekers,Milan,Serie A,2022,23,Midfielder,FB,5,146,0,,0.142,0.087,0.142,0.087,0.06,,0.035,,1,0.616,0.134,0.083,0.134,0.083,0.205,0.126,0.18,0.111,0.065,0.04,0.115,0.071
Petar Stojanovic,Empoli,Serie A,2022,26,Defender,FB,4,335,0,,0.083,0.022,0.083,0.022,0.085,,0.056,,0,,0.341,0.092,0.186,0.05,0.2,0.054,0.309,0.083,0.225,0.061,0.084,0.022
Joan Gonzàlez,Lecce,Serie A,2022,20,Midfielder,CM,4,278,0,,0.351,0.114,0.351,0.114,,,,,0,,0.037,0.012,0.037,0.012,0.196,0.064,0.024,0.008,0.034,0.011,-0.01,-0.003
Marco Faraoni,Verona,Serie A,2022,30,Defender,FB,3,187,0,,0.048,0.023,0.048,0.023,0.021,,-0.003,,1,0.481,0.184,0.089,0.184,0.089,0.193,0.093,0.076,0.037,0.056,0.027,0.021,0.01
Nicolás González,Fiorentina,Serie A,2022,24,Forward,FW,2,18,0,,0.225,1.126,0.225,1.126,,,,,0,,0.098,0.492,0.098,0.492,0.191,0.957,0.185,0.927,0.146,0.728,0.04,0.199
Leonardo Spinazzola,Roma,Serie A,2022,29,Defender,FB,5,322,0,,0.137,0.038,0.137,0.038,0.677,,0.599,,0,,0.214,0.06,0.21,0.059,0.191,0.053,0.469,0.131,0.287,0.08,0.182,0.051
Rolando Mandragora,Fiorentina,Serie A,2022,25,Midfielder,DMC,4,220,1,0.409,0.155,0.063,0.155,0.063,0.424,,0.362,,0,,0.297,0.122,0.146,0.06,0.185,0.076,0.155,0.063,0.09,0.037,0.065,0.026
Stanislav Lobotka,Napoli,Serie A,2022,27,Midfielder,CM,5,380,1,0.237,0.185,0.044,0.185,0.044,0.623,,0.522,,1,0.237,0.242,0.057,0.241,0.057,0.183,0.043,0.359,0.085,0.204,0.048,0.154,0.037
Stefano Sensi,Monza,Serie A,2022,27,Midfielder,CM,4,268,0,,0.04,0.013,0.04,0.013,,,,,0,,0.337,0.113,0.201,0.068,0.182,0.061,0.408,0.137,0.295,0.099,0.113,0.038
Danilo,Juventus,Serie A,2022,31,Defender,FB,5,450,0,,0.098,0.02,0.098,0.02,,,,,0,,0.18,0.036,0.177,0.035,0.178,0.036,0.324,0.065,0.263,0.053,0.061,0.012
Georginio Wijnaldum,Roma,Serie A,2022,31,Midfielder,CM,1,11,0,,0.098,0.798,0.098,0.798,,,,,0,,0.14,1.145,0.14,1.145,0.174,1.424,0.145,1.188,0.108,0.886,0.037,0.302
José Machín,Monza,Serie A,2022,26,Midfielder,CM,2,110,0,,0.038,0.031,0.038,0.031,,,,,0,,0.248,0.203,0.248,0.203,0.173,0.142,0.251,0.206,0.219,0.179,0.032,0.027
Ángel Di María,Juventus,Serie A,2022,34,Midfielder,WAM,3,147,1,0.612,0.124,0.076,0.124,0.076,0.083,,0.028,,1,0.612,0.122,0.075,0.109,0.067,0.172,0.105,0.145,0.088,0.083,0.051,0.062,0.038
Rogerio,Sassuolo,Serie A,2022,24,Defender,FB,5,450,0,,0.016,0.003,0.016,0.003,,,,,0,,0.333,0.067,0.31,0.062,0.163,0.033,0.391,0.078,0.275,0.055,0.116,0.023
Beto,Udinese,Serie A,2022,24,Forward,FW,5,206,2,0.874,1.141,0.499,1.141,0.499,1.525,,0.48,,0,,0.146,0.064,0.146,0.064,0.163,0.071,0.035,0.015,0.056,0.024,-0.021,-0.009
Tommaso Baldanzi,Empoli,Serie A,2022,19,Midfielder,CM,2,128,1,0.703,0.179,0.126,0.179,0.126,0.338,,0.199,,0,,0.037,0.026,0.037,0.026,0.161,0.113,0.098,0.069,-0.023,-0.016,0.121,0.085
Emanuele Valeri,Cremonese,Serie A,2022,23,Defender,CB,4,264,0,,0.119,0.041,0.119,0.041,,,,,0,,0.194,0.066,0.192,0.065,0.159,0.054,0.229,0.078,0.247,0.084,-0.018,-0.006
Carlos Augusto,Monza,Serie A,2022,23,Defender,FB,3,243,0,,0.166,0.061,0.166,0.061,0.009,,-0.008,,0,,0.065,0.024,0.063,0.023,0.157,0.058,0.146,0.054,0.084,0.031,0.062,0.023
Manolo Gabbiadini,Sampdoria,Serie A,2022,30,Forward,FW,3,78,1,1.154,0.593,0.685,0.593,0.685,0.831,,0.466,,0,,0.196,0.226,0.196,0.226,0.15,0.174,0.24,0.277,0.192,0.222,0.048,0.055
Pedro,Lazio,Serie A,2022,35,Forward,WAM,4,138,1,0.652,0.212,0.138,0.212,0.138,0.553,,0.438,,1,0.652,0.086,0.056,0.086,0.056,0.148,0.096,0.17,0.111,0.028,0.018,0.142,0.093
Razvan Marin,Empoli,Serie A,2022,26,Midfielder,CM,4,296,0,,0.071,0.021,0.071,0.021,,,,,0,,0.179,0.054,0.108,0.033,0.147,0.045,0.265,0.081,0.172,0.052,0.094,0.029
Isaac Success,Udinese,Serie A,2022,26,Forward,WAM,5,244,0,,0.094,0.035,0.094,0.035,,,,,0,,0.19,0.07,0.19,0.07,0.145,0.053,0.099,0.036,0.084,0.031,0.014,0.005
Pasquale Mazzocchi,Salernitana,Serie A,2022,27,Defender,FB,4,287,0,,0.035,0.011,0.035,0.011,0.082,,0.065,,0,,0.255,0.08,0.144,0.045,0.143,0.045,0.138,0.043,0.078,0.024,0.06,0.019
Martín Satriano,Empoli,Serie A,2022,21,Forward,FW,4,197,0,,0.429,0.196,0.429,0.196,0.715,,0.346,,0,,0.064,0.029,0.064,0.029,0.143,0.065,0.113,0.051,0.092,0.042,0.021,0.01
Alessio Romagnoli,Lazio,Serie A,2022,27,Defender,CB,5,442,0,,0.02,0.004,0.02,0.004,0.013,,-0.008,,0,,0.175,0.036,0.162,0.033,0.142,0.029,0.164,0.033,0.145,0.03,0.019,0.004
Musa Barrow,Bologna,Serie A,2022,23,Forward,FW,3,140,0,,0.17,0.11,0.17,0.11,0.012,,-0.002,,0,,0.04,0.025,0.039,0.025,0.14,0.09,0.012,0.008,-0.012,-0.008,0.024,0.016
Sandi Lovric,Udinese,Serie A,2022,24,Midfielder,CM,5,220,0,,0.228,0.093,0.228,0.093,,,,,0,,0.067,0.027,0.067,0.027,0.138,0.056,0.128,0.053,0.061,0.025,0.068,0.028
Federico Baschirotto,Lecce,Serie A,2022,25,Defender,FB,4,360,0,,0.111,0.028,0.111,0.028,,,,,0,,0.185,0.046,0.185,0.046,0.137,0.034,0.197,0.049,0.159,0.04,0.038,0.009
Ricardo Rodríguez,Torino,Serie A,2022,30,Defender,FB,4,360,0,,0.038,0.01,0.038,0.01,,,,,0,,0.121,0.03,0.12,0.03,0.136,0.034,0.311,0.078,0.254,0.063,0.057,0.014
Brandon Soppy,Atalanta,Serie A,2022,20,Defender,CB,3,225,0,,0.146,0.058,0.146,0.058,0.042,,-0.017,,1,0.4,0.088,0.035,0.085,0.034,0.134,0.054,0.198,0.079,0.143,0.057,0.055,0.022
Dodô,Fiorentina,Serie A,2022,23,Defender,FB,4,289,0,,0.104,0.032,0.104,0.032,0.717,,0.613,,0,,0.11,0.034,0.108,0.034,0.133,0.041,0.34,0.106,0.19,0.059,0.15,0.047
Mário Rui,Napoli,Serie A,2022,31,Defender,FB,4,332,0,,0.077,0.021,0.077,0.021,,,,,1,0.271,0.417,0.113,0.164,0.044,0.131,0.036,0.449,0.122,0.407,0.11,0.042,0.011
Santiago Ascacíbar,Cremonese,Serie A,2022,25,Midfielder,DMC,4,201,0,,0.021,0.009,0.021,0.009,0.01,,-0.01,,0,,0.148,0.066,0.134,0.06,0.13,0.058,0.316,0.141,0.28,0.126,0.035,0.016
Vanja Milinkovic-Savic,Torino,Serie A,2022,25,Goalkeeper,GK,4,360,0,,,,,,,3.623,,-0.38,0,,0.144,0.036,0.136,0.034,0.128,0.032,0.258,0.065,0.245,0.061,0.013,0.003
Mattia Caldara,Spezia,Serie A,2022,28,Defender,CB,3,202,0,,0.274,0.122,0.274,0.122,,,,,0,,0.054,0.024,0.053,0.024,0.127,0.057,0.038,0.017,0.019,0.008,0.019,0.009
Manuel Locatelli,Juventus,Serie A,2022,24,Midfielder,CM,5,427,0,,0.076,0.016,0.076,0.016,,,,,0,,0.094,0.02,0.094,0.02,0.127,0.027,0.067,0.014,0.149,0.031,-0.081,-0.017
Lorenzo De Silvestri,Bologna,Serie A,2022,34,Defender,FB,4,315,0,,0.354,0.101,0.354,0.101,0.311,,0.024,,0,,0.062,0.018,0.058,0.017,0.126,0.036,0.263,0.075,0.174,0.05,0.089,0.026
Liam Henderson,Empoli,Serie A,2022,26,Midfielder,CM,4,239,0,,0.083,0.031,0.083,0.031,0.071,,-0.012,,0,,0.094,0.035,0.094,0.035,0.123,0.046,-0.069,-0.026,0.038,0.014,-0.107,-0.04
Henrikh Mkhitaryan,Internazionale,Serie A,2022,33,Midfielder,CAM,2,60,0,,0.015,0.023,0.015,0.023,,,,,0,,0.125,0.187,0.124,0.187,0.123,0.184,-0.003,-0.005,-0.011,-0.016,0.007,0.011
Gianluca Mancini,Roma,Serie A,2022,26,Defender,CB,5,380,0,,0.05,0.012,0.05,0.012,,,,,0,,0.142,0.034,0.142,0.034,0.122,0.029,0.313,0.074,0.269,0.064,0.044,0.01
Antonino Gallo,Lecce,Serie A,2022,22,Defender,WAM,3,270,0,,,,,,,,,,0,,0.149,0.05,0.144,0.048,0.119,0.04,0.215,0.072,0.14,0.047,0.075,0.025
Andrea Colpani,Monza,Serie A,2022,23,Midfielder,CM,3,97,1,0.928,0.098,0.091,0.098,0.091,0.098,,0,,0,,0.303,0.281,0.303,0.281,0.117,0.109,0.067,0.062,0.041,0.038,0.026,0.024
Jerdy Schouten,Bologna,Serie A,2022,25,Midfielder,CM,5,444,0,,0.051,0.01,0.051,0.01,,,,,0,,0.136,0.027,0.135,0.027,0.115,0.023,0.208,0.042,0.179,0.036,0.028,0.006
Morten Hjulmand,Lecce,Serie A,2022,23,Midfielder,DMC,4,360,0,,0.065,0.016,0.065,0.016,0.024,,-0.002,,1,0.25,0.09,0.022,0.082,0.021,0.114,0.028,0.056,0.014,0.156,0.039,-0.1,-0.025
Emil Ceïde,Sassuolo,Serie A,2022,21,Forward,WAM,2,21,0,,,,,,,,,,0,,0.119,0.508,0.119,0.508,0.113,0.482,0.086,0.369,0.062,0.264,0.025,0.106
Fodé Ballo-Touré,Milan,Serie A,2022,25,Defender,FB,1,15,0,,,,,,,,,,0,,0.117,0.699,0.116,0.698,0.111,0.669,0.012,0.073,0.006,0.037,0.006,0.036
Cristian Buonaiuto,Cremonese,Serie A,2022,29,Midfielder,WAM,4,102,0,,0.157,0.138,0.157,0.138,0.024,,0.006,,0,,0.123,0.108,0.067,0.059,0.111,0.098,0.025,0.022,0.021,0.019,0.003,0.003
Danilo Cataldi,Lazio,Serie A,2022,28,Midfielder,CM,5,358,0,,0.013,0.003,0.013,0.003,,,,,0,,0.224,0.056,0.12,0.03,0.105,0.027,0.187,0.047,0.168,0.042,0.019,0.005
Emanuel Vignato,Bologna,Serie A,2022,22,Midfielder,CAM,4,137,0,,,,,,,,,,0,,0.148,0.097,0.148,0.097,0.105,0.069,0.06,0.039,0.042,0.028,0.017,0.011
Marten de Roon,Atalanta,Serie A,2022,31,Midfielder,DMC,4,360,0,,,,,,,,,,1,0.25,0.138,0.035,0.137,0.034,0.105,0.026,0.221,0.055,0.207,0.052,0.015,0.004
Kristoffer Askildsen,Lecce,Serie A,2022,21,Midfielder,CM,3,117,0,,0.115,0.089,0.115,0.089,,,,,0,,0.007,0.005,0.007,0.005,0.104,0.08,0.016,0.012,0.002,0.002,0.014,0.011
Luis Muriel,Atalanta,Serie A,2022,31,Forward,FW,3,125,0,,0.036,0.026,0.036,0.026,0.504,,0.468,,0,,0.192,0.138,0.117,0.084,0.104,0.075,0.173,0.125,0.114,0.082,0.059,0.042
Adrien Rabiot,Juventus,Serie A,2022,27,Midfielder,CM,3,238,0,,0.103,0.039,0.103,0.039,0.123,,0.063,,0,,0.081,0.031,0.081,0.031,0.103,0.039,0.107,0.041,0.075,0.028,0.032,0.012
Adrien Tameze,Verona,Serie A,2022,28,Midfielder,DMC,5,348,0,,0.589,0.152,0.589,0.152,0.035,,0.015,,0,,0.125,0.032,0.121,0.031,0.096,0.025,0.303,0.078,0.296,0.076,0.008,0.002
Patric,Lazio,Serie A,2022,29,Defender,FB,5,450,0,,0.02,0.004,0.02,0.004,,,,,0,,0.096,0.019,0.092,0.018,0.096,0.019,0.18,0.036,0.172,0.034,0.008,0.002
Walace,Udinese,Serie A,2022,27,Midfielder,DMC,5,436,0,,0.079,0.016,0.079,0.016,,,,,0,,0.062,0.013,0.06,0.012,0.095,0.02,0.093,0.019,0.057,0.012,0.036,0.007
Ante Rebic,Milan,Serie A,2022,28,Forward,WAM,2,130,2,1.385,0.57,0.395,0.57,0.395,1.007,,0.455,,0,,0.057,0.039,0.057,0.039,0.095,0.066,-0.013,-0.009,-0.037,-0.025,0.024,0.016
Giacomo Raspadori,Napoli,Serie A,2022,22,Forward,FW,4,141,0,,0.187,0.12,0.187,0.12,0.342,,0.197,,0,,0.045,0.029,0.044,0.028,0.095,0.061,-0.054,-0.035,-0.042,-0.027,-0.012,-0.008
Manuel Lazzari,Lazio,Serie A,2022,28,Midfielder,FB,5,419,0,,,,,,,,,,0,,0.114,0.025,0.112,0.024,0.094,0.02,0.259,0.056,0.097,0.021,0.161,0.035
Riccardo Saponara,Fiorentina,Serie A,2022,30,Midfielder,CAM,4,135,0,,0.083,0.055,0.083,0.055,,,,,0,,0.082,0.055,0.082,0.054,0.094,0.063,0.096,0.064,0.043,0.029,0.053,0.036
Nadir Zortea,Atalanta,Serie A,2022,23,Defender,FB,4,88,0,,0.044,0.045,0.044,0.045,0.204,,0.16,,0,,0.058,0.059,0.058,0.059,0.09,0.092,0.145,0.148,0.091,0.093,0.054,0.055
Dimitrios Nikolaou,Spezia,Serie A,2022,24,Defender,CB,5,450,0,,,,,,,,,,0,,0.16,0.032,0.159,0.032,0.09,0.018,0.337,0.067,0.26,0.052,0.077,0.015
Lameck Banda,Lecce,Serie A,2022,21,Midfielder,WAM,4,210,0,,0.244,0.105,0.244,0.105,0.985,,0.811,,1,0.429,0.08,0.034,0.08,0.034,0.089,0.038,0.164,0.07,0.062,0.027,0.102,0.044
Luca Caldirola,Monza,Serie A,2022,31,Defender,CB,2,180,0,,0.092,0.046,0.092,0.046,,,,,0,,0.058,0.029,0.058,0.029,0.089,0.044,0.493,0.246,0.266,0.133,0.226,0.113
Adam Masina,Udinese,Serie A,2022,28,Defender,FB,4,306,1,0.294,0.035,0.01,0.035,0.01,0.269,,0.234,,0,,0.105,0.031,0.103,0.03,0.087,0.026,0.194,0.057,0.156,0.046,0.038,0.011
Charalampos Lykogiannis,Bologna,Serie A,2022,28,Defender,FB,4,211,0,,0.124,0.053,0.124,0.053,,,,,0,,0.113,0.048,0.034,0.015,0.081,0.035,0.09,0.038,0.076,0.032,0.014,0.006
Nemanja Matic,Roma,Serie A,2022,34,Midfielder,DMC,5,310,0,,0.017,0.005,0.017,0.005,,,,,0,,0.106,0.031,0.105,0.031,0.079,0.023,0.207,0.06,0.123,0.036,0.084,0.024
Ionut Radu,Cremonese,Serie A,2022,25,Goalkeeper,GK,5,450,0,,,,,,,13.407,,0.329,0,,0.092,0.018,0.083,0.017,0.078,0.016,0.274,0.055,0.266,0.053,0.008,0.002
Ronaldo Vieira,Sampdoria,Serie A,2022,24,Midfielder,DMC,5,338,0,,0.012,0.003,0.012,0.003,,,,,0,,0.094,0.025,0.089,0.024,0.077,0.021,0.123,0.033,0.099,0.026,0.025,0.007
Demba Seck,Torino,Serie A,2022,21,Forward,WAM,2,83,0,,0.136,0.147,0.136,0.147,,,,,0,,0.018,0.02,0.018,0.02,0.077,0.083,0.131,0.142,0.022,0.023,0.11,0.119
Kevin Agudelo,Spezia,Serie A,2022,23,Midfielder,WAM,5,300,0,,0.164,0.049,0.164,0.049,,,,,0,,0.091,0.027,0.091,0.027,0.075,0.023,0.151,0.045,0.082,0.025,0.069,0.021
Mattia De Sciglio,Juventus,Serie A,2022,29,Defender,FB,5,299,0,,0.053,0.016,0.053,0.016,,,,,0,,0.052,0.016,0.048,0.014,0.074,0.022,0.299,0.09,0.237,0.071,0.062,0.019
Matìas Soulé,Juventus,Serie A,2022,19,Midfielder,WAM,1,14,0,,0.074,0.473,0.074,0.473,,,,,0,,0,0.002,0,0.002,0.073,0.468,-0.009,-0.056,-0.008,-0.049,-0.001,-0.007
Filippo Ranocchia,Monza,Serie A,2022,21,Midfielder,CM,2,122,0,,0.103,0.076,0.103,0.076,0.036,,-0.016,,0,,0.012,0.009,0.012,0.009,0.072,0.053,0.076,0.056,0.033,0.024,0.043,0.032
Toma Basic,Lazio,Serie A,2022,25,Midfielder,CM,4,69,0,,0.1,0.13,0.1,0.13,0.05,,-0.02,,0,,0.007,0.009,0.007,0.009,0.068,0.089,0.056,0.073,-0.004,-0.005,0.06,0.078
Ignacio Pussetto,Sampdoria,Serie A,2022,26,Forward,FW,1,11,0,,,,,,,,,,0,,0.111,0.907,0.111,0.907,0.067,0.545,0.002,0.015,0.002,0.015,,
Lorenzo Pellegrini,Roma,Serie A,2022,26,Midfielder,CM,5,430,0,,0.991,0.207,0.991,0.207,1.109,,0.882,,2,0.419,0.643,0.135,0.235,0.049,0.066,0.014,0.263,0.055,0.187,0.039,0.076,0.016
Antonin Barak,Fiorentina,Serie A,2022,27,Midfielder,CM,4,279,0,,0.242,0.078,0.242,0.078,,,,,0,,0.08,0.026,0.08,0.026,0.065,0.021,0.05,0.016,0.057,0.018,-0.007,-0.002
Gonzalo Escalante,Cremonese,Serie A,2022,29,Midfielder,CM,4,308,0,,0.131,0.038,0.131,0.038,,,,,1,0.292,0.091,0.027,0.091,0.026,0.064,0.019,0.17,0.05,0.185,0.054,-0.014,-0.004
Simon Kjaer,Milan,Serie A,2022,33,Defender,CB,2,86,0,,,,,,,,,,0,,0.069,0.072,0.069,0.072,0.064,0.067,0.161,0.168,0.148,0.155,0.013,0.014
Panagiotis Retsos,Verona,Serie A,2022,24,Defender,CB,2,122,0,,0.06,0.044,0.06,0.044,,,,,0,,0.008,0.006,0.007,0.005,0.064,0.047,0.049,0.036,0.043,0.032,0.006,0.005
Francesco Caputo,Sampdoria,Serie A,2022,35,Forward,FW,5,334,1,0.269,0.821,0.221,0.821,0.221,0.817,,0.589,,0,,0.399,0.107,0.399,0.107,0.063,0.017,-0.01,-0.003,-0.123,-0.033,0.113,0.031
Marco Benassi,Fiorentina,Serie A,2022,27,Midfielder,CM,2,93,0,,,,,,,,,,0,,0.087,0.084,0.086,0.083,0.062,0.06,0.206,0.2,0.182,0.176,0.024,0.023
Lorenzo Colombo,Lecce,Serie A,2022,20,Forward,FW,4,118,1,0.763,0.928,0.708,0.146,0.112,1.039,,0.171,,0,,0.032,0.024,0.032,0.024,0.061,0.047,0.022,0.017,-0.025,-0.019,0.047,0.036
Grigoris Kastanos,Salernitana,Serie A,2022,24,Midfielder,CAM,2,99,0,,0.026,0.023,0.026,0.023,,,,,0,,0.116,0.105,0.073,0.066,0.061,0.055,0.146,0.133,0.06,0.055,0.085,0.078
Emmanuel Gyasi,Spezia,Serie A,2022,28,Forward,WAM,5,404,0,,0.177,0.039,0.177,0.039,0.013,,-0.007,,0,,0.066,0.015,0.064,0.014,0.058,0.013,0.092,0.02,0.056,0.012,0.036,0.008
Szymon Zurkowski,Fiorentina,Serie A,2022,24,Midfielder,CM,2,30,0,,0.105,0.315,0.105,0.315,0.095,,0.021,,1,3,0.016,0.048,0.016,0.048,0.057,0.172,0.011,0.032,-0.015,-0.046,0.026,0.078
Samuel Di Carmine,Cremonese,Serie A,2022,,,,2,26,0,,0.068,0.235,0.068,0.235,,,,,0,,0.008,0.028,0.008,0.028,0.057,0.198,-0.019,-0.067,0.005,0.018,-0.025,-0.085
Tommaso Augello,Sampdoria,Serie A,2022,28,Defender,FB,5,433,0,,0.044,0.009,0.044,0.009,,,,,0,,0.102,0.021,0.096,0.02,0.055,0.011,0.256,0.053,0.168,0.035,0.088,0.018
Leonardo Sernicola,Cremonese,Serie A,2022,25,Defender,WAM,2,73,1,1.233,0.053,0.066,0.053,0.066,0.506,,0.452,,0,,0.007,0.008,0.004,0.005,0.055,0.068,0.063,0.078,0.049,0.06,0.014,0.018
