Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Xavi Simons,PSV,Eredivise,2022,19,Midfielder,CM,6,519,6,1.04,4.368,0.757,4.368,0.757,5.308,,1.973,,2,0.347,0.772,0.134,0.765,0.133,3.982,0.69,0.539,0.093,-0.081,-0.014,0.62,0.107
Dusan Tadic,Ajax,Eredivise,2022,33,Forward,CAM,6,524,0,,1.661,0.285,1.661,0.285,0.979,,0.345,,5,0.859,4.461,0.766,3.512,0.603,3.615,0.621,1.632,0.28,1.295,0.222,0.337,0.058
Cody Gakpo,PSV,Eredivise,2022,23,Forward,WAM,6,409,7,1.54,5.113,1.125,3.549,0.781,5.627,,1.469,,3,0.66,2.296,0.505,1.106,0.243,3.528,0.776,1.15,0.253,0.697,0.153,0.453,0.1
Bas Dost,FC Utrecht,Eredivise,2022,33,Forward,FW,6,495,5,0.909,4.189,0.762,4.189,0.762,5.737,,2.731,,1,0.182,1.082,0.197,1.082,0.197,3.221,0.586,0.536,0.097,0.419,0.076,0.117,0.021
Johan Bakayoko,PSV,Eredivise,2022,19,Forward,WAM,5,399,2,0.451,2.32,0.523,2.32,0.523,2.09,,0.488,,0,,1.598,0.36,1.597,0.36,3.049,0.688,0.534,0.121,0.049,0.011,0.485,0.109
Bas Kuipers,Go Ahead Eagles,Eredivise,2022,28,Defender,FB,6,540,2,0.333,1.863,0.31,1.863,0.31,3.381,,1.859,,0,,0.96,0.16,0.867,0.144,2.396,0.399,0.643,0.107,0.45,0.075,0.193,0.032
Steven Bergwijn,Ajax,Eredivise,2022,24,Forward,WAM,6,461,6,1.171,2.76,0.539,2.76,0.539,3.407,,1.328,,0,,1.653,0.323,1.651,0.322,2.193,0.428,0.72,0.141,0.156,0.031,0.564,0.11
Jamie Jacobs,SC Cambuur,Eredivise,2022,24,Midfielder,CM,4,246,0,,2.314,0.847,2.314,0.847,1.846,,0.483,,0,,0.816,0.298,0.732,0.268,2.182,0.798,0.511,0.187,0.316,0.116,0.195,0.071
Daryl van Mieghem,FC Volendam,Eredivise,2022,32,Forward,WAM,6,460,2,0.391,1.439,0.281,1.439,0.281,1.053,,0.211,,2,0.391,1.087,0.213,0.921,0.18,1.89,0.37,0.416,0.081,0.561,0.11,-0.144,-0.028
Dani de Wit,AZ,Eredivise,2022,24,Midfielder,CM,6,519,2,0.347,1.65,0.286,1.65,0.286,2.241,,0.759,,0,,1.259,0.218,1.259,0.218,1.811,0.314,-0.013,-0.002,0.002,0,-0.016,-0.003
Patrik Wålemark,Feyenoord,Eredivise,2022,20,Forward,CM,5,319,1,0.282,0.702,0.198,0.702,0.198,1.093,,0.479,,2,0.564,1.352,0.381,1.249,0.352,1.761,0.497,0.816,0.23,0.463,0.131,0.353,0.1
Robert Mühren,FC Volendam,Eredivise,2022,33,Forward,FW,6,472,1,0.191,3.199,0.61,3.199,0.61,1.999,,0.462,,0,,0.375,0.072,0.375,0.072,1.734,0.331,0.284,0.054,0.151,0.029,0.133,0.025
Michiel Kramer,RKC Waalwijk,Eredivise,2022,33,Forward,FW,6,518,1,0.174,2.298,0.399,2.298,0.399,1.586,,0.491,,1,0.174,0.919,0.16,0.919,0.16,1.611,0.28,0.419,0.073,0.201,0.035,0.218,0.038
Othmane Boussaid,FC Utrecht,Eredivise,2022,22,Midfielder,WAM,6,488,0,,0.618,0.114,0.618,0.114,0.02,,-0.002,,0,,1.199,0.221,1.198,0.221,1.566,0.289,1.023,0.189,0.696,0.128,0.328,0.06
Steven Berghuis,Ajax,Eredivise,2022,30,Forward,WAM,6,328,2,0.549,1.843,0.506,1.061,0.291,1.843,,0.589,,1,0.274,1.068,0.293,0.939,0.258,1.527,0.419,0.786,0.216,0.75,0.206,0.036,0.01
Sydney van Hooijdonk,sc Heerenveen,Eredivise,2022,22,Forward,WAM,6,442,4,0.814,2.163,0.44,2.163,0.44,3.312,,1.577,,0,,0.365,0.074,0.365,0.074,1.526,0.311,0.093,0.019,0.018,0.004,0.075,0.015
Tijjani Reijnders,AZ,Eredivise,2022,24,Midfielder,CM,6,540,1,0.167,1.617,0.269,1.617,0.269,0.849,,0.511,,0,,1.275,0.213,0.87,0.145,1.512,0.252,0.903,0.15,0.406,0.068,0.497,0.083
Håkon Evjen,AZ,Eredivise,2022,22,Midfielder,CM,6,476,0,,0.956,0.181,0.956,0.181,0.338,,-0.092,,1,0.189,1.219,0.231,1.089,0.206,1.507,0.285,0.531,0.1,0.355,0.067,0.176,0.033
Kenneth Taylor,Ajax,Eredivise,2022,20,Midfielder,CM,6,451,3,0.599,1.285,0.256,1.285,0.256,1.542,,0.509,,1,0.2,1.265,0.252,1.259,0.251,1.479,0.295,0.863,0.172,0.561,0.112,0.303,0.06
Milos Kerkez,AZ,Eredivise,2022,18,Defender,CB,6,441,1,0.204,0.898,0.183,0.898,0.183,1.073,,0.414,,0,,0.915,0.187,0.909,0.185,1.46,0.298,0.18,0.037,0.093,0.019,0.086,0.018
Bartosz Bialek,Vitesse,Eredivise,2022,20,Forward,FW,2,180,0,,1.645,0.823,1.645,0.823,0.033,,-0.005,,0,,0.538,0.269,0.538,0.269,1.448,0.724,0.179,0.09,0.158,0.079,0.021,0.011
Myron van Brederode,AZ,Eredivise,2022,19,Forward,FW,6,424,1,0.212,0.774,0.164,0.774,0.164,0.798,,0.152,,0,,1.059,0.225,1.059,0.225,1.419,0.301,0.951,0.202,0.424,0.09,0.527,0.112
Javairô Dilrosun,Feyenoord,Eredivise,2022,24,Forward,WAM,6,501,3,0.539,1.254,0.225,1.254,0.225,1.933,,1.103,,1,0.18,1.143,0.205,1.142,0.205,1.4,0.252,0.545,0.098,0.325,0.058,0.22,0.04
Rui Mendes,FC Emmen,Eredivise,2022,22,Forward,FW,6,540,1,0.167,0.516,0.086,0.516,0.086,0.42,,-0.005,,1,0.167,1.441,0.24,1.441,0.24,1.356,0.226,0.911,0.152,0.694,0.116,0.217,0.036
Cyril Ngonge,FC Groningen,Eredivise,2022,22,Forward,WAM,5,376,2,0.479,0.793,0.19,0.793,0.19,1.164,,0.839,,1,0.239,1.036,0.248,1.035,0.248,1.342,0.321,0.569,0.136,0.34,0.081,0.229,0.055
Guus Til,PSV,Eredivise,2022,24,Midfielder,CM,5,251,1,0.359,2.122,0.761,2.122,0.761,2.353,,0.505,,0,,0.373,0.134,0.373,0.134,1.32,0.473,0.209,0.075,0.058,0.021,0.151,0.054
Oussama Tannane,N.E.C.,Eredivise,2022,28,Forward,WAM,5,449,1,0.2,0.824,0.165,0.824,0.165,1.031,,0.529,,2,0.401,1.678,0.336,0.686,0.138,1.298,0.26,0.782,0.157,0.667,0.134,0.115,0.023
Gijs Smal,FC Twente,Eredivise,2022,25,Defender,CB,6,520,0,,0.186,0.032,0.186,0.032,0.533,,0.449,,3,0.519,1.495,0.259,1.334,0.231,1.292,0.224,0.889,0.154,0.726,0.126,0.162,0.028
Mohammed Kudus,Ajax,Eredivise,2022,22,Midfielder,CAM,6,146,3,1.849,2.727,1.681,2.727,1.681,2.918,,0.331,,0,,0.348,0.215,0.347,0.214,1.272,0.784,0.033,0.02,-0.027,-0.017,0.06,0.037
Carel Eiting,FC Volendam,Eredivise,2022,24,Midfielder,DMC,6,516,1,0.174,0.294,0.051,0.294,0.051,0.564,,0.428,,1,0.174,1.199,0.209,1.198,0.209,1.261,0.22,0.731,0.128,0.632,0.11,0.099,0.017
Million Manhoef,Vitesse,Eredivise,2022,20,Defender,FB,6,386,1,0.233,1.159,0.27,1.159,0.27,1.601,,0.663,,1,0.233,1.035,0.241,1.009,0.235,1.247,0.291,0.452,0.105,0.172,0.04,0.28,0.065
Amin Sarr,sc Heerenveen,Eredivise,2022,21,Forward,FW,6,466,1,0.193,1.286,0.248,1.286,0.248,1.003,,0.331,,3,0.579,0.816,0.158,0.816,0.158,1.224,0.236,0.671,0.13,0.547,0.106,0.124,0.024
Vito van Crooij,Sparta Rotterdam,Eredivise,2022,26,Forward,WAM,6,473,3,0.571,1.579,0.3,1.579,0.3,1.223,,0.345,,0,,0.351,0.067,0.348,0.066,1.206,0.229,0.191,0.036,0.043,0.008,0.148,0.028
Daishawn Redan,FC Utrecht,Eredivise,2022,21,Forward,FW,5,356,0,,2.435,0.615,2.435,0.615,1.772,,0.472,,0,,0.262,0.066,0.262,0.066,1.168,0.295,0.6,0.152,0.092,0.023,0.508,0.128
Jens Toornstra,FC Utrecht,Eredivise,2022,33,Midfielder,CM,6,345,0,,0.866,0.226,0.866,0.226,0.741,,0.09,,1,0.261,0.764,0.199,0.669,0.175,1.168,0.305,0.417,0.109,0.326,0.085,0.09,0.024
Devyne Rensch,Ajax,Eredivise,2022,19,Defender,CB,6,421,2,0.428,0.94,0.201,0.94,0.201,0.821,,0.421,,1,0.214,0.703,0.15,0.698,0.149,1.145,0.245,0.464,0.099,0.299,0.064,0.165,0.035
Moussa Sylla,FC Utrecht,Eredivise,2022,22,Forward,FW,6,325,0,,0.326,0.09,0.326,0.09,0.159,,0.01,,1,0.277,1.397,0.387,1.397,0.387,1.123,0.311,0.55,0.152,0.278,0.077,0.272,0.075
Mikkel Duelund,N.E.C.,Eredivise,2022,25,Midfielder,CM,6,478,1,0.188,1.206,0.227,1.206,0.227,1.591,,0.645,,2,0.377,0.541,0.102,0.541,0.102,1.117,0.21,0.094,0.018,0.041,0.008,0.054,0.01
Václav Cerny,FC Twente,Eredivise,2022,24,Forward,WAM,6,266,4,1.353,1.507,0.51,1.507,0.51,2.426,,1.267,,0,,0.472,0.16,0.406,0.137,1.115,0.377,0.253,0.085,0.154,0.052,0.098,0.033
Luuk de Jong,PSV,Eredivise,2022,32,Forward,FW,2,134,1,0.672,2.145,1.441,2.145,1.441,1.378,,0.565,,1,0.672,0.185,0.124,0.185,0.124,1.099,0.738,-0.078,-0.052,-0.069,-0.047,-0.008,-0.006
Anastasios Douvikas,FC Utrecht,Eredivise,2022,23,Forward,FW,6,276,4,1.304,2.448,0.798,1.666,0.543,2.93,,1.02,,0,,0.822,0.268,0.822,0.268,1.077,0.351,0.014,0.005,-0.109,-0.036,0.123,0.04
Kacper Kozlowski,Vitesse,Eredivise,2022,18,Midfielder,CAM,3,172,0,,0.241,0.126,0.241,0.126,0.132,,-0.094,,0,,0.862,0.451,0.862,0.451,1.067,0.558,0.611,0.32,0.556,0.291,0.055,0.029
Danilo,Feyenoord,Eredivise,2022,23,Forward,FW,6,450,5,1,3.877,0.775,3.096,0.619,6.148,,3.181,,0,,0.342,0.068,0.342,0.068,1.064,0.213,-0.042,-0.008,-0.191,-0.038,0.15,0.03
Sebastian Szymanski,Feyenoord,Eredivise,2022,23,Midfielder,CM,5,306,2,0.588,1.104,0.325,1.104,0.325,2.013,,1.017,,3,0.882,0.959,0.282,0.588,0.173,1.061,0.312,0.274,0.081,0.192,0.057,0.081,0.024
Toni Domgjoni,Vitesse,Eredivise,2022,24,Midfielder,DMC,3,229,0,,0.459,0.181,0.459,0.181,0.649,,0.217,,0,,0.646,0.254,0.646,0.254,1.06,0.417,0.268,0.105,0.239,0.094,0.029,0.011
Antony,Ajax,Eredivise,2022,,,,2,180,1,0.5,0.355,0.177,0.355,0.177,0.377,,0.267,,2,1,0.916,0.458,0.915,0.457,1.011,0.506,0.594,0.297,0.466,0.233,0.128,0.064
Tijjani Noslin,Fortuna Sittard,Eredivise,2022,23,Forward,FW,6,313,1,0.288,0.932,0.268,0.932,0.268,0.696,,0.181,,0,,0.404,0.116,0.404,0.116,0.995,0.286,0.195,0.056,0.098,0.028,0.097,0.028
Tobias Lauritsen,Sparta Rotterdam,Eredivise,2022,25,Forward,FW,6,471,3,0.573,2.658,0.508,2.658,0.508,3.083,,0.974,,0,,0.12,0.023,0.12,0.023,0.986,0.188,0.075,0.014,-0.064,-0.012,0.139,0.027
Carlos Vinícius,PSV,Eredivise,2022,,,,1,45,0,,0.586,1.171,0.586,1.171,,,,,0,,0.436,0.872,0.436,0.872,0.982,1.964,0.202,0.405,0.192,0.384,0.01,0.02
Oliver Valaker Edvardsen,Go Ahead Eagles,Eredivise,2022,23,Forward,FW,6,468,2,0.385,1.665,0.32,1.665,0.32,2.053,,0.437,,0,,0.13,0.025,0.13,0.025,0.973,0.187,0.144,0.028,0.098,0.019,0.045,0.009
Lasse Schöne,N.E.C.,Eredivise,2022,36,Midfielder,CM,6,540,0,,0.106,0.018,0.106,0.018,0.127,,0.075,,1,0.167,1.473,0.246,1.018,0.17,0.968,0.161,0.908,0.151,0.84,0.14,0.068,0.011
Couhaib Driouech,Excelsior Rotterdam,Eredivise,2022,20,Forward,WAM,6,533,0,,0.58,0.098,0.58,0.098,0.521,,0.137,,1,0.169,0.953,0.161,0.953,0.161,0.958,0.162,0.696,0.118,0.597,0.101,0.099,0.017
Quinten Timber,Feyenoord,Eredivise,2022,21,Midfielder,CM,6,530,1,0.17,0.962,0.163,0.962,0.163,1.037,,0.346,,1,0.17,0.481,0.082,0.479,0.081,0.95,0.161,0.622,0.106,0.363,0.062,0.259,0.044
Joey Veerman,PSV,Eredivise,2022,23,Midfielder,CM,6,422,2,0.427,0.827,0.176,0.827,0.176,2.164,,1.401,,1,0.213,0.91,0.194,0.91,0.194,0.939,0.2,1.245,0.266,1.115,0.238,0.13,0.028
Alireza Jahanbakhsh,Feyenoord,Eredivise,2022,29,Forward,WAM,5,134,0,,0.418,0.281,0.418,0.281,0.575,,0.459,,2,1.343,0.708,0.475,0.702,0.472,0.927,0.623,0.183,0.123,0.104,0.07,0.079,0.053
Djevencio van der Kust,FC Utrecht,Eredivise,2022,21,Defender,FB,6,447,0,,0.312,0.063,0.312,0.063,,,,,0,,0.941,0.19,0.934,0.188,0.926,0.186,0.36,0.072,0.283,0.057,0.076,0.015
Ki-Jana Hoever,PSV,Eredivise,2022,20,Defender,FB,4,196,0,,0.461,0.212,0.461,0.212,,,,,0,,0.696,0.319,0.694,0.319,0.864,0.397,0.442,0.203,0.403,0.185,0.039,0.018
Iliass Bel Hassani,RKC Waalwijk,Eredivise,2022,29,Midfielder,CAM,5,324,2,0.556,0.754,0.209,0.754,0.209,1.338,,1.162,,0,,0.712,0.198,0.646,0.179,0.855,0.238,0.364,0.101,0.222,0.062,0.142,0.04
Ibrahim Sangaré,PSV,Eredivise,2022,24,Midfielder,CM,4,282,2,0.638,0.694,0.221,0.694,0.221,1.557,,0.863,,0,,0.498,0.159,0.492,0.157,0.851,0.272,0.32,0.102,0.286,0.091,0.034,0.011
Shawn Adewoye,RKC Waalwijk,Eredivise,2022,22,Defender,CB,6,540,1,0.167,1.273,0.212,1.273,0.212,0.446,,0.008,,0,,0.071,0.012,0.07,0.012,0.849,0.142,0.544,0.091,0.127,0.021,0.418,0.07
Jordan Teze,PSV,Eredivise,2022,22,Defender,CB,6,470,0,,0.772,0.148,0.772,0.148,0.461,,-0.023,,0,,0.552,0.106,0.551,0.105,0.844,0.162,0.892,0.171,0.753,0.144,0.139,0.027
Sem Steijn,FC Twente,Eredivise,2022,20,Midfielder,CM,3,111,1,0.811,0.813,0.659,0.813,0.659,0.638,,0.228,,0,,0.387,0.314,0.306,0.248,0.841,0.682,0.102,0.083,0.073,0.059,0.029,0.024
Michael Pinto,Sparta Rotterdam,Eredivise,2022,29,Defender,FB,6,514,0,,,,,,,,,,1,0.175,0.865,0.152,0.853,0.149,0.818,0.143,0.556,0.097,0.505,0.088,0.052,0.009
Julian Baas,Excelsior Rotterdam,Eredivise,2022,20,Midfielder,CM,6,436,2,0.413,1.061,0.219,1.061,0.219,1.725,,0.957,,2,0.413,0.497,0.102,0.042,0.009,0.81,0.167,0.039,0.008,0.041,0.009,-0.002,0
Joshua Brenet,FC Twente,Eredivise,2022,28,Defender,FB,6,526,1,0.171,0.854,0.146,0.854,0.146,0.445,,0.266,,2,0.342,1.024,0.175,1.018,0.174,0.784,0.134,0.937,0.16,0.719,0.123,0.218,0.037
Mees Hoedemakers,SC Cambuur,Eredivise,2022,24,Midfielder,CM,5,450,2,0.4,0.674,0.135,0.674,0.135,0.772,,0.716,,0,,0.858,0.172,0.648,0.13,0.777,0.155,0.391,0.078,0.308,0.062,0.082,0.016
Jordy Clasie,AZ,Eredivise,2022,31,Midfielder,CM,6,513,1,0.175,0.141,0.025,0.141,0.025,0.212,,0.185,,1,0.175,0.843,0.148,0.84,0.147,0.756,0.133,0.855,0.15,0.803,0.141,0.052,0.009
Neraysho Kasanwirjo,FC Groningen,Eredivise,2022,20,Defender,CB,6,494,0,,0.129,0.023,0.129,0.023,,,,,0,,0.685,0.125,0.68,0.124,0.755,0.138,0.333,0.061,0.274,0.05,0.059,0.011
Bobby Adekanye,Go Ahead Eagles,Eredivise,2022,23,Forward,WAM,5,239,1,0.377,0.35,0.132,0.35,0.132,0.448,,0.33,,1,0.377,0.689,0.259,0.689,0.259,0.755,0.284,0.242,0.091,0.175,0.066,0.067,0.025
Jorge Sánchez,Ajax,Eredivise,2022,24,Defender,CB,3,108,0,,0.109,0.091,0.109,0.091,0.047,,-0.008,,1,0.833,0.705,0.588,0.704,0.587,0.739,0.616,0.345,0.288,0.317,0.264,0.028,0.023
Julen Lobete,RKC Waalwijk,Eredivise,2022,21,Forward,FW,6,178,1,0.506,0.795,0.402,0.795,0.402,0.403,,-0.221,,2,1.011,0.389,0.197,0.389,0.197,0.738,0.373,0.092,0.046,0.013,0.006,0.079,0.04
Mohamed Sankoh,Vitesse,Eredivise,2022,18,Forward,FW,5,167,0,,0.548,0.295,0.548,0.295,0.234,,0.122,,0,,0.334,0.18,0.334,0.18,0.737,0.397,0.152,0.082,0.099,0.053,0.053,0.029
Thom Haye,sc Heerenveen,Eredivise,2022,27,Midfielder,CM,6,522,0,,0.184,0.032,0.184,0.032,,,,,0,,0.813,0.14,0.729,0.126,0.729,0.126,0.838,0.144,0.526,0.091,0.312,0.054
Reda Kharchouch,Excelsior Rotterdam,Eredivise,2022,27,Forward,WAM,4,274,2,0.657,0.872,0.286,0.872,0.286,1.084,,0.329,,1,0.328,0.332,0.109,0.332,0.109,0.726,0.239,0.177,0.058,0.157,0.052,0.02,0.007
Aslak Witry,AZ,Eredivise,2022,26,Defender,CB,2,51,0,,,,,,,,,,1,1.765,0.734,1.295,0.733,1.294,0.709,1.252,0.338,0.597,0.325,0.574,0.013,0.023
Joshua Kitolano,Sparta Rotterdam,Eredivise,2022,21,Midfielder,CM,6,417,0,,0.612,0.132,0.612,0.132,0.422,,0.201,,0,,0.24,0.052,0.24,0.052,0.697,0.15,0.074,0.016,0.088,0.019,-0.014,-0.003
Jeff Hardeveld,FC Emmen,Eredivise,2022,27,Defender,FB,6,353,0,,0.077,0.02,0.077,0.02,0.018,,-0.002,,0,,0.691,0.176,0.682,0.174,0.69,0.176,0.206,0.052,0.195,0.05,0.01,0.003
Paulos Abraham,FC Groningen,Eredivise,2022,20,Forward,WAM,5,291,0,,0.755,0.233,0.755,0.233,0.804,,0.609,,0,,0.141,0.043,0.141,0.043,0.688,0.213,0.327,0.101,0.05,0.015,0.278,0.086
David Sambissa,SC Cambuur,Eredivise,2022,26,Defender,CB,6,203,0,,0.098,0.043,0.098,0.043,0.087,,0.027,,1,0.443,0.659,0.292,0.658,0.292,0.682,0.303,-0.014,-0.006,-0.038,-0.017,0.024,0.011
Yusuf Barasi,AZ,Eredivise,2022,19,Forward,FW,6,60,0,,1.145,1.717,1.145,1.717,0.197,,0.101,,1,1.5,0.375,0.562,0.375,0.562,0.663,0.995,0.106,0.159,0.062,0.093,0.044,0.066
Ramiz Zerrouki,FC Twente,Eredivise,2022,24,Midfielder,CM,6,513,0,,0.527,0.092,0.527,0.092,0.819,,0.446,,0,,0.603,0.106,0.496,0.087,0.663,0.116,0.546,0.096,0.479,0.084,0.068,0.012
Ricky van Wolfswinkel,FC Twente,Eredivise,2022,33,Forward,FW,6,415,1,0.217,2.197,0.476,2.197,0.476,1.475,,0.35,,1,0.217,0.655,0.142,0.655,0.142,0.66,0.143,0.068,0.015,0.084,0.018,-0.016,-0.004
Calvin Bassey,Ajax,Eredivise,2022,22,Defender,FB,4,354,0,,0.094,0.024,0.094,0.024,,,,,1,0.254,0.919,0.234,0.917,0.233,0.657,0.167,0.715,0.182,0.568,0.145,0.147,0.037
Jari Vlak,FC Emmen,Eredivise,2022,24,Midfielder,CM,6,454,1,0.198,0.534,0.106,0.534,0.106,0.448,,0.042,,0,,0.307,0.061,0.292,0.058,0.657,0.13,-0.122,-0.024,0.041,0.008,-0.162,-0.032
Ibrahim Cissoko,N.E.C.,Eredivise,2022,19,Midfielder,WAM,5,72,1,1.25,0.733,0.916,0.733,0.916,0.835,,0.497,,0,,0.125,0.156,0.125,0.156,0.648,0.811,0.331,0.414,0.129,0.161,0.202,0.252
Daan Rots,FC Twente,Eredivise,2022,21,Forward,WAM,5,268,0,,0.971,0.326,0.971,0.326,0.518,,0.416,,0,,0.25,0.084,0.169,0.057,0.647,0.217,0.293,0.098,0.192,0.064,0.101,0.034
Oussama Idrissi,Feyenoord,Eredivise,2022,26,Forward,WAM,6,194,0,,0.463,0.215,0.463,0.215,0.444,,0.319,,1,0.464,0.44,0.204,0.373,0.173,0.623,0.289,0.363,0.168,0.138,0.064,0.225,0.104
Remco Balk,SC Cambuur,Eredivise,2022,21,Forward,WAM,6,317,0,,0.768,0.218,0.768,0.218,0.467,,-0.169,,0,,0.381,0.108,0.38,0.108,0.622,0.177,0.117,0.033,0.041,0.012,0.076,0.022
Michal Sadílek,FC Twente,Eredivise,2022,23,Midfielder,CM,3,270,0,,0.146,0.049,0.146,0.049,0.025,,-0.016,,0,,0.9,0.3,0.575,0.192,0.602,0.201,0.384,0.128,0.333,0.111,0.052,0.017
Younes Namli,Sparta Rotterdam,Eredivise,2022,28,Midfielder,WAM,6,440,0,,0.284,0.058,0.284,0.058,0.08,,-0.004,,1,0.205,0.585,0.12,0.548,0.112,0.596,0.122,0.418,0.085,0.212,0.043,0.206,0.042
Bilal Ould-Chikh,FC Volendam,Eredivise,2022,25,Forward,WAM,5,312,0,,0.069,0.02,0.069,0.02,0.019,,-0.009,,0,,0.597,0.172,0.597,0.172,0.593,0.171,0.225,0.065,-0.012,-0.003,0.237,0.068
Ismael Saibari,PSV,Eredivise,2022,21,Forward,CAM,4,178,0,,1.218,0.616,1.218,0.616,0.279,,0.168,,1,0.506,0.385,0.195,0.384,0.194,0.593,0.3,0.166,0.084,-0.031,-0.016,0.197,0.099
Dávid Hancko,Feyenoord,Eredivise,2022,24,Defender,FB,3,259,0,,0.697,0.242,0.697,0.242,0.62,,0.273,,1,0.347,0.327,0.113,0.324,0.113,0.58,0.202,0.515,0.179,0.411,0.143,0.104,0.036
Tomás Suslov,FC Groningen,Eredivise,2022,20,Midfielder,CAM,6,392,1,0.23,0.464,0.107,0.464,0.107,0.298,,-0.023,,0,,0.795,0.183,0.249,0.057,0.579,0.133,0.038,0.009,0.003,0.001,0.035,0.008
Roberts Uldrikis,SC Cambuur,Eredivise,2022,24,Forward,FW,6,499,0,,1.449,0.261,1.449,0.261,0.592,,0.246,,0,,0.852,0.154,0.852,0.154,0.573,0.103,0.469,0.085,0.244,0.044,0.225,0.041
Robin Pröpper,FC Twente,Eredivise,2022,28,Defender,CB,5,396,0,,0.431,0.098,0.431,0.098,0.011,,-0.011,,0,,0.358,0.081,0.356,0.081,0.565,0.128,0.599,0.136,0.598,0.136,0.001,0
Derry Murkin,FC Volendam,Eredivise,2022,23,Defender,CB,6,540,0,,0.163,0.027,0.163,0.027,0.087,,0.046,,1,0.167,0.486,0.081,0.478,0.08,0.563,0.094,0.309,0.052,0.147,0.024,0.163,0.027
Fredrik Aursnes,Feyenoord,Eredivise,2022,,,,2,180,0,,0.073,0.037,0.073,0.037,0.384,,0.344,,0,,0.594,0.297,0.594,0.297,0.543,0.272,0.336,0.168,0.291,0.145,0.045,0.022
Kenzo Goudmijn,Excelsior Rotterdam,Eredivise,2022,20,Midfielder,CM,6,504,1,0.179,0.505,0.09,0.505,0.09,0.822,,0.385,,1,0.179,0.349,0.062,0.348,0.062,0.543,0.097,0.22,0.039,0.133,0.024,0.087,0.016
Mark Diemers,FC Emmen,Eredivise,2022,28,Midfielder,CM,5,378,0,,0.84,0.2,0.84,0.2,0.881,,0.219,,1,0.238,0.695,0.166,0.229,0.055,0.541,0.129,0.3,0.072,0.165,0.039,0.136,0.032
Elayis Tavsan,N.E.C.,Eredivise,2022,21,Forward,WAM,6,521,1,0.173,0.526,0.091,0.526,0.091,0.512,,0.294,,0,,0.344,0.059,0.255,0.044,0.527,0.091,0.459,0.079,0.082,0.014,0.377,0.065
Landry Dimata,N.E.C.,Eredivise,2022,25,Forward,FW,3,194,0,,0.834,0.387,0.834,0.387,0.229,,-0.153,,1,0.464,0.292,0.136,0.292,0.136,0.524,0.243,-0.188,-0.087,-0.246,-0.114,0.058,0.027
Arianit Ferati,Fortuna Sittard,Eredivise,2022,25,Midfielder,CAM,6,374,0,,0.058,0.014,0.058,0.014,,,,,1,0.241,0.546,0.131,0.546,0.131,0.513,0.123,0.522,0.126,0.446,0.107,0.076,0.018
Denilho Cleonise,FC Twente,Eredivise,2022,20,Forward,WAM,3,82,1,1.098,0.342,0.376,0.342,0.376,0.861,,0.518,,0,,0.212,0.232,0.211,0.232,0.512,0.562,0.116,0.128,0.08,0.088,0.036,0.04
Jørgen Strand Larsen,FC Groningen,Eredivise,2022,,,,4,360,1,0.25,1.326,0.331,1.326,0.331,1.401,,0.724,,1,0.25,0.158,0.04,0.158,0.04,0.511,0.128,0.145,0.036,0.124,0.031,0.021,0.005
Marcus Pedersen,Feyenoord,Eredivise,2022,22,Defender,CB,6,415,0,,0.603,0.131,0.603,0.131,0.152,,0.032,,0,,0.357,0.077,0.355,0.077,0.509,0.11,0.49,0.106,0.205,0.045,0.285,0.062
Melle Meulensteen,Vitesse,Eredivise,2022,23,Defender,CB,6,514,0,,1.433,0.251,1.433,0.251,0.958,,0.333,,0,,0.19,0.033,0.184,0.032,0.505,0.088,0.294,0.052,0.41,0.072,-0.115,-0.02
Tibor Halilovic,sc Heerenveen,Eredivise,2022,27,Midfielder,CAM,5,284,0,,0.378,0.12,0.378,0.12,0.193,,0.147,,0,,0.321,0.102,0.321,0.102,0.503,0.159,0.01,0.003,-0.005,-0.002,0.015,0.005
Ibrahim El Kadiri,FC Volendam,Eredivise,2022,20,Forward,WAM,6,238,0,,0.33,0.125,0.33,0.125,0.117,,0.061,,0,,0.635,0.24,0.387,0.146,0.489,0.185,-0.018,-0.007,-0.03,-0.011,0.012,0.004
Florian Jozefzoon,RKC Waalwijk,Eredivise,2022,31,Forward,WAM,4,183,1,0.492,0.935,0.46,0.935,0.46,1.007,,0.248,,2,0.984,0.363,0.179,0.299,0.147,0.478,0.235,0.042,0.021,-0.022,-0.011,0.064,0.031
Daley Blind,Ajax,Eredivise,2022,32,Defender,DMC,6,507,0,,0.199,0.035,0.199,0.035,,,,,1,0.178,0.933,0.166,0.928,0.165,0.476,0.084,1.641,0.291,1.348,0.239,0.293,0.052
Nathan Tjoe-A-On,Excelsior Rotterdam,Eredivise,2022,20,Defender,CB,6,527,1,0.171,0.019,0.003,0.019,0.003,0.045,,0.025,,1,0.171,0.483,0.082,0.48,0.082,0.475,0.081,0.542,0.093,0.488,0.083,0.054,0.009
